"Year","Coal","Oil","Gas","Cement"
1950,0.329205,3.928304,0.124476,0.163411
1951,0.351744,4.118336,0.124576,0.178080
1952,0.443031,4.437634,0.124488,0.181586
1953,0.410368,4.755872,0.124576,0.221691
1954,0.439422,5.430521,0.124503,0.239722
1955,0.322432,5.408064,0.124576,0.268937
1956,0.329760,5.583936,0.124576,0.272571
1957,0.271136,6.008960,0.124576,0.268937
1958,0.549600,6.401008,0.124576,0.298011
1959,0.340752,6.463296,0.124576,0.287108
1960,0.351586,7.390636,0.124520,0.297878
1961,0.432352,7.782336,0.124576,0.294377
1962,0.406704,9.083056,0.124576,0.345257
1963,0.318654,9.391131,0.139182,0.374197
1964,0.337088,10.852768,0.659520,0.403406
1965,0.296875,10.529899,0.623071,0.501685
1966,0.377288,11.684928,0.652012,0.526825
1967,0.421360,12.080208,0.600896,0.537874
1968,0.421360,12.827664,0.688832,0.548777
1969,0.747277,13.267829,0.706983,0.563179
1970,0.465424,14.402490,0.725622,0.559795
1971,0.479984,15.396128,0.721808,0.714062
1972,0.432352,14.901488,0.703488,0.798933
1973,0.582576,15.850464,0.696160,1.157358
1974,0.586341,17.392330,0.725597,0.931492
1975,0.714480,18.158784,0.937984,0.928845
1976,0.476320,18.558160,1.040576,0.954971
1977,0.560504,19.383179,0.956154,0.934425
1978,0.476398,18.729762,0.996771,0.978463
1979,0.523952,18.554496,0.923328,1.156604
1980,0.523952,20.697936,1.025920,1.043788
1981,0.538526,20.229530,1.205273,1.478284
1982,0.593568,20.071392,1.297056,1.238709
1983,0.480070,17.564701,0.945482,0.937193
1984,0.381056,17.807040,1.161488,0.927462
1985,0.703356,16.396982,1.186913,0.834014
1986,0.663184,18.349312,1.341024,1.044195
1987,0.600811,22.116422,1.260237,1.221636
1988,0.974482,21.218789,1.201617,1.183642
1989,0.688832,18.554496,1.077216,0.987228
1990,0.542272,18.144128,1.308048,1.025291
1991,0.967124,17.236055,1.183262,1.027100
1992,1.047904,17.697120,1.267744,0.973016
1993,1.579184,19.811248,1.333696,1.160629
1994,1.245760,19.650032,1.392320,1.470779
1995,1.392529,20.580114,0.945454,1.750538
1996,1.315376,20.115360,1.022256,1.771365
1997,1.264080,23.259072,0.787760,1.974279
1998,1.465600,23.068544,1.091872,1.986513
1999,1.410640,24.548800,1.480256,1.733925
2000,1.971474,23.166654,1.396155,1.777660
2001,2.059168,20.184976,1.047904,1.649926
2002,2.795632,19.364240,1.146832,1.979640
2003,2.766320,18.444576,1.267744,2.083075
2004,3.249968,20.697936,1.982224,2.301858
2005,3.418855,20.952857,3.345568,2.375590
2006,2.868912,18.726704,3.828880,2.713520
2007,3.605376,22.500624,5.345776,2.990924
2008,3.389200,21.423408,7.430592,3.212995
2009,3.055556,23.664075,9.386493,3.242606
2010,3.301264,23.193120,12.578512,3.338290
2011,3.129056,23.911264,11.666176,3.453684
2012,2.898224,25.695632,12.944912,3.730600
2013,3.370880,23.277392,11.864032,3.947282
2014,3.048677,24.847450,16.533209,4.590010
2015,3.088518,24.993918,16.244947,4.451824
2016,3.213328,27.861056,17.088896,4.304708
2017,2.806624,33.122560,14.458144,4.162101
2018,2.502678,33.897908,14.950110,4.482096
2019,2.572128,35.456528,15.678256,4.849397
2020,1.883296,29.235056,13.172080,2.790528
2021,2.649072,34.533200,17.374688,5.283617
2022,2.804279,36.218108,19.810327,5.804153
2023,2.619064,37.248490,20.265979,5.804153
2024,2.362770,39.063434,22.802861,5.804153
