"YYYYMM","Natural gas","Oil","Others"
200206,,159.444000,
200207,,224.856000,
200208,,168.948000,
200209,,293.184000,
200210,,259.056000,
200211,,339.840000,
200212,,504.504000,
200301,595.644697,574.848000,
200302,561.033653,573.048000,
200303,399.977062,404.316000,
200304,295.660986,347.616000,
200305,634.880355,592.740000,
200306,468.881436,553.032000,
200307,96.576825,270.036000,
200308,401.596775,328.932000,
200309,395.611591,492.516000,
200310,374.503005,431.388000,
200311,323.153651,388.692000,
200312,458.583272,538.956000,
200401,551.779951,556.308000,
200402,510.117323,469.368000,
200403,589.342322,564.156000,
200404,547.623491,577.404000,
200405,545.008878,510.588000,
200406,320.776077,407.736000,
200407,477.711653,453.312000,
200408,201.666714,295.920000,
200409,347.979833,365.220000,
200410,566.085630,517.608000,
200411,464.457195,503.604000,
200412,567.838116,546.192000,
200501,551.712630,556.596000,
200502,477.728891,498.132000,
200503,488.985664,504.432000,
200504,222.184251,282.132000,
200505,0,13.464000,
200506,0,0,
200507,0,0,
200508,0,0,
200509,0,7.164000,
200510,0,4.716000,
200511,341.574748,336.384000,
200512,570.540299,563.688000,
200601,557.681810,626.832000,
200602,671.651071,621.864000,
200603,926.081591,796.536000,
200604,715.888585,790.308000,
200605,344.569404,392.148000,
200606,604.207329,620.568000,
200607,637.064727,636.336000,
200608,136.135852,199.908000,
200609,359.061792,344.844000,
200610,283.512115,335.160000,
200611,361.405894,355.356000,
200612,624.246666,676.080000,
200701,394.945774,506.232000,
200702,652.772588,631.116000,
200703,299.021787,324.576000,
200704,312.600724,502.920000,
200705,0.798432,104.436000,
200706,153.892497,148.464000,
200707,288.539513,174.384000,
200708,757.145569,710.100000,
200709,790.457346,797.040000,
200710,711.213165,808.092000,
200711,644.113725,707.436000,
200712,757.940197,829.224000,
200801,725.906232,832.284000,
200802,715.744940,714.060000,
200803,394.281429,568.404000,
200804,597.417587,528.192000,
200805,571.958488,535.500000,
200806,791.100486,852.408000,
200807,774.690467,557.172000,
200808,196.409254,207.216000,
