"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,81.254983,66.312637,5.515645,6.538156,4.300391,-1.411847
1991,70.988337,57.198435,4.459817,6.582202,4.098160,-1.350277
1992,62.365982,54.492443,3.694713,5.811026,4.021568,-5.653769
1993,54.054848,47.947613,1.683307,5.991826,3.867132,-5.435029
1994,48.883357,43.628299,2.138698,5.553690,3.762577,-6.199908
1995,57.644576,50.293062,2.304131,6.121270,3.682901,-4.756788
1996,65.768596,56.203896,3.951345,6.138009,3.644401,-4.169056
1997,69.616426,61.049393,4.674474,6.308133,3.619471,-6.035046
1998,68.697935,60.788654,4.554864,6.040819,3.562320,-6.248721
1999,48.902494,44.733248,2.052142,5.924875,3.425249,-7.233019
2000,56.325283,48.269885,3.063059,5.662187,3.380550,-4.050398
2001,53.934391,50.558633,3.177511,5.686403,3.317068,-8.805224
2002,60.353443,54.416192,3.403619,6.112253,3.212365,-6.790987
2003,64.682873,57.995601,3.180384,5.722096,3.174832,-5.390040
2004,71.092462,61.875075,4.752860,6.719197,3.141415,-5.396084
2005,62.857768,54.537583,4.973258,6.463560,3.111686,-6.228319
2006,66.754556,57.090935,5.833835,6.460572,3.091568,-5.722354
2007,68.174034,57.652381,5.764311,6.619949,3.089683,-4.952291
2008,65.918490,57.098482,5.900383,6.362961,3.071407,-6.514743
2009,59.069247,51.645069,4.226219,6.598471,3.012882,-6.413394
2010,57.740744,50.242337,4.971724,5.552228,3.033701,-6.059246
2011,63.391624,55.061537,5.313380,5.642578,3.019320,-5.645191
2012,57.779976,50.173164,3.217339,6.104884,2.996919,-4.712330
2013,58.444591,51.555068,3.610321,5.944235,3.032029,-5.697063
2014,49.007275,42.724847,3.512779,5.548092,3.023766,-5.802210
2015,57.256640,49.881694,4.078929,5.551258,3.012016,-5.267258
2016,59.060331,50.662302,4.391837,5.926932,3.019899,-4.940639
2017,59.678717,50.907119,5.285068,5.625099,2.920923,-5.059492
2018,58.251775,48.992361,5.969786,5.114826,2.994212,-4.819411
2019,57.319584,48.925647,5.236356,5.184547,3.069967,-5.096933
2020,58.681014,50.254399,4.626198,5.616940,3.130846,-4.947369
2021,56.759740,48.750579,5.066494,4.732440,3.192069,-4.981842
2022,58.022670,49.327577,5.141135,4.878676,3.224166,-4.548886
