"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,439.562420,110.638437,0.700526,178.522643,149.227725,0.473090
1991,435.977105,118.248793,0.590397,174.082813,142.868057,0.187044
1992,415.215869,117.161325,0.311078,157.520127,140.129504,0.093835
1993,408.245994,108.666755,,164.150844,134.609915,0.818481
1994,381.049670,101.733649,,148.316906,130.872233,0.126882
1995,397.413683,107.956714,,161.385705,128.023551,0.047714
1996,393.836577,105.405868,0.275065,160.930726,126.653911,0.571007
1997,392.899977,108.331387,0.727639,157.965971,125.770692,0.104288
1998,385.081785,106.475381,0.808296,153.826304,123.738940,0.232863
1999,360.082002,86.494252,0.242835,154.467121,118.855179,0.022614
2000,366.199721,95.900342,0.282602,150.998583,117.273952,1.744243
2001,345.977207,90.360468,0.426803,140.060130,115.015701,0.114106
2002,337.236120,88.898552,0.353600,135.906172,111.377690,0.700106
2003,335.619193,89.442833,0.571443,135.427948,110.046131,0.130838
2004,335.578221,90.950800,0.801146,134.953208,108.860265,0.012802
2005,324.344562,83.630532,0.721815,132.170437,107.808776,0.013003
2006,327.279606,84.603744,0.772606,134.668623,107.103241,0.131393
2007,330.542200,83.465586,0.866167,133.221582,107.049326,5.939539
2008,322.688468,86.734180,0.871397,128.546885,106.410460,0.125546
2009,314.417481,87.768052,0.329372,121.801302,104.333686,0.185069
2010,318.021659,96.549275,0.701083,115.482923,105.090154,0.198223
2011,325.832255,106.192940,0.478500,114.034572,104.591297,0.534946
2012,327.530965,107.492224,0.136107,113.637295,103.817613,2.447726
2013,327.033910,109.392860,0.455963,111.855363,105.088963,0.240761
2014,317.781509,98.053792,0.302501,114.519193,104.807239,0.098784
2015,322.405798,102.837935,0.302519,114.314986,104.405484,0.544874
2016,314.208564,99.342186,0.767679,109.114531,104.704851,0.279317
2017,309.635318,98.442341,0.475326,109.330280,101.183402,0.203969
2018,309.153481,94.637060,0.433419,110.051355,103.827678,0.203969
2019,313.310354,96.034196,0.000084,110.525509,106.546597,0.203969
2020,318.241312,99.482777,0.444548,109.363061,108.746958,0.203969
2021,314.491126,96.306996,0.428211,106.585215,110.966736,0.203969
2022,311.364719,96.187774,0.448780,102.341484,112.182712,0.203969
