"Year","Coal","Oil","Gas","Cement"
1950,7.381773,0.264301,0.025614,0.204032
1951,6.983266,0.254945,0.021596,0.194429
1952,7.059316,0.187818,0.023966,0.217315
1953,6.862135,0.311654,0.045184,0.217036
1954,8.253085,0.337908,0.047563,0.234099
1955,9.495535,0.347379,0.058063,0.262211
1956,10.900846,0.396398,0.064700,0.259352
1957,11.749820,0.467131,0.071910,0.333924
1958,11.528275,0.494774,0.079068,0.332953
1959,13.209202,0.596218,0.084764,0.376234
1960,14.359463,0.723006,0.095016,0.409045
1961,15.104717,0.735371,0.111220,0.397978
1962,15.405431,0.826080,0.116184,0.431011
1963,17.055700,0.976014,0.144601,0.490173
1964,19.225663,1.195750,0.198707,0.526412
1965,19.335786,1.575227,0.297125,0.551252
1966,18.762017,1.891779,0.321966,0.588104
1967,18.133043,2.627158,0.391993,0.630357
1968,18.791415,3.266488,0.505183,0.737355
1969,19.035623,3.691239,0.644089,0.790037
1970,24.783359,5.012125,0.884468,0.882421
1971,27.034980,5.002397,1.002812,0.971671
1972,25.074258,4.459289,1.232550,1.111479
1973,27.381293,7.911601,1.444855,1.329621
1974,27.702320,7.602712,1.557839,1.360624
1975,29.396307,7.512038,1.552075,1.414847
1976,29.736074,8.208157,1.663678,1.533487
1977,28.206876,8.326307,1.846807,1.617204
1978,30.148084,10.591939,2.134358,1.800865
1979,32.037828,12.066043,2.581617,1.887904
1980,30.895614,11.592193,3.256515,1.912670
1981,38.405423,8.340015,3.332982,1.799285
1982,33.635914,8.507018,3.665679,1.817446
1983,37.457634,8.356521,3.744673,1.738160
1984,40.221122,7.934631,4.306327,1.639041
1985,41.274082,7.938305,4.390839,1.566692
1986,42.545218,8.834132,4.638683,1.586763
1987,41.180144,8.289916,5.203690,1.535306
1988,42.099118,9.060368,5.316204,1.514721
1989,42.215980,8.566648,5.580334,1.438227
1990,41.692121,9.207871,5.202696,1.340260
1991,26.326301,8.227244,4.770075,1.190912
1992,32.630265,4.815429,5.184357,1.005652
1993,30.442603,3.620737,3.395945,0.537685
1994,31.215873,3.429591,1.525020,0.796563
1995,32.554410,3.611031,2.043525,0.838024
1996,32.250073,7.230886,5.125394,1.089215
1997,32.931593,10.076000,5.096696,0.993596
1998,37.161789,8.840617,4.575560,1.112809
1999,27.388101,4.179905,3.305504,0.778015
2000,31.139563,3.923380,3.497726,1.045798
2001,30.168494,7.225961,3.952035,1.194492
2002,31.887113,8.438989,3.976717,1.183624
2003,33.983852,9.478416,4.161380,1.025050
2004,35.464134,11.087871,5.283520,1.106560
2005,31.795145,12.686570,4.452199,1.124344
2006,34.450239,13.445962,4.557705,1.267110
2007,34.174128,12.061888,4.601984,1.321944
2008,35.478512,10.273856,4.580000,1.404442
2009,31.476285,10.153759,3.191600,1.098162
2010,30.814240,9.585024,4.242912,1.052220
2011,34.273056,9.295568,4.352832,1.034724
2012,30.107088,8.892528,3.839872,0.904371
2013,31.279568,8.214688,4.272224,0.786301
2014,24.622080,8.214688,3.682320,0.793085
2015,30.557760,8.489488,4.004752,0.817284
2016,31.076912,8.889587,4.327536,0.889619
2017,31.012096,8.874208,4.843808,0.942398
2018,29.595345,8.968730,4.880045,1.033942
2019,29.596577,9.223051,4.562058,1.062827
2020,31.031562,8.602374,4.553983,1.167810
2021,27.463039,9.650166,5.480884,1.289431
2022,27.112182,10.754731,5.298433,1.296557
2023,25.679899,10.616934,5.313931,1.296557
2024,24.751745,10.791420,5.179716,1.296557
