"Year","Living biomass (net)","Dead wood (net)","Litter (net)","Mineral Soils (net)","Organic Soils (net)"
2019,-6.438518,,,-1.075298,
2020,-6.585548,,,-0.918143,
2021,-6.585548,,,-0.918143,
