"Year","Total","Fossil CO¿","CH¡","N¿O","F-gas","LULUCF"
2019,663.137825,610.125453,52.928417,7.572970,0,-7.489015
2020,682.344834,624.511387,58.229030,7.082692,0,-7.478274
2021,708.642719,650.189933,58.245141,7.684372,0,-7.476726
