"Year","Forest land","Cropland","Grassland","Wetlands","Settlements","Other land","HWP","Other"
2019,-7.519284,0.030270,0,0,0,0,0,0
2020,-7.509153,0.030878,0,0,0,0,0,0
2021,-7.509153,0.032426,0,0,0,0,0,0
