"YYYYMM","Natural gas","Oil","Others"
201501,3.025448,0.354888,0.001440
201502,5.946562,0.836748,0.035100
201503,1.252454,0.331740,0.035244
201504,1.201813,0.212112,0.024768
201505,1.158498,0.228708,0.046512
201506,1.836819,0.258624,0.056160
201507,4.672421,0.930924,0.082800
201508,8.187399,1.341504,0.194868
201509,7.817276,1.344492,0.154728
201510,6.024248,0.959220,0.110808
201511,9.542321,1.300824,0.109656
201512,9.990427,1.475280,0.171180
201601,11.444692,1.420848,0.152748
201602,12.190231,1.317204,0.119016
201603,11.358739,1.384200,0.109044
201604,11.369036,1.250928,0.004104
201605,11.134298,1.508184,0.005976
201606,6.521786,0.751464,0.002736
201607,6.440729,0.876132,0.002412
201608,2.761321,0.429156,0.000756
201609,9.214644,2.365164,0.002412
201610,12.675396,2.428416,0.012564
201611,8.391306,1.349244,0.016020
201612,8.122750,1.139184,0.017208
201701,10.232302,1.289736,0.073116
201702,7.692675,0.980208,0.045468
201703,9.529755,1.161612,0.017028
201704,7.508040,0.904500,0.032616
201705,7.976857,0.832320,0.066852
201706,7.553965,0.743724,0.032832
201707,11.648705,0.916956,0.016704
201708,6.898284,0.784872,0.006984
201709,10.055107,0.975096,0.057096
201710,11.613797,1.330344,0.006156
201711,6.694197,1.083564,0.017064
201712,4.309342,0.498456,0.014976
201801,8.406084,1.184796,0.009180
201802,9.529347,1.097460,0.010440
201803,10.659568,1.216764,0.012024
201804,8.225624,0.961668,0.006876
201805,1.240280,0.273924,0.074304
201806,9.607641,0.963108,0.012420
201807,8.944271,0.970884,0.008640
201808,7.401589,0.884736,0.031212
201809,7.683198,0.905580,0.008856
201810,7.594465,0.882540,0.011124
201811,6.958013,0.743940,0.008712
201812,6.601758,0.737568,0.006156
201901,5.846108,0.672336,0.012708
201902,5.762839,0.621792,0.011304
201903,6.314940,0.744228,0.009216
201904,5.902881,0.750600,0.004284
201905,5.708351,0.597024,0.004176
201906,5.454206,0.582084,0.007380
201907,5.191887,0.584820,0.013104
201908,3.104719,0.375984,0.002268
201909,3.715578,0.440136,0.006660
201910,3.502886,0.385056,0.004500
201911,4.317686,0.494532,0.004500
201912,4.610849,0.404568,0.049788
202001,3.915794,0.435528,0.005436
202002,3.960877,0.405612,0.010944
202003,3.600289,0.368928,0.036540
202004,3.889500,0.352548,0.004248
202005,3.062841,0.340236,0.021384
202006,3.759945,0.362664,0.016452
202007,3.738201,0.384048,0.010404
202008,2.368427,0.289296,0.064692
202009,3.947875,0.339552,0.003024
202010,2.559300,0.346536,0.000540
202011,2.796688,0.308880,0.001368
202012,2.803242,0.298620,0.001836
202101,2.995106,0.310356,0.001044
202102,2.809743,0.275508,0.009864
202103,2.974467,0.325512,0.001836
202104,2.372852,0.274032,0.001224
202105,1.961553,0.254052,0.016092
202106,1.125422,0.137268,0.052524
202107,1.960167,0.242316,0.000036
202108,2.013200,0.266472,0.000144
202109,2.343430,0.246312,0.005652
202110,1.663549,0.220608,0
202111,1.510184,0.189720,0
202112,1.772664,0.229788,0.000072
202201,1.707443,0.209160,0.001152
202202,1.558730,0.056880,0.006948
202203,1.725025,0.198360,0
202204,1.056334,0.153360,0
202205,1.427025,0.218844,0
202206,1.761757,0.184536,0.019980
202207,1.481649,0.319788,0.000216
202208,1.680828,0.615132,0.002268
202209,1.787026,0.504360,0.000576
202210,1.840275,0.388656,0.005184
202211,2.192756,0.282204,0.000252
202212,1.998245,0.250920,0
202301,1.456802,0.127656,0
202302,1.400534,0.251784,0.000324
202303,1.306072,0.152892,0
202304,1.522117,0.178920,0.005184
202305,1.167402,0.169956,0
202306,1.789088,0.291492,0.000252
202307,1.263374,0.182520,0.017676
202308,1.301917,0.148932,0.073512
202309,0.017913,0.021060,0.000252
202310,1.203858,0.196776,0.066204
202311,1.698220,0.202248,0.107424
202312,1.961556,0.192600,0.109548
202401,1.918860,0.296964,0.117036
202402,1.542696,0.171144,0.064872
202403,1.648732,0.164124,0.077076
202404,1.705982,0.167616,0.056952
202405,1.503436,0.153720,0.068148
202406,1.752988,0.195012,0.080280
202407,1.631865,0.161388,0.083160
202408,1.683338,0.148680,0.043164
202409,1.548132,0.161100,0.067896
202410,1.598380,0.164952,0.093024
202411,1.362532,0.180360,0.093960
202412,0.989059,0.098856,0.056664
202501,1.348046,0.112212,0.060948
202502,1.637944,0.146700,0.063612
202503,1.856808,0.173556,0.069480
