"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,0.006000,0.031000,0.003800,0.045414
1962,0.004700,0.033000,0.004400,0.046123
1963,0.004700,0.034000,0.003600,0.053744
1964,0.006500,0.035600,0.010000,0.054526
1965,0.026000,0.037600,0.010000,0.055622
1966,0.022000,0.043400,0.010000,0.067528
1967,0.011000,0.034700,0.010000,0.056948
1968,0.015000,0.045800,0.010000,0.061479
1969,0.020000,0.046000,0.012000,0.055124
1970,0.025000,0.046000,0.016000,0.058882
1971,0.033000,0.046000,0.020000,0.064550
1972,0.033000,0.048700,0.024000,0.064913
1973,0.033000,0.048700,0.024000,0.066012
1974,0.033000,0.048700,0.024000,0.066988
1975,0.033000,0.048700,0.090000,0.070941
1976,0.033000,0.049000,0.090000,0.085549
1977,0.033000,0.046000,0.090000,0.069305
1978,0.033000,0.046000,0.090000,0.069305
1979,0.033000,0.046000,0.090000,0.067447
1980,0.047400,0.046000,0.090000,0.083331
1981,0.038300,0.046000,0.090000,0.075338
1982,0.029200,0.046000,0.090000,0.074009
1983,0.021800,0.046000,0.090000,0.081898
1984,0.021800,0.046000,0.090000,0.077096
1985,0.021800,0.046000,0.090000,0.081032
1986,0.021800,0.046000,0.084000,0.078537
1987,0.018000,0.046000,0.084000,0.078403
1988,0.016000,0.046000,0.074000,0.076515
1989,0.018200,0.046000,0.074000,0.079619
1990,0.012700,0.046000,0.074000,0.074156
1991,0.010900,0.046000,0.084000,0.073957
1992,0.009100,0.046000,0.084000,0.080280
1993,0.009100,0.046000,0.084000,0.083004
1994,0.009100,0.046000,0.084000,0.085192
1995,0.009100,0.046000,0.084000,0.087182
1996,0.009100,0.046000,0.084000,0.089072
1997,0.009100,0.046000,0.084000,0.090463
1998,0.009100,0.046000,0.084000,0.089955
1999,0.009100,0.046000,0.084000,0.025231
2000,0.009100,0.046000,0.128000,0.026224
2001,0.009100,0.046000,0.132000,0.026213
2002,0.009100,0.046000,0.132000,0.026201
2003,0.009100,0.046000,0.200000,0.026190
2004,0.009100,0.046000,0.206000,0.026178
2005,0.009100,0.046000,0.206000,0.026167
2006,0.009100,0.046000,0.206000,0.026046
2007,0.009100,0.046000,0.206000,0.026050
2008,0.009100,0.046000,0.206000,0.026050
2009,0.009100,0.046000,0.206000,0.036900
2010,0.009100,0.046000,0.206000,0.036866
2011,0.009100,0.046000,0.206000,0.036833
2012,0.009100,0.046000,0.206000,0.036801
2013,0.009100,0.046000,0.206000,0.036769
2014,0.009100,0.046000,0.206000,0.036737
2015,0.009100,0.046000,0.206000,0.036706
2016,0.009100,0.046000,0.206000,0.025823
2017,0.009100,0.046000,0.206000,0.025791
2018,0.009100,0.046000,0.206000,0.025759
2019,0.009100,0.046000,0.206000,0.025727
2020,0.009100,0.046000,0.206000,0.025696
2021,0.009100,0.046000,0.206000,0.026228
2022,0.009100,0.046000,0.206000,0.044632
2023,0.009100,0.046000,0.206000,0.058168
