"Year","Forest land","Cropland","Grassland","Wetlands","Settlements","Other land","HWP","Other"
2011,-2.065047,-1.207035,0.000084,0,0.214045,0,0,0
2020,-1.709824,-1.216100,0.000987,0.000788,0.006891,0,0,0
2021,-1.826648,-1.216100,0.000984,0.000788,0.008456,0,0,0
2022,-2.051256,-1.218689,-0.000009,0,0.019242,0,0,0
