"Year","Cars","Light-duty trucks","Heavy-duty trucks/buses"
2011,3.001253,0.925467,1.362492
2020,3.422440,0.707286,0.674091
2021,3.688561,0.749957,0.707488
2022,4.998968,0.825067,0.623445
