"Year","Coal","Oil","Gas","Cement"
1950,0.995185,0.631631,0,0
1951,0.641200,0.872032,0,0.032709
1952,1.002042,0.906958,0,0.029019
1953,1.033248,1.000272,0,0.032709
1954,0.769440,0.974624,0,0.039977
1955,0.508177,1.118720,0,0.036263
1956,0.395712,0.978288,0,0.043611
1957,0.752308,1.541315,0,0.025480
1958,0.471769,1.437250,0,0.039902
1959,0.469829,1.537957,0,0.047330
1960,0.688832,1.524224,0,0.043611
1961,0.373728,1.919936,0,0.039977
1962,0.377392,2.139776,0,0.043611
1963,0.388384,2.106800,0,0.036343
1964,0.468992,1.766048,0,0.036343
1965,0.370064,2.242368,0,0.043611
1966,0.084272,2.535488,0,0.039977
1967,0.370064,2.480528,0,0.094491
1968,0.113584,3.015472,0,0.109029
1969,0.062288,4.114672,0,0.138103
1970,0.058624,3.374544,0,0.159909
1971,0.036640,2.967840,0,0.185957
1972,0.003664,3.345232,0,0.182932
1973,0.021962,3.455381,0,0.197010
1974,0.021957,2.675040,0,0.217428
1975,0.010992,2.689376,0,0.177199
1976,0.010992,2.579456,0,0.190542
1977,0.003659,2.737233,0,0.154703
1978,0.029312,3.132720,0,0.247170
1979,0.003664,3.524768,0,0.251964
1980,0.003664,3.118064,0,0.238094
1981,0.003667,3.707675,0,0.260741
1982,0.087936,4.085360,0,0.258379
1983,0.076944,4.550688,0,0.198578
1984,0.007328,3.623696,0,0.191744
1985,0.007328,3.649344,0,0.223688
1986,0.003664,3.400192,0,0.218976
1987,0,3.773920,0,0.214263
1988,0,3.290272,0,0.139700
1989,0.003664,3.279280,0,0.136558
1990,0.003661,3.664184,0,0.134412
1991,0.007328,3.968112,0,0.131247
1992,0.003664,4.770528,0,0.261607
1993,0.003664,4.697248,0,0.211109
1994,0.007328,5.052656,0,0.281550
1995,0.003664,5.448368,0,0.265040
1996,0.003666,6.591307,0,0.267777
1997,0.007328,7.122816,0,0.270817
1998,0.003664,7.379296,0,0.238363
1999,0.003666,8.119230,0,0.258458
2000,0.003665,9.727751,0,0.258956
2001,0.003664,9.878144,0,0.275879
2002,0.003664,10.537664,0,0.245414
2003,0.230832,10.259200,0,0.271401
2004,0.230832,11.362064,0,0.315349
2005,0.230832,11.112912,0,0.326005
2006,0.227168,10.940704,0,0.335078
2007,0.161264,11.339814,0,0.342568
2008,0.219840,11.079936,0,0.348476
2009,0.223441,11.996223,0,0.352801
2010,0.227168,12.160816,0,0.308790
2011,1.132453,13.006722,0,0.337000
2012,1.919936,13.102464,0,0.367000
2013,2.019372,11.760735,0,0.363000
2014,3.877325,12.826691,0,0.372000
2015,5.217536,13.593440,0,0.368000
2016,5.524433,16.437752,0,0.377000
2017,5.722253,16.078725,0,0.367000
2018,5.529950,14.240812,0,0.366000
2019,5.902704,14.831872,0,0.371000
2020,7.093504,12.955904,0,0.363000
2021,6.184832,14.267616,0,0.370640
2022,5.881795,11.996707,0,0.498459
2023,5.281565,13.385996,0,0.498459
2024,6.231928,14.095157,0,0.498459
