"Year","Living biomass (net)","Dead wood (net)","Litter (net)","Mineral Soils (net)","Organic Soils (net)"
2020,-100.273199,-1.322049,-0.975011,0.129338,
2021,-100.418156,-1.322049,-0.975011,0.129338,
2022,-96.979983,-1.575692,-1.159349,0.179931,
