"Year","Coal","Oil","Gas","Cement"
1950,0,0.025648,0,0
1951,0,0.029312,0,0
1952,0,0.029312,0,0
1953,0,0.036640,0,0
1954,0,0.040304,0,0
1955,0,0.043968,0,0
1956,0,0.047632,0,0
1957,0,0.054960,0,0
1958,0,0.058624,0,0
1959,0,0.065952,0,0
1960,0,0.080608,0,0
1961,0,0.080608,0,0
1962,0,0.087936,0,0
1963,0,0.098928,0,0
1964,0.026289,0.123935,0,0
1965,0.032976,0.146560,0,0
1966,0.032976,0.157552,0,0
1967,0.051296,0.161216,0,0
1968,0.061398,0.191418,0,0
1969,0.062865,0.336511,0,0
1970,0.025648,0.201520,0,0
1971,0.032976,0.164880,0,0
1972,0.062288,0.205184,0,0
1973,0.205184,0.216176,0,0
1974,0.212512,0.194192,0,0.018171
1975,0.124576,0.223504,0,0.003634
1976,0.021984,0.245488,0,0.014367
1977,0.051296,0.263808,0,0.021295
1978,0.043485,0.268156,0,0.017340
1979,0.190528,0.311440,0,0.010392
1980,0.206580,0.320936,0,0.013779
1981,0.103426,0.336135,0,0.013625
1982,0.109920,0.322432,0,0.010009
1983,0.109920,0.362736,0,0.019762
1984,0.267472,0.417696,0,0.016256
1985,0.212512,0.450672,0,0.012834
1986,0.139232,0.516624,0,0.041158
1987,0.230832,0.564256,0,0.065592
1988,0.235365,0.650930,0,0.089676
1989,0.216176,0.586240,0,0.091148
1990,0.179536,0.498304,0,0.043596
1991,0.300448,0.670512,0,0.055351
1992,0.281303,0.854869,0,0.096757
1993,0.311440,0.974624,0,0.111269
1994,0.340752,1.150496,0,0.128184
1995,0.743792,1.432624,0,0.132499
1996,0.743792,1.483920,0,0.125067
1997,0.809744,1.740400,0,0.090967
1998,0.304610,1.805638,0,0.113078
1999,1.110192,1.963904,0,0.116987
2000,0.978288,1.938256,0,0.120887
2001,1.117520,2.004208,0,0.114350
2002,0.520288,1.960240,0,0.115855
2003,0.663184,2.029856,0,0.117343
2004,0.586240,1.883296,0,0.112874
2005,0.939131,1.933289,0,0.114353
2006,0.589904,1.751392,0,0.115173
2007,0.747456,1.707424,0,0.115461
2008,0.747456,2.495184,0,0.112676
2009,0.702870,2.965234,0,0.458024
2010,1.102864,3.206000,0,0.519104
2011,1.113856,3.308592,0,0.794317
2012,0.831728,3.612704,0,1.025821
2013,1.040576,4.034064,0,1.143200
2014,1.835664,4.569008,0,1.182998
2015,2.200907,3.211639,0,1.492104
2016,2.616096,5.239520,0,2.232432
2017,2.987034,6.362567,0,3.071979
2018,3.692338,6.912144,0,3.434511
2019,3.909488,5.078304,0,3.762698
2020,5.292052,7.190447,0,3.148302
2021,4.523974,7.527746,0,3.434511
2022,7.163120,8.156175,0,2.289674
2023,7.940499,8.117647,0,2.289674
2024,7.997444,8.488964,0,2.289674
