"YYYYMM","Natural gas","Oil","Others"
199905,,3.102408,
199906,,1.266336,
199907,,1.843092,
199908,,3.460860,
199909,,1.318104,
199910,,2.708460,
199911,,3.847032,
199912,,5.067468,
200001,,5.854500,
200002,,5.490972,
200003,,9.177048,
200004,,7.050420,
200005,,7.768008,
200006,,6.881868,
200007,,6.443748,
200008,,3.174192,
200009,,8.966412,
200010,,7.946856,
200011,,6.340032,
200012,,6.012684,
200101,,6.836184,
200102,,7.220880,
200103,,7.130160,
200104,,6.336216,
200105,,6.897492,
200106,,7.052328,
200107,,11.984472,
200108,,9.296712,
200109,,7.849980,
200110,,7.206804,
200111,,4.653072,
200112,,8.843832,
200201,,7.422732,
200202,,7.216956,
200203,,5.155380,
200204,,6.852924,
200205,,9.363816,
200206,,6.686568,
200207,,7.737012,
200208,,9.859752,
200209,,3.810096,
200210,,9.360000,
200211,,7.592508,
200212,,7.465536,
200301,,4.407948,
200302,,5.912784,
200303,,6.695280,
200304,,3.852252,
200305,,3.365388,
200306,,7.658208,
200307,,7.600464,
200308,,8.609508,
200309,,6.258852,
200310,,6.841512,
200311,,6.213024,
200312,,5.339160,
200401,,5.876172,
200402,,6.228612,
200403,,6.976836,
200404,,5.969124,
200405,,6.515208,
200406,,4.707864,
200407,,6.567984,
200408,,6.380784,
200409,,3.628404,
200410,,2.000880,
200411,,6.172272,
200412,,6.039576,
200501,,5.944536,
200502,,4.760316,
200503,,5.644872,
200504,,0.056664,
200505,,5.758488,
200506,,5.495796,
200507,,0.851688,
200508,,0,
200509,,0,
200510,4.380045,3.744864,0.506016
200511,4.919721,3.621564,0.537300
200512,4.650673,4.304196,0.497700
200601,2.434402,2.950596,0.234324
200602,0,0,0
200603,0,0,0
200604,0,0,0
200605,0.280063,0.422928,0.030492
200606,5.096381,4.898124,0.623952
200607,5.707999,4.799880,0.683424
200608,4.555548,5.656824,0.480852
200609,5.446061,4.350384,0.582876
200610,6.871528,6.621912,0.761112
200611,5.115302,6.042492,0.512028
