"YYYYMM","Natural gas","Oil","Others"
199001,,2.587572,
199002,,2.878092,
199003,,4.341888,
199004,,4.411368,
199005,,2.977956,
199006,,4.430664,
199007,,2.971224,
199008,,2.972952,
199009,,2.918232,
199010,,2.977992,
199011,,2.895264,
199012,,1.483992,
199101,,0.964764,
199102,,1.043532,
199103,,1.104660,
199104,,1.078884,
199105,,1.082772,
199106,,0.189036,
199107,,0.123660,
199108,,0.092484,
199109,,0.156816,
199110,,0.088200,
199111,,0.200772,
199112,,0.212292,
199201,,0.193284,
199202,,0.109548,
199203,,0.196308,
199204,,0.218196,
199205,,0.181620,
199206,,0.150444,
199207,,0.200916,
199208,,0.234540,
199209,,0.224784,
199210,,0.207324,
199211,,0.181116,
199212,,0.177480,
199301,,0.185220,
199302,,0.190728,
199303,,0.156384,
199304,,0.199188,
199305,,0.184176,
199306,,0.160884,
199307,,0.212436,
199308,,0.220968,
199309,,0.195588,
199310,,0.214920,
199311,,0.192132,
199312,,0.051768,
199401,,0.162756,
199402,,0.208908,
199403,,0.120888,
199404,,0.190476,
199405,,0.235008,
199406,,0.203400,
199407,,0.218232,
199408,,0.217224,
199409,,0.208584,
199410,,0.183852,
199411,,0.197964,
199412,,0.033732,
199501,,0.054756,
199502,,0.092268,
199503,,0.132768,
199504,,0.209088,
199505,,0.219960,
199506,,0.151884,
199507,,0.108144,
199508,,0.047736,
199509,,7.573320,
199510,,29.759868,
199511,,31.501656,
199512,,32.970492,
199601,,34.086924,
199602,0,32.967252,
199603,0,36.819576,
199604,0,35.863380,
199605,1.650791,37.492560,
199606,8.401795,36.771624,
199607,18.034628,44.672472,
199608,13.898499,44.172288,
199609,37.823090,43.003764,
199610,43.718827,46.002852,
199611,42.113129,42.829596,
199612,49.138730,44.967708,
199701,53.509603,47.056032,
199702,49.800613,43.055460,
199703,46.976781,46.676772,
199704,33.958728,44.863452,
199705,23.105769,45.782712,
199706,23.080056,43.983792,
199707,40.383505,44.791092,
199708,28.437345,31.944240,
199709,37.951240,45.798228,
199710,63.415221,47.565936,
199711,74.219083,44.601732,
199712,82.575241,45.493956,
199801,69.168962,44.794296,
199802,63.842210,39.347244,
199803,51.327796,39.844980,
199804,65.308639,37.623672,
199805,40.050806,39.909564,
199806,40.889852,39.660480,
199807,28.162278,36.983124,
199808,76.063832,43.437636,
199809,57.797023,38.553660,
199810,90.604671,40.117104,
199811,94.485466,38.499948,
199812,99.374924,38.368224,
199901,103.270490,37.471752,
199902,93.415174,34.089084,
199903,86.480617,38.557836,
199904,74.346423,38.296980,
199905,79.365638,38.862900,
199906,55.811113,34.406640,
199907,63.523923,37.230228,
199908,70.639889,38.591784,
199909,67.407322,37.948824,
199910,87.922832,38.658852,2.023848
199911,100.490253,41.877108,2.836836
199912,101.191601,48.723876,2.970576
200001,107.433048,51.453792,3.026556
200002,99.868048,50.183784,2.818116
200003,108.263119,51.610680,3.023136
200004,77.243003,53.603568,2.193408
200005,63.614212,54.711180,1.782252
200006,48.814431,53.631036,1.374984
200007,51.028001,57.979836,1.433844
200008,64.387143,57.405096,1.789992
200009,72.459104,55.275192,2.022516
200010,72.284226,58.296168,1.980756
200011,95.408283,56.844648,2.737260
200012,102.054910,60.019344,2.827980
200101,86.135761,59.070816,2.424204
200102,50.112875,52.259184,1.345464
200103,57.187290,58.806648,1.562904
200104,53.128745,59.045868,1.450332
200105,50.230663,61.908516,1.315224
200106,49.745489,53.742672,1.371456
200107,64.277198,64.975752,1.739988
200108,76.213922,54.130536,2.125764
200109,77.052158,45.659592,2.122884
200110,70.006118,67.628268,1.917792
200111,92.526809,58.743648,2.566404
200112,109.841691,66.132252,3.078576
200201,113.680045,64.322172,3.130164
200202,82.858315,64.354284,2.312712
200203,59.067193,47.843964,1.654092
200204,101.792954,68.619492,2.878956
200205,80.461352,67.389948,2.192040
200206,77.079110,49.642272,2.164500
200207,66.820674,68.810436,1.873656
200208,47.768171,69.535152,1.328508
200209,75.584571,66.985704,2.013768
200210,87.415203,68.002128,2.384352
200211,96.803546,62.454672,2.728476
200212,109.361845,65.032704,2.976264
200301,112.746981,69.630516,6.033528
200302,105.391054,64.747548,5.741820
200303,113.680429,67.451616,6.102936
200304,72.560916,67.502268,3.984300
200305,56.325427,67.160124,3.004092
200306,36.552883,24.293340,1.822176
200307,70.875193,71.660880,3.879792
200308,47.446862,69.853392,2.353212
200309,83.015138,62.331264,4.449132
200310,98.417085,62.485920,5.162004
200311,110.337117,57.287880,5.905476
200312,114.236157,65.143872,6.002388
200401,116.526331,59.079708,2.616372
200402,109.709974,55.616040,2.484648
200403,114.463659,57.078252,2.583108
200404,92.750213,57.237552,2.090592
200405,77.072351,48.300804,1.679544
200406,46.981685,56.304432,1.007568
200407,40.227260,53.735508,0.879876
200408,61.684552,50.421816,1.380168
200409,66.262395,52.598376,1.468044
200410,86.466107,49.753368,2.461716
200411,103.690649,49.594464,3.306060
200412,112.647513,49.777344,4.370976
200501,110.581991,46.264140,4.310208
200502,100.217684,41.259384,4.226184
200503,109.568317,48.873384,4.579848
200504,103.407387,44.948520,4.388292
200505,94.867129,45.696132,4.116996
200506,60.203380,33.087780,1.885536
200507,60.099060,43.327116,2.868156
200508,55.152021,42.524964,2.978316
200509,84.221035,37.310544,3.856176
200510,96.187070,41.657508,4.580748
200511,108.313237,38.315772,4.584060
200512,114.598240,44.071056,4.775976
200601,113.803134,37.302048,4.690188
200602,94.624918,32.852556,3.847608
200603,105.379950,34.792272,4.466988
200604,100.639671,35.678124,3.635388
200605,100.130236,34.432812,4.256388
200606,85.790500,25.641288,3.838608
200607,70.887388,34.528212,3.410964
200608,85.268649,26.347536,3.748032
200609,88.231402,29.743164,3.926268
200610,88.388280,33.889356,3.973500
200611,127.061898,31.935312,5.257728
200612,126.861031,32.375268,5.356188
200701,121.114107,31.706640,4.758552
200702,111.625405,28.880856,4.522968
200703,126.246012,29.892312,5.177196
200704,134.689373,28.855836,5.323140
200705,96.025703,29.282796,3.564576
200706,87.645073,28.472904,3.355416
200707,90.866394,29.079468,3.216168
200708,88.976891,26.914896,2.715408
200709,116.726583,26.608104,3.181176
200710,135.864235,23.568048,4.843476
200711,133.071829,28.148472,4.310208
200712,142.313887,27.908316,4.327884
200801,140.906369,28.254492,4.878684
200802,130.594189,23.655384,5.040576
200803,129.699183,25.804980,5.349420
200804,93.747391,24.991956,4.235076
200805,50.912149,25.521012,2.627820
200806,60.715414,24.098148,2.760228
200807,46.581202,24.302628,2.436552
200808,29.497263,16.240680,1.210248
200809,83.935258,26.900100,1.752300
200810,127.675412,25.854552,2.806200
200811,123.019405,24.832476,2.643192
200812,135.015723,23.602392,2.950560
200901,140.464982,26.328852,3.637872
200902,119.176833,21.894948,4.485276
200903,102.614167,27.496584,4.448304
200904,86.541697,26.463996,3.905388
200905,57.906494,22.674132,2.519964
200906,44.567684,24.040836,1.458288
200907,50.644225,25.377372,2.578212
200908,46.052048,21.540924,2.388132
200909,50.708968,22.696920,2.610900
200910,51.009868,20.604528,2.385792
200911,81.477515,20.678040,3.550428
200912,110.527288,22.775544,4.387788
201001,128.717133,21.866832,4.911984
201002,123.031276,19.124568,4.787208
201003,136.206714,21.187944,5.495184
201004,61.481330,22.336920,2.712096
201005,91.659081,23.108760,3.596832
201006,87.615804,20.402568,3.557628
201007,66.796518,19.667016,3.028536
201008,61.773107,22.398804,2.394036
201009,29.597648,11.405736,0.615168
201010,74.669196,23.224140,1.679904
201011,108.616292,22.383468,2.462076
201012,133.210637,20.195352,3.362904
201101,120.489848,20.525940,3.124296
201102,116.444659,20.120364,3.058452
201103,132.994514,17.569944,3.436200
201104,44.739571,21.420792,1.201248
201105,25.872584,24.608088,0.814752
201106,69.770295,21.996612,2.993976
201107,45.750669,22.394340,2.329128
201108,44.064636,23.446944,1.680156
201109,43.495066,22.077216,2.130264
201110,70.774764,22.091004,3.223116
201111,115.787346,22.450176,4.498020
201112,127.360849,22.804668,4.973616
201201,137.352628,22.579848,5.490756
201202,131.257591,22.325256,5.373612
201203,136.344095,23.463504,5.551848
201204,99.516527,22.280940,4.285260
201205,105.777401,23.235084,4.466088
201206,91.749955,22.721976,3.806136
201207,93.109776,22.790340,3.923100
201208,71.183900,22.222476,2.047320
201209,47.545411,6.849864,1.070784
201210,130.760692,24.620508,4.387464
201211,137.912086,20.560356,5.262768
201212,144.483730,21.964896,5.129424
201301,129.106315,21.166632,4.996224
201302,101.291134,18.095976,3.436668
201303,111.160092,19.393920,4.282668
201304,95.863188,20.451348,3.948732
201305,90.551440,22.590180,3.822264
201306,75.724500,21.472452,3.300948
201307,83.219882,22.645440,3.416616
201308,45.466243,19.990728,1.552968
201309,88.097543,22.177404,2.923956
201310,105.563384,23.823144,4.258440
201311,104.021676,20.649132,4.103532
201312,112.066892,23.023152,4.416408
201401,111.806960,22.808052,4.505976
201402,104.455807,21.383172,3.971556
201403,134.548902,22.715028,5.068224
201404,87.633571,22.279500,3.694680
201405,98.165712,21.968568,3.935736
201406,42.838333,22.109220,1.931508
201407,43.473212,22.094820,2.040264
201408,41.463867,19.580220,1.950408
201409,63.119822,21.483468,2.191176
