"YYYYMM","Diesel","Natural gas","Flaring"
201001,0.904643,59.046951,2.601997
201002,1.774075,65.461661,1.999815
201003,2.254836,71.594163,2.139380
201004,1.330963,55.771200,2.273759
201005,1.876999,70.560457,2.232768
201006,2.743695,20.703306,2.969357
201007,1.042994,58.988631,1.623006
201008,1.221810,52.960316,1.588998
201009,1.033676,59.705649,2.003988
201010,3.397015,64.041693,2.073547
201011,3.757247,71.748990,2.136825
201012,5.302724,72.283008,2.054118
201101,4.102854,75.020911,1.959681
201102,3.623718,63.863732,2.394520
201103,3.497501,74.110626,2.109287
201104,1.644067,58.496930,2.453832
201105,1.328796,56.207207,2.004236
201106,1.779763,55.788747,2.177864
201107,2.604017,53.730794,1.861348
201108,2.395949,48.313077,1.772998
201109,2.692748,49.773107,1.938231
201110,3.382016,55.782567,1.864759
201111,1.274896,51.783196,2.430497
201112,2.754827,57.113927,2.336068
201201,1.543310,57.280176,2.172432
201202,2.045197,65.142617,1.823789
201203,0.220744,51.986041,2.012780
201204,1.666276,63.529856,2.158684
201205,2.448765,61.444354,1.989927
201206,1.371861,63.846549,2.103035
201207,2.198905,64.489499,2.192827
201208,0.686879,57.631337,2.213101
201209,0.525993,55.224056,1.942921
201210,0.881079,69.647382,1.900114
201211,2.242648,66.486786,1.434968
201212,1.837725,60.986552,2.712246
201301,0.304166,55.232011,1.908871
201302,0.591539,50.529386,1.897001
201303,0.157365,48.956444,2.486867
201304,0.320146,46.760466,2.813689
201305,0.529514,50.122024,2.036288
201306,2.473413,8.971818,2.183269
201307,0.307145,57.606020,1.869173
201308,0.943645,52.673770,1.970434
201309,0.671711,50.264480,2.039418
201310,1.147867,54.272807,1.620175
201311,0.380546,50.845197,1.471968
201312,0.340460,52.772462,2.476309
201401,0.123779,48.425102,1.256614
201402,0.612395,40.027055,1.243142
201403,0.342898,55.992361,1.559061
201404,3.854754,53.869141,1.930059
201405,4.024049,51.487679,1.921063
201406,3.033154,47.478044,1.682710
201407,5.473361,54.672814,1.712520
201408,5.141297,52.256486,2.043968
201409,8.380217,51.515856,2.498070
201410,4.504797,51.390195,1.680762
201411,7.197328,48.502705,1.800811
201412,7.572322,48.204058,1.660649
201501,4.929221,47.160511,1.603884
201502,5.876279,42.941231,2.125974
201503,5.452234,45.760949,2.312522
201504,6.256662,44.643996,1.886580
201505,6.880432,49.630683,2.780223
201506,3.128331,45.192174,2.087473
201507,7.001503,52.521511,2.028673
201508,2.612955,53.186744,2.138692
201509,4.603657,48.863886,2.040773
201510,6.958167,50.095784,1.928917
201511,3.680867,46.914690,1.708968
201512,5.636413,48.774978,1.756667
201601,7.998235,46.949661,2.166195
201602,5.285119,45.543493,2.569458
201603,5.314460,43.339041,2.502098
201604,3.091568,41.320083,2.507635
201605,5.614149,47.251641,6.823706
201606,8.437867,7.444266,2.424323
201607,1.958823,46.896872,2.144681
201608,2.962028,45.245995,1.782615
201609,4.053884,45.576712,1.720703
201610,2.556835,46.801734,1.727464
201611,3.637260,45.832571,2.532242
201612,2.879446,46.726791,1.947559
201701,3.651616,45.538894,1.751810
201702,3.859629,40.745390,1.663441
201703,2.525146,45.607149,1.582595
201704,3.959302,44.894082,1.515214
201705,3.466624,45.997142,1.932461
201706,4.095270,49.495532,1.761877
201707,2.962570,44.029120,1.791270
201708,2.245085,47.375346,1.242866
201709,4.625326,48.249478,1.249936
201710,2.517391,47.529821,1.390208
201711,3.028929,45.502237,1.851330
201712,4.140150,45.326006,1.660913
201801,3.211602,47.239834,1.586709
201802,3.058722,38.439406,1.490199
201803,3.824419,47.567615,2.451656
201804,3.515919,45.525663,2.076420
201805,2.942392,49.660353,1.994779
201806,3.435530,44.336562,2.139545
201807,1.858310,47.774629,2.105409
201808,1.925752,53.047122,2.232697
201809,1.905276,51.049620,1.894727
201810,1.760533,48.642534,1.577331
201811,2.202020,45.110291,2.181523
201812,2.797893,46.870194,1.829736
201901,1.492390,50.142257,1.729296
201902,3.422205,44.286174,1.567153
201903,3.691702,52.369189,1.764827
201904,4.068591,50.804196,1.651757
201905,4.685725,53.604452,1.503128
201906,6.244474,7.944464,4.276300
201907,2.386199,53.108177,1.658868
201908,3.759414,54.479872,1.592775
201909,3.448044,43.666050,2.021439
201910,2.593400,54.300422,1.456145
201911,3.974714,52.136710,1.523513
201912,4.940840,50.086728,2.280688
202001,3.928344,50.841042,1.508754
202002,2.168760,48.431093,1.383942
202003,2.741312,45.872784,1.438851
202004,1.444991,44.067703,1.391021
202005,1.484671,47.962423,1.401139
202006,1.302794,42.309546,1.895568
202007,2.640582,43.707865,1.567779
202008,2.868314,46.558261,1.714172
202009,1.624565,45.035689,1.586953
202010,4.514818,45.765190,1.604091
202011,3.163542,43.493136,1.648350
202012,3.391057,47.390029,1.634922
202101,2.835812,45.302703,1.913886
202102,3.681138,42.714712,1.610176
202103,3.972032,47.717283,1.667006
202104,4.371538,46.811233,1.679592
202105,4.716332,44.283596,1.996063
202106,5.314100,45.307185,1.630093
202107,4.224195,52.405978,1.685777
202108,4.062768,50.060154,1.733970
202109,2.870752,48.688159,1.741417
202110,2.085554,48.461209,1.821444
202111,1.760533,47.117670,1.747838
202112,0.541702,47.316999,1.573330
202201,1.787618,44.657282,1.468869
202202,1.110490,41.694059,1.220019
202203,0.604540,45.422779,1.218536
202204,0,48.670969,0.073455
202205,4.542174,45.400237,0.691525
202206,6.608631,13.790945,1.394928
202207,1.895958,50.418444,0.067579
202208,1.259458,46.914847,0.061604
202209,0.704213,40.478779,0.044272
202210,0.796302,42.854700,0.077371
202211,0.216681,41.819957,0.024962
202212,0.446904,41.755439,1.809409
202301,0.135426,42.853153,0.102630
202302,0.379192,39.274449,0.031373
202303,0.120529,42.800310,0.137495
202304,0.366191,42.079918,0.175202
202305,0.135155,44.539594,0.263910
202306,0.148968,41.584915,0.889468
202307,0.335124,48.478313,0.209372
202308,0.065004,40.711216,0.206909
202309,0.132717,40.524473,0.264329
202310,0.116466,47.509159,0.127352
202311,0.154927,42.371880,0.440410
202312,0.135426,44.084475,0.294920
202401,0,50.022553,0.180485
202402,0.379192,44.645647,0.075023
202403,1.760533,50.459003,0.126162
202404,2.015133,49.525039,0.053859
202405,1.128908,48.932284,0.609287
202406,0.618356,43.737864,0.268370
202407,1.124032,48.669082,0.074515
202408,1.457732,47.119347,0.087521
202409,2.605588,43.649440,0.120610
202410,1.895958,46.588639,0.144927
202411,1.245915,50.313483,0.110545
202412,1.760533,52.255033,0.135660
202501,1.760533,51.978506,0.088335
202502,1.469286,46.276979,0.278313
202503,1.896473,42.335998,0.114157
202504,4.597130,44.566660,0.503898
202505,2.589012,44.452617,0.388888
202506,5.788983,8.386612,1.400283
202507,3.128981,47.125598,0.052478
202508,2.429373,47.173243,0.086072
202509,3.247289,46.452847,0.010841
