"YYYYMM","Natural gas","Oil","Others"
197106,,0.006912,
197107,,1.215792,
197108,,1.849932,
197109,,2.314620,
197110,,3.110508,
197111,,2.080620,
197112,,2.277864,
197201,,1.686384,
197202,,5.236560,
197203,,6.223032,
197204,,7.032204,
197205,,7.171704,
197206,,6.769332,
197207,,7.305696,
197208,,7.365060,
197209,,6.213348,
197210,,6.238368,
197211,,3.643776,
197212,,4.487256,
197301,,6.664392,
197302,,4.288572,
197303,,7.438104,
197304,,4.878360,
197305,,6.834060,
197306,,6.857424,
197307,,6.161616,
197308,,6.493248,
197309,,6.972300,
197310,,6.788556,
197311,,3.309156,
197312,,0.616932,
197401,,0.334764,
197402,,4.052592,
197403,,2.985228,
197404,,2.514060,
197405,,4.464648,
197406,,6.455808,
197407,,8.881344,
197408,,8.127468,
197409,,8.534448,
197410,,7.879932,
197411,,10.094724,
197412,,8.185032,
197501,,4.214340,
197502,,12.326724,
197503,,21.745800,
197504,,25.833060,
197505,,29.652228,
197506,,37.622700,
197507,,45.191304,
197508,,38.667780,
197509,,49.781376,
197510,,46.486260,
197511,,39.480120,
197512,,44.830224,
197601,,46.736424,
197602,,46.242288,
197603,,47.536524,
197604,,33.661584,
197605,,29.893068,
197606,,48.157596,
197607,,56.450340,
197608,,57.592008,
197609,,53.159220,
197610,,61.899156,
197611,,41.154588,
197612,,61.681500,
197701,,61.190424,
197702,,53.789796,
197703,,56.552616,
197704,,40.599072,
197705,,27.854820,
197706,,25.673184,
197707,,42.486516,
197708,0,49.906260,
197709,0,46.437912,
197710,0,55.694556,
197711,0,56.946564,
197712,0,54.846684,
197801,0,54.673416,
197802,0,47.679840,
197803,0,50.835780,
197804,0,50.312772,
197805,0,48.934404,
197806,0,35.806644,
197807,0,46.837620,
197808,0,48.300300,
197809,0,45.273960,
197810,0,44.024292,
197811,0,43.812036,
197812,0,42.307632,
197901,0,40.489164,
197902,0,37.070748,
197903,0,41.185188,
197904,0,43.505136,
197905,0,42.428664,
197906,0,38.313396,
197907,0,38.949012,
197908,0,39.063852,
197909,0,38.499876,
197910,0,33.082380,
197911,0,38.406276,
197912,0,36.228240,
198001,0,34.607700,
198002,0,36.210852,
198003,0,36.083160,
198004,0,35.060220,
198005,0,34.627212,
198006,0,31.790916,
198007,0,17.523252,
198008,0,34.526016,
198009,0,30.613572,
198010,0,35.396460,
198011,0,33.322212,
198012,0,36.189972,
198101,26.380686,33.743340,
198102,25.286726,28.922796,
198103,30.278337,31.026888,
198104,28.189754,29.647332,
198105,26.132145,32.023836,
198106,19.943717,28.035432,
198107,20.260204,28.377612,
198108,7.597134,15.299820,
198109,25.563509,27.742464,
198110,21.110640,21.304692,
198111,21.927326,24.347772,
198112,22.177683,23.035320,
198201,28.274284,27.781524,
198202,25.695839,24.298020,
198203,28.238938,25.339752,
198204,0,25.693956,
198205,0,22.175460,
198206,0,23.631660,
198207,0,23.562432,
198208,16.531311,24.960924,
198209,18.173748,24.030540,
198210,20.193306,21.938940,
198211,24.409661,24.120612,
198212,24.870561,25.049628,
198301,26.611062,25.970832,
198302,19.526279,21.426696,
198303,23.743048,24.528456,
198304,19.452408,24.111180,
198305,19.383299,25.057764,
198306,17.753896,23.964228,
198307,19.343128,25.884828,
198308,19.397816,25.579188,
198309,18.744013,23.917968,
198310,19.374387,24.624144,
198311,20.385004,23.531436,
198312,24.157457,23.340132,
198401,22.628639,19.305144,
198402,26.423540,26.864136,
198403,30.371450,23.774940,
198404,25.276266,22.055940,
198405,24.385659,22.277448,
198406,23.021926,20.823912,
198407,19.257027,22.630536,
198408,12.730558,16.705944,
