"Year","Cars","Light-duty trucks","Heavy-duty trucks/buses"
2010,2.398493,2.019784,0.932713
2020,2.739944,1.840369,0.849081
2021,3.335194,2.035408,0.949631
2022,3.524951,2.140253,1.004723
