"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0.201417,0.032508,0.260890,9.827592,0,0,22.693778,64.787508,58.104642
1966,"NaN",0.222255,0.033155,0.351738,10.472890,0,0,24.727762,69.669563,58.766738
1967,"NaN",0.224472,0.033781,0.418879,10.706290,0,0,26.546643,74.679516,57.818914
1968,"NaN",0.248515,0.034394,0.532339,11.276299,0,0,28.959695,80.996835,58.684128
1969,"NaN",0.261211,0.035006,0.631121,11.941129,0,0,31.800406,87.708837,60.475448
1970,"NaN",0.289217,0.048605,0.805709,12.504335,0,0,34.613352,95.473356,61.410989
1971,25.067471,0.314421,0.048824,1.120634,13.064191,0,0,37.055521,100.875985,61.076800
1972,25.543894,0.336247,0.053363,1.554477,13.675083,0,0,39.102206,108.502957,61.771092
1973,26.040280,0.360887,0.051302,2.082866,13.870783,0,0,40.960215,117.218139,63.604258
1974,26.547812,0.384743,0.051605,2.723334,15.235692,0,0,41.975513,115.634897,63.655384
1975,26.971795,0.389330,0.049278,3.778019,15.423598,0,0,41.975070,114.288925,64.888335
1976,27.578604,0.434056,0.049504,4.419762,15.362422,0,0,44.474918,121.616371,67.278546
1977,28.145016,0.458160,0.065947,5.501295,15.879093,0,0,45.935436,125.857124,69.268685
1978,28.729630,0.486097,0.083444,6.392523,17.185361,0,0.000032,47.858229,131.580081,70.048458
1979,29.346409,0.520256,0.100884,6.648569,18.045530,0,0.000064,50.824918,133.611326,73.308741
1980,29.940440,0.553639,0.118030,7.272344,18.433686,0,0.000112,51.253059,127.890483,75.087394
1981,30.488255,0.593667,0.107093,8.588314,18.830263,0,0.000112,51.825147,123.364940,76.138850
1982,31.188277,0.688438,0.135202,9.317943,19.170957,0,0.000197,52.091047,119.549058,76.987624
1983,31.831937,0.762374,0.176469,10.560453,19.989153,0.000032,0.000349,52.933799,118.643811,79.366841
1984,32.875038,0.850754,0.208103,12.815484,20.666233,0.000067,0.000476,57.249651,121.248467,82.803885
1985,33.394857,0.875358,0.246276,15.209415,21.069379,0.000125,0.000684,58.543997,121.201560,86.356182
1986,33.830356,0.949267,0.303131,16.290311,21.354886,0.000162,0.001478,59.115998,124.966444,87.328923
1987,34.764489,1.016796,0.307188,17.720392,21.643618,0.000113,0.002080,62.214824,127.455706,90.764730
1988,35.177684,1.047099,0.322417,19.319213,22.337294,0.000109,0.003530,65.119848,131.585262,93.481664
1989,35.743750,1.160462,0.344481,19.868388,22.222711,0.002791,0.028207,67.999234,133.790564,94.376429
1990,36.392245,1.300289,0.383914,20.436195,22.981349,0.004134,0.038668,70.132053,135.635650,93.263856
1991,36.898579,1.356526,0.398623,21.413919,23.511989,0.005379,0.043497,71.902220,135.586966,92.369456
1992,37.516904,1.457212,0.391667,21.576470,23.509406,0.004968,0.050382,72.228547,137.329810,92.010319
1993,37.541904,1.505659,0.412000,22.319531,24.925216,0.005926,0.060722,72.955743,136.660836,92.480159
1994,37.999042,1.564750,0.447031,22.738492,25.082160,0.006355,0.075918,73.402614,139.615407,92.840143
1995,38.549226,1.635317,0.472326,23.724767,26.439247,0.006801,0.088058,75.976180,142.058773,93.478893
1996,39.193805,1.678786,0.453288,24.583701,26.794191,0.007443,0.098102,79.773324,145.204709,95.705962
1997,39.620684,1.799790,0.468659,24.414635,27.266079,0.007980,0.128042,79.309416,149.232414,95.544506
1998,39.852076,1.873980,0.480744,24.834787,27.476444,0.008642,0.169570,80.762397,150.012652,94.940929
1999,40.334191,1.966126,0.487551,25.779789,27.684339,0.009637,0.225964,83.058853,152.579597,95.347341
2000,40.309886,2.057944,0.478504,26.361658,28.174851,0.011278,0.334361,86.379330,154.720951,98.764658
2001,40.030321,2.137317,0.472875,26.930006,27.272818,0.015058,0.405909,87.540600,156.157986,100.313806
2002,40.614751,2.301100,0.572407,27.183875,27.596708,0.018909,0.550419,90.108623,157.233759,104.266622
2003,41.452677,2.429202,0.641977,26.462362,27.385848,0.023550,0.660721,92.626626,160.747987,113.422180
2004,42.187242,2.625763,0.756782,27.488772,29.219413,0.030830,0.888202,96.196101,166.996126,121.267876
2005,42.898156,2.843995,0.887492,27.386472,30.010840,0.043168,1.078533,98.777817,168.795921,130.260050
2006,43.634606,3.028640,1.103470,27.553399,30.958263,0.059031,1.367530,101.381080,170.596813,137.047931
2007,44.099786,3.287432,1.430409,26.823010,31.276429,0.079591,1.745858,105.536650,172.594696,144.832468
2008,44.421638,3.515990,1.938481,26.573767,32.894897,0.128458,2.239886,108.094180,171.136078,146.808282
2009,44.251912,3.776988,2.198353,26.036029,32.638991,0.211868,2.782863,105.859264,167.361016,144.519119
2010,45.231436,4.226054,2.519147,26.543128,34.274164,0.338854,3.461350,113.737301,172.697079,150.974932
2011,45.057092,4.436592,2.647374,25.277351,34.686293,0.651967,4.376442,116.457258,173.925445,158.025371
2012,45.995606,4.805910,2.744898,23.401326,35.948573,1.002116,5.236582,119.530820,176.809273,158.481101
2013,46.863156,5.191413,2.983142,23.446104,37.167129,1.359805,6.235286,121.470887,178.525109,160.814259
2014,47.114764,5.619268,3.163930,23.781629,37.928665,1.923843,6.884356,122.318494,179.764856,161.489239
2015,47.123151,6.079125,3.286720,23.958381,37.610137,2.481644,8.059942,125.236887,183.470467,157.211379
2016,47.725904,6.173425,3.433425,24.170958,38.688231,3.165045,9.272410,128.133259,187.173217,153.774498
2017,48.563813,6.574277,3.506650,24.243405,39.004944,4.267985,10.936538,131.475991,190.319254,155.267535
2018,49.614364,7.106386,3.779617,24.679471,39.905835,5.483896,12.091776,138.080978,192.258496,157.663437
2019,50.368172,7.460529,4.048566,25.458413,40.266681,6.692234,13.481012,140.609752,192.646236,156.724612
2020,50.978352,7.857710,3.865530,24.396718,41.212897,8.077806,15.070254,138.972254,174.994721,152.040205
2021,52.249644,8.407122,4.114339,25.333448,40.400496,9.978586,17.465740,146.414377,184.858762,160.433339
2022,52.315403,8.689707,4.317144,24.128422,40.679341,12.413654,19.755361,141.886964,190.690521,161.474539
