"Year","Coal","Oil","Gas","Cement"
1959,189.803000,5.199000,0.152000,1.393914
1960,204.251000,6.275000,0.544000,1.777894
1961,142.597000,6.096000,0.769000,0.705477
1962,112.425000,5.940000,0.634000,0.681621
1963,110.842931,6.351053,0.534004,0.915644
1964,109.599920,7.568064,0.554005,1.373465
1965,118.175000,9.552000,0.576000,1.856280
1966,128.211101,12.157915,0.700995,2.289109
1967,104.694000,11.599000,0.764000,1.660882
1968,112.642000,13.278000,0.733000,1.433675
1969,136.784000,18.245000,1.026000,2.077807
1970,181.732000,25.831000,1.502000,2.925288
1971,200.989159,32.775863,1.957992,3.581889
1972,210.349828,37.753149,2.533010,4.016693
1973,213.903190,43.345836,3.129988,4.218316
1974,211.818000,49.829000,3.941000,4.186739
1975,247.445000,55.729000,4.632000,5.213494
1976,248.468762,65.225200,5.286016,5.254642
1977,272.546000,70.274000,6.342000,6.251631
1978,304.980000,76.963000,7.174000,7.317166
1979,313.195232,75.989814,7.580981,8.275097
1980,306.404000,74.564000,7.456000,8.928047
1981,307.042776,69.971177,6.656017,9.252926
1982,340.845000,70.363000,6.250000,10.608593
1983,360.765000,71.990000,6.397000,12.043254
1984,396.888000,74.086000,6.612000,13.664244
1985,432.454000,77.673000,6.774000,16.184781
1986,452.344802,82.715147,7.192013,18.384821
1987,483.152000,87.752000,7.260000,20.586436
1988,516.566000,93.649000,7.454000,23.187947
1989,524.082798,96.736147,7.866012,23.167599
1990,539.488000,90.145000,7.997000,23.065802
1991,559.476000,97.169000,8.400000,27.648764
1992,577.160201,105.292854,8.252989,33.418434
1993,608.282000,116.962000,9.751000,38.966647
1994,649.723207,115.641859,11.344986,44.862655
1995,701.352000,127.792000,11.582000,50.392167
1996,726.092000,139.362000,12.137000,52.634598
1997,712.215000,152.282000,12.052000,55.369473
1998,667.241000,152.637000,13.783000,57.687968
1999,704.419251,162.868827,14.893984,62.314954
2000,710.081000,177.043000,16.320000,66.699836
2001,719.884000,179.940000,18.329000,73.915986
2002,823.863000,178.244000,14.736000,77.152905
2003,983,198.444000,16.579000,96.528179
2004,1046.749000,229.010000,19.520000,100.544861
2005,1207.530000,232.034000,23.187000,112.349557
2006,1338.803000,245.233000,28.317000,128.298751
2007,1443.751000,253.098000,35.348000,140.551540
2008,1563.721000,264.770000,40.850000,143.538341
2009,1645.333000,268.108000,44.870000,159.268631
2010,1792.793000,298.191000,54.472000,174.561111
2011,1995.029000,306.730000,67.137000,193.385450
2012,2037.338000,321.155000,75.764000,195.082329
2013,2045.156767,336.960126,87.371033,204.236662
2014,2026.492000,342.687000,101.043000,212.507392
2015,1983.345750,362.665137,103.726039,197.051027
2016,1929.968262,370.588858,115.099956,202.795878
2017,1955.054000,390.444000,132.740000,206.928267
2018,1996.834000,409.518000,157.033000,214.722874
2019,2053.267000,425.690000,171.990000,225.675777
2020,2095.946000,415.680000,184.627000,234.233792
2021,2177.793624,426.957003,208.543204,232.525643
2022,2251.838607,396.093614,206.105884,208.341858
2023,2326.149281,435.306882,219.502766,206.466781
