"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,175.272739,11.733679,83.248185,62.435306,10.597466,7.258103
1991,175.642326,11.655001,83.814494,62.394342,10.581127,7.197364
1992,158.906159,11.458624,69.195674,60.195750,10.943426,7.112686
1993,144.499807,11.316217,56.489808,58.689987,10.964932,7.038862
1994,146.763428,11.463126,56.423162,60.855007,11.052699,6.969434
1995,142.235464,11.692159,51.351907,61.034946,11.230075,6.926376
1996,142.156600,11.237613,50.569558,61.889856,11.653525,6.806048
1997,143.237135,10.902318,51.047403,62.592757,11.928580,6.766077
1998,143.500937,10.967672,51.862918,61.775397,12.256585,6.638365
1999,111.336022,10.692983,19.876781,61.844469,12.414925,6.506864
2000,109.981394,10.708828,20.615404,59.083890,13.163898,6.409373
2001,105.704669,10.750899,18.278626,56.867841,13.539896,6.267408
2002,100.368866,10.515366,12.802848,56.796549,14.106134,6.147969
2003,99.046847,10.247631,12.029513,56.488912,14.136664,6.144127
2004,100.965171,9.981921,15.207478,55.655278,14.167822,5.952673
2005,97.735641,9.863192,12.965304,54.507528,14.536306,5.863312
2006,94.388100,9.768588,11.099396,53.081966,14.699857,5.738294
2007,94.427635,9.322056,12.438475,52.099058,14.891604,5.676442
2008,92.239735,8.478505,11.834365,51.675152,14.699821,5.551891
2009,86.753671,7.829081,7.117772,51.452823,14.923949,5.430045
2010,88.816492,8.046806,7.594694,52.301335,15.493081,5.380576
2011,86.036358,7.948283,4.622106,52.441628,15.649112,5.375230
2012,85.671156,8.582699,4.376736,51.897342,15.556398,5.257979
2013,85.891234,8.546737,4.398100,52.101097,15.640105,5.205195
2014,87.997313,8.253813,4.669700,54.043928,15.952700,5.077171
2015,87.484718,8.312428,4.354653,53.698258,16.092144,5.027236
2016,85.383132,7.837684,3.898856,52.482312,16.140192,5.024088
2017,86.718965,7.802004,3.900777,53.310496,16.737853,4.967837
2018,86.380951,7.866955,4.174050,52.700824,16.617519,5.021603
2019,86.689202,7.758432,3.960638,53.028848,16.913224,5.028060
2020,82.870703,7.243815,3.677683,50.030254,16.969491,4.949460
2021,84.270256,7.462693,3.567049,51.256146,17.062877,4.921490
2022,80.986066,7.171919,3.243014,48.415525,17.198299,4.957309
2023,80.745621,7.049257,3.093904,47.959955,17.663263,4.979242
2024,79.352934,7.078138,3.134868,46.258879,17.954593,4.926456
