"YYYYMM","Diesel","Natural gas","Flaring"
201001,0,16.909030,0.145215
201002,0,15.559599,0.079213
201003,0,15.798601,3.874581
201004,0,15.097308,0.756571
201005,0,16.231439,0.789422
201006,0.406277,17.852759,0.258539
201007,0,18.520878,0.790373
201008,0,9.982572,0.202895
201009,0.108340,13.296705,0.722264
201010,0,17.916217,0.361771
201011,0,17.937165,0.091805
201012,0.996732,15.082768,0.716314
201101,0,17.608351,0.075437
201102,0,15.816814,0.185176
201103,0,14.995331,0.616370
201104,0,14.931258,0.651427
201105,0,19.136973,0.027197
201106,0.482115,17.128800,0.401608
201107,0,17.519482,0.141455
201108,0,16.434977,0.295336
201109,0,17.729982,0.211645
201110,0,17.957864,0.165843
201111,0,16.173685,0.418390
201112,0.395443,16.782844,1.096242
201201,0,17.238189,0.014490
201202,0,16.761035,0.131524
201203,0,17.972164,0.011858
201204,0,16.978599,0.021684
201205,0,16.801384,0.227509
201206,0.081255,15.821902,0.249314
201207,0,16.669179,0.070657
201208,0,17.441555,0.006838
201209,0,14.677481,2.135966
201210,0,16.553567,0.064948
201211,0,16.237819,0.021467
201212,0.189596,16.525402,0.256068
201301,0,16.517504,0.095191
201302,0,14.772896,0.306586
201303,0,19.017228,0.322693
201304,0,17.000437,0.430586
201305,0,17.583956,0.346137
201306,0.520034,15.351259,1.169431
201307,0,18.235509,0.365672
201308,0,18.836091,0.141928
201309,0,3.222908,0.407997
201310,0,0,0
201311,0,15.062531,1.219786
201312,2.884023,20.196351,0.002068
201401,0,19.915247,0
201402,0,14.778229,4.287973
201403,0,19.146587,0.186081
201404,0,18.505550,0.605743
201405,0,19.027609,0.270588
201406,0.287102,18.160595,0.044844
201407,0,22.204869,0.045201
201408,0,25.564649,0.162688
201409,0,23.968160,0.405157
201410,0,27.109897,0.019882
201411,0,25.690729,0.524605
201412,0.322313,25.797858,2.479590
201501,0,24.503809,0.341607
201502,0,21.429918,0.247806
201503,0,24.267582,0.047426
201504,0,23.542928,0.071763
201505,0,24.673672,0.057638
201506,0.073401,23.651771,0
201507,0,24.666988,0.047617
201508,0,24.707544,0.000291
201509,0,23.717745,0.622681
201510,0,24.785844,0.132080
201511,0,23.097146,0.094411
201512,0.256225,24.207815,0
201601,0,23.760433,0.489505
201602,0,22.280076,0
201603,0,23.614844,0.198664
201604,0,23.171405,0.310419
201605,0,23.581518,0.319477
