"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,0.003400,,0.000400,0.014400
1962,0.003000,,0.000400,0.016300
1963,0.001600,,0.001200,0.017800
1964,0.007000,,0.000600,0.018500
1965,0.001900,,0.000600,0.006300
1966,0.001900,,0.000600,0.006300
1967,0.001900,,0.001000,0.005200
1968,0.002800,,0.006800,0.000400
1969,0.004200,,0.017400,0.001200
1970,0.004200,,0.011600,0.000900
1971,0.004200,0.002738,0.009400,0.000500
1972,0.000300,0.014216,0.022800,0.000200
1973,0.000600,0.014700,0.110200,0.000100
1974,0.000400,0.019200,0.100600,0.000400
1975,0.000100,0.008200,0.023000,0.000400
1976,0.000100,0.015500,0.050000,0.000400
1977,0.000200,0.018300,0.052400,0.000700
1978,0.001100,0.024400,0.052200,0.001900
1979,0.000800,0.012000,0.063000,0.002900
1980,0.001100,0.022600,0.030400,0.002300
1981,0.003200,0.022400,0.018800,0.002300
1982,0.002700,0.033800,0.014400,0.001800
1983,0.002700,0.024600,0.024400,0.002700
1984,0.007200,0.023200,0.039400,0.002900
1985,0.004000,0.021400,0.026800,0.002900
1986,0.004000,0.031000,0.019800,0.004435
1987,0.001420,0.022000,0.015800,0.008518
1988,0.006499,0.032400,0.108200,0.397940
1989,0.011882,0.036700,0.126000,0.546000
1990,0.040799,0.029600,0.198000,0.545228
1991,0.040799,0.029600,0.142000,0.330060
1992,0.001587,0.021598,0.035980,0.556208
1993,0.002900,0.022602,0.031800,0.196000
1994,0.007100,0.020764,0.012800,0.639800
1995,0.032800,0.102400,0.083800,1.119000
1996,0.050200,0.208900,0.107800,0.604400
1997,0.048800,0.199200,0.126200,0.491100
1998,0.037000,0.154800,0.112200,0.453000
1999,0.038800,0.152400,0.079300,0.228000
2000,0.044000,0.229000,0.110480,0.123000
2001,0.085000,0.150000,0.146000,0.025000
2002,0.285000,0.360000,0.232244,0.036230
2003,0.363980,0.772510,0.258146,0.054462
2004,0.233788,0.687108,0.351888,0.012604
2005,0.404000,0.640000,0.370950,0.047062
2006,0.384312,0.618978,0.416000,0.036943
2007,0.236900,0.449024,0.310000,0.124448
2008,0.302000,0.443228,0.304000,0.080392
2009,0.210000,0.420901,0.348000,0.019943
2010,0.216295,0.436990,0.330000,0.049300
2011,0.182035,0.393852,0.283144,0.023409
2012,0.096827,0.241677,0.268792,0.014226
2013,0.154242,0.249408,0.205052,0.014383
2014,0.187216,0.224960,0.159750,0.022396
2015,0.108620,0.109646,0.132958,0.012582
2016,0.116304,0.085512,0.152500,0.004049
2017,0.144649,0.098011,0.229308,0.002773
2018,0.169680,0.080079,0.283810,0.002805
2019,0.377406,0.139874,0.179536,0.486817
2020,0.336060,0.127454,0.155416,0.681008
2021,0.378000,0.218580,0.269080,0.473214
2022,0.330478,0.121327,0.132580,0.443145
2023,0.365524,0.089481,0.071118,0.435976
