"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,4.140947,0.467879,0.001845,2.980699,0.395993,0.294529
1991,4.221936,0.494176,0.001818,3.023515,0.405602,0.296825
1992,4.308976,0.518516,0.001995,3.075699,0.413646,0.299120
1993,4.443674,0.570619,0.001935,3.149615,0.421627,0.299879
1994,4.379216,0.604277,0.001861,3.171778,0.433812,0.167490
1995,4.390832,0.651813,0.002133,3.115727,0.448758,0.172401
1996,4.358159,0.732341,0.002183,3.005786,0.463006,0.154843
1997,4.371024,0.776592,0.001910,2.960573,0.477978,0.153972
1998,4.300429,0.807977,0.001887,2.813893,0.491512,0.185160
1999,4.435247,0.821914,0.002041,2.948121,0.503754,0.159417
2000,4.652649,0.870423,0.001943,2.908085,0.520274,0.351925
2001,4.729956,0.907212,0.003872,2.832876,0.540883,0.445113
2002,4.698582,0.876251,0.004452,2.925935,0.555530,0.336414
2003,4.894316,0.946330,0.005596,2.998646,0.577302,0.366441
2004,4.800979,0.975826,0.005667,3.049904,0.593540,0.176042
2005,4.829024,0.950322,0.005702,3.058567,0.611810,0.202623
2006,4.880339,0.963376,0.005711,3.079807,0.628494,0.202952
2007,4.853687,0.959377,0.005131,3.063885,0.629937,0.195356
2008,4.850839,0.957916,0.005134,3.088946,0.619257,0.179587
2009,4.636713,0.901225,0.005279,2.974366,0.607055,0.148788
2010,4.351948,0.877405,0.004899,2.736405,0.617045,0.116194
2011,4.243671,0.858797,0.004977,2.641668,0.631182,0.107047
2012,4.362343,0.838746,0.005149,2.715769,0.651021,0.151659
2013,4.423103,0.813109,0.005137,2.775488,0.668530,0.160839
2014,4.445498,0.805939,0.005386,2.811503,0.691328,0.131343
2015,4.451952,0.827785,0.005413,2.806592,0.710662,0.101501
2016,4.494257,0.844693,0.005639,2.802303,0.727191,0.114431
2017,4.634903,0.832151,0.005288,2.865496,0.740346,0.191621
2018,4.637169,0.868748,0.005520,2.875631,0.754888,0.132381
2019,4.622863,0.895374,0.004446,2.872250,0.766829,0.083964
2020,4.604306,0.819283,0.005059,2.845226,0.773732,0.161007
2021,4.576545,0.841188,0.004876,2.834258,0.785392,0.110831
2022,4.621874,0.896657,0.005333,2.807462,0.797710,0.114712
