"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1996,58.059007,50.598019,2.410162,2.195880,3.044661,-0.189715
2000,67.426845,59.057701,2.793573,2.346858,3.442024,-0.213310
2003,69.893369,60.756862,2.292674,2.318289,4.811822,-0.286277
2004,70.232335,60.613174,2.379150,2.376927,5.133333,-0.270249
2005,70.782104,60.674944,2.585056,2.418766,5.478929,-0.375591
2006,72.193837,61.600896,2.671525,2.544286,5.773121,-0.395992
2007,75.418769,64.433414,2.702658,2.645758,6.021732,-0.384793
2008,77.056453,63.998952,4.550239,2.585098,6.268702,-0.346538
2009,73.324837,61.551640,3.206443,2.482101,6.451826,-0.367172
2010,76.121839,63.205218,4.007747,2.485498,6.834451,-0.411076
2011,78.633132,65.021642,4.810109,2.148077,7.067644,-0.414340
2012,84.416127,70.324519,4.967280,2.148367,7.300877,-0.324916
2013,78.876390,64.310280,5.310108,2.236133,7.311158,-0.291289
2014,76.791367,62.242898,4.945286,2.309300,7.457309,-0.163426
2015,79.882685,64.134677,6.080750,2.354457,7.453981,-0.141182
2016,79.776803,63.406061,6.636013,2.288542,7.652377,-0.206189
2017,79.066288,63.118056,6.074517,2.352606,7.696690,-0.175582
2018,79.221533,62.978537,6.388716,2.386451,7.722622,-0.254792
2019,80.249728,64.212445,6.314288,2.404529,7.601807,-0.283340
2020,78.604448,61.203047,7.648029,2.333794,7.679740,-0.260162
2021,77.458025,60.809694,6.625297,2.400602,7.916857,-0.294424
2022,80.117362,62.855730,6.974148,2.424550,8.148764,-0.285831
