"Year","Coal","Oil","Gas","Cement"
1950,0,0,0,0
1951,0,0,0,0
1952,0,0,0,0
1953,0,0,0,0
1954,0,0,0,0
1955,0,0,0,0
1956,0,0,0,0
1957,0,0,0,0
1958,0,0,0,0
1959,0,0,0,0
1960,0,0,0,0
1961,0,0,0,0
1962,0,0,0,0
1963,0,0,0,0
1964,0,0.010992,0,0
1965,0,0.025648,0,0
1966,0,0.029312,0,0
1967,0,0.135568,0,0
1968,0,0.161216,0,0
1969,0,0.234496,0,0
1970,0,0.234496,0,0
1971,0,0.267472,0,0
1972,0,0.263808,0,0
1973,0,0.288954,0,0
1974,0,0.454336,0,0
1975,0,0.721808,0,0
1976,0,1.129009,0,0
1977,0,1.374000,0,0
1978,0,1.270810,0.754429,0
1979,0,1.377010,1.270805,0
1980,0,1.678112,1.612160,0
1981,0,1.744064,1.187136,0
1982,0,1.678112,1.568192,0
1983,0,2.817616,2.022528,0
1984,0,3.246304,2.953184,0
1985,0,3.682320,3.674992,0.313624
1986,0,3.742334,4.486402,0.338028
1987,0,3.380562,4.475674,0.404524
1988,0,3.993760,4.726560,0.418050
1989,0,3.788576,4.455424,0.456113
1990,0,5.232192,4.202608,0.479931
1991,0,5.494268,4.457683,0.475805
1992,0,4.042634,6.256371,0.462167
1993,0,4.085360,7.588144,0.474726
1994,0,5.276160,8.416208,0.567589
1995,0,7.677959,6.875730,0.554668
1996,0,7.273040,6.382688,0.591596
1997,0,5.517984,7.496544,0.591280
1998,0,5.362895,8.839252,0.621245
1999,0,7.738368,9.753568,0.565071
2000,0,8.163392,11.028640,0.572674
2001,0,5.251466,12.133707,0.626396
2002,0.000299,6.226037,15.314072,0.768175
2003,0.000330,11.120240,16.817760,1.116279
2004,0.001166,7.503872,15.370480,1.156269
2005,0.003940,6.870000,18.891584,1.170557
2006,0.000034,14.029456,20.624656,1.557315
2007,0.002702,18.147792,21.716528,1.642231
2008,0.008567,13.274672,28.689120,1.674457
2009,0.025133,10.530336,28.729424,1.664445
2010,0.028557,12.108639,34.105694,1.864880
2011,0.027457,12.450272,39.116864,2.063488
2012,0.014147,14.982991,41.636519,2.498534
2013,0.020535,13.168416,45.635120,2.335037
2014,0.014811,14.274944,44.964608,2.059836
2015,0.214101,12.703088,48.251216,2.140614
2016,0.185825,10.940704,48.254880,2.302170
2017,0.166151,11.828325,47.496432,1.962903
2018,0.110548,12.598771,51.296000,2.168886
2019,0.191278,12.323653,52.343904,2.229470
2020,0.328546,10.069116,54.171438,2.544504
2021,0.165098,11.147243,56.451248,2.625281
2022,0.023675,12.725452,58.522558,2.827226
2023,0.017593,12.764537,60.649075,2.827226
2024,0.023077,12.434854,63.552122,2.827226
