"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,61.744627,5.605256,,55.145370,0.950001,0.044000
1991,61.285370,5.247959,,55.031410,0.950001,0.056000
1992,65.803558,3.763757,,61.025800,0.970001,0.044000
1993,63.723853,3.213532,,59.497320,0.970001,0.043000
1994,56.612714,2.666333,,52.849380,0.950001,0.147000
1995,55.664791,2.499290,,51.530500,0.940001,0.695000
1996,53.286680,2.241789,,49.811890,0.940001,0.293000
1997,55.692776,2.104254,,50.999520,0.920001,1.669000
1998,57.050094,2.020773,,53.716320,0.900001,0.413000
1999,63.183014,1.650903,,59.950110,0.890001,0.692000
2000,67.468673,1.962712,,64.180960,0.890001,0.435000
2001,67.409684,2.069163,,63.833520,0.880001,0.627000
2002,67.408653,2.317302,,63.707350,0.890001,0.494000
2003,68.171477,2.530696,,63.577780,0.910001,1.153000
2004,67.081049,2.617428,,63.060620,0.920001,0.483000
2005,66.724002,2.648431,,62.718570,0.930001,0.427000
2006,67.542685,3.006348,0.072436,62.713900,0.970001,0.780000
2007,65.965533,3.267443,0.403800,60.797290,1.020001,0.477000
2008,61.928465,3.180124,0.394900,57.182440,1.050001,0.121000
2009,59.834404,3.265467,0.289795,55.101140,1.100002,0.078000
2010,56.451434,3.635151,0.317140,51.224140,1.120003,0.155000
2011,54.084729,3.575956,0.432869,48.856900,1.140004,0.079000
2012,49.894356,3.760955,0.321386,44.616010,1.150005,0.046000
2013,46.985405,3.919569,0.343000,41.594830,1.120006,0.008000
2014,50.147573,4.612975,0.544100,43.705490,1.160007,0.125000
2015,52.079499,4.267188,0.601900,45.748390,1.190021,0.272000
2016,53.851684,4.376191,0.660611,47.603800,1.180082,0.031000
2017,57.426883,4.615132,0.696606,50.131040,1.230106,0.754000
2018,59.053912,4.741173,0.678396,52.127220,1.330122,0.177000
2019,59.914217,4.451655,0.653800,53.311600,1.340163,0.157000
2020,66.058403,7.158607,0.657294,56.641380,1.390122,0.211000
2021,64.677189,5.432019,0.769198,56.905830,1.390142,0.180000
2022,57.207051,5.497775,0.650449,49.239160,1.570167,0.249500
