"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,385.736501,322.047684,22.741283,41.767224,3.969872,-4.789561
1991,368.209860,306.128116,21.717253,41.032577,3.925912,-4.593998
1992,339.393764,278.063258,19.798784,42.143033,3.798772,-4.410083
1993,304.515243,247.089318,16.822878,41.132677,3.693772,-4.223401
1994,265.815371,210.799099,12.686481,33.976823,3.569752,4.783216
1995,258.536489,196.103919,13.991216,30.854464,3.530702,14.056188
1996,251.277020,186.224528,12.257786,26.489191,3.543582,22.761933
1997,254.478489,178.067474,15.775822,24.462783,3.557322,32.615088
1998,268.458027,183.296848,16.337107,24.531871,3.567142,40.725060
1999,230.600895,145.926944,16.793683,26.751511,3.585492,37.543265
2000,253.161945,170.069659,17.330705,28.073670,3.645412,34.042500
2001,247.017696,163.157094,18.150152,28.228020,3.738242,33.744188
2002,269.019852,184.753488,18.403058,28.908906,3.703092,33.251308
2003,289.491009,202.601069,20.190772,29.736667,3.732192,33.230309
2004,306.844113,213.248682,20.312395,30.408412,3.825282,39.049342
2005,323.279035,222.385367,20.827043,30.975919,3.902692,45.188015
2006,350.749397,241.025994,22.407756,31.683777,4.071771,51.560098
2007,350.785313,242.360758,23.338675,31.679610,4.159222,49.247047
2008,345.186694,241.191281,21.689788,31.179580,4.301572,46.824473
2009,333.925786,235.123796,21.152103,30.918361,4.576624,42.154903
2010,351.437683,258.503299,20.001946,30.266046,4.766446,37.899946
2011,329.890754,249.306401,20.956443,28.726332,4.782387,26.119191
2012,323.353881,255.215789,20.940734,27.745219,4.928959,14.523181
2013,320.283995,261.646280,23.208496,27.420924,5.040571,2.967724
2014,372.303851,308.000635,23.769788,28.677814,5.215533,6.640082
2015,380.052547,309.001876,25.363142,29.811373,5.290708,10.585448
2016,382.962556,307.883779,24.572935,30.998357,5.415565,14.091920
2017,407.202101,325.554882,25.279000,32.557636,5.537496,18.273087
2018,425.908017,340.136614,24.318390,34.093244,5.681065,21.678704
2019,391.068083,305.098925,25.581970,35.288351,5.856266,19.242570
2020,375.420384,288.524613,26.808398,37.474822,6.507285,16.105267
2021,328.422267,251.405688,26.870856,38.608266,6.849479,4.687977
2022,352.973025,281.922245,27.006798,32.997685,6.917104,4.129194
