"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,262.589043,244.595909,22.705046,0.104400,0.000001,-4.816313
1991,255.790277,238.644123,21.685022,0.091360,0.000002,-4.630230
1992,229.086255,213.673704,19.771383,0.078310,0.000001,-4.437143
1993,203.309409,190.692029,16.801408,0.065270,0.000001,-4.249300
1994,179.367268,161.946845,12.672036,0.052230,0.000002,4.696157
1995,182.110706,154.455313,13.973480,0.039190,0.000001,13.642721
1996,177.304203,142.446431,12.243130,0.026140,0.000001,22.588500
1997,178.825652,131.524212,15.755812,0.013100,0.000001,31.532527
1998,186.103334,129.390199,16.231607,0.000060,0.000001,40.481467
1999,155.893705,102.105997,16.655459,0.000170,0.000001,37.132077
2000,175.982639,125.139233,17.057668,0.000080,0.000001,33.785657
2001,171.408896,120.182427,17.853997,0.000070,0.000001,33.372401
2002,189.726977,138.703181,18.064981,0.000060,0.000002,32.958754
2003,207.567666,155.289332,19.732572,0.000060,0.000002,32.545700
2004,224.215387,165.739897,19.735705,0.000240,0.000001,38.739543
2005,243.382098,178.249903,20.198399,0.000250,0.000001,44.933544
2006,270.730235,198.089562,21.543456,0.000130,0.000001,51.097086
2007,274.637209,203.407798,22.304450,0.000150,0.000001,48.924810
2008,272.854594,205.845295,20.256537,0.000560,0.000001,46.752200
2009,265.297923,203.383663,19.805330,0.000230,0.000003,42.108697
2010,285.899952,229.685188,18.406896,0.000680,0.000005,37.807183
2011,264.228206,218.800536,19.353959,0.002470,0.000006,26.071236
2012,259.755328,226.005427,19.256748,0.000720,0.000007,14.492427
2013,256.495033,231.799870,21.732653,0.000200,0.000009,2.962300
2014,305.704816,277.138618,21.998160,0.000550,0.000011,6.567477
2015,313.477186,279.531897,23.520072,0.000270,0.000031,10.424916
2016,315.811635,279.072175,22.665936,0.000590,0.000121,14.072813
2017,335.557440,294.477384,23.240918,0.001970,0.000155,17.837013
2018,351.146132,307.484194,22.085212,0.002540,0.000179,21.574007
2019,315.164736,272.720118,23.316046,0.003220,0.000239,19.125113
2020,297.752823,257.509505,24.273895,0.005600,0.000179,15.963644
2021,249.480859,220.783907,24.115478,0.004130,0.000208,4.577137
2022,278.292076,250.176855,24.165379,0.003090,0.000245,3.946507
