"YYYYMM","Diesel","Natural gas","Flaring"
202106,5.480782,0.000022,5.801011
202107,4.233404,0.439403,4.747300
202108,3.759414,0.732136,2.078667
202109,2.453912,0.477922,1.122753
202110,2.662467,0.492712,0.702352
202111,2.648924,0.536541,0.382200
202112,3.215003,0.502907,0.343557
202201,3.090412,0.476305,1.251757
202202,2.472871,0.463244,0.133566
202203,2.223688,0.547777,0.505882
202204,2.258899,0.529272,0.654743
202205,2.161392,0.559660,0.511233
202206,1.860748,0.492603,0.596005
202207,1.326358,0.880665,0.101763
202208,0.406277,1.054445,0.085642
202209,0.817971,1.073660,0.051233
202210,0.769217,1.058601,0.084954
202211,0.712339,1.058417,0.230333
202212,1.713946,0.993616,0.331614
202301,0.550099,1.016008,0.354767
202302,1.029505,0.813838,0.746480
202303,0.783572,1.034097,0.097246
202304,0.184179,1.085987,0.422522
202305,0.485907,0.954891,0.760046
202306,0.504867,0.930410,0.173692
202307,0.526264,1.055211,0.288307
202308,0.421174,0.974691,0.078842
202309,0.624854,0.917032,0.092821
202310,0.260830,0.995291,0.135062
202311,0.346960,1.092089,0.004866
202312,1.318774,1.318883,0.198785
202401,1.486160,1.270122,0.005315
202402,1.767575,1.075769,0.971092
202403,2.150829,1.068270,0.308325
202404,1.857768,0.821011,0.418037
202405,1.741031,0.916382,0.188888
202406,1.554957,0.836804,0.160931
202407,1.674131,0.852890,0.014450
202408,2.220438,0.782219,0.341091
202409,2.505915,0.353958,0.183575
202410,2.835812,0.990103,2.992769
202411,2.354780,0.989560,0.233602
202412,1.342880,1.175418,0.321131
202501,1.461242,1.022178,0.227161
202502,0.862932,0.702775,0.055770
202503,1.216393,0.851927,0.143311
202504,1.073925,0.818829,0.282829
202505,1.134054,0.814498,0.044433
202506,0.750258,0.862755,0.038845
202507,0.172261,0.681677,0.247578
