"YYYYMM","Natural gas","Oil","Others"
202106,,68.544000,
202107,1231.082554,748.296000,
202108,4154.992094,4565.088000,
202109,5059.134737,5228.820000,
202110,7491.758857,6281.676000,
202111,8655.083107,7371.828000,
202112,8665.710058,7628.544000,
202201,7897.986236,6061.716000,
202202,6951.935807,6152.724000,
202203,6995.144853,7178.220000,
202204,7598.700325,6588.288000,
202205,9930.738147,6687.756000,
202206,9736.907050,6525.252000,
202207,9645.935203,6022.296000,
202208,9576.802006,6397.272000,
202209,8871.483300,5862.204000,
202210,8875.964624,5517.720000,
202211,8195.469688,5158.296000,
202212,7529.879429,4925.664000,
202301,7303.578649,4567.176000,
202302,4317.605339,3007.728000,
202303,6167.490424,4472.280000,
202304,5528.573056,3733.776000,
202305,5211.707200,3409.884000,
202306,5876.096867,3598.956000,
202307,6301.440336,3686.544000,
202308,5980.915988,3666.528000,
202309,6055.274121,3313.368000,
202310,5103.349036,3415.824000,
202311,6363.005974,3454.524000,
202312,6229.460640,3400.380000,
202401,6300.900165,3366.540000,
202402,4951.959051,2706.192000,
202403,6419.353036,3709.152000,
202404,5927.640061,3065.940000,
202405,6636.161723,3008.196000,
202406,6506.596084,3230.928000,
202407,6405.898233,3296.448000,
202408,5126.714085,2817.144000,
202409,2079.592257,1615.104000,
202410,2699.468915,742.932000,
202411,5141.936607,2927.592000,
202412,5371.486956,2692.692000,
202501,4957.784237,2531.484000,
202502,4661.946126,2263.932000,
202503,4132.387041,2693.088000,
202504,4670.786265,1955.412000,
202505,4832.900092,2310.228000,
202506,4907.922514,2417.904000,
202507,5207.432689,2302.560000,
202508,5041.981581,2261.376000,
