"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0.030141,0,0.046397,2.254709,0,0,1.321529,13.830743,16.407586
1966,"NaN",0.042364,0,0.056939,2.453218,0,0,1.499921,15.242857,15.758620
1967,"NaN",0.046267,0,0.067389,2.365276,0,0,1.783290,16.555434,15.456104
1968,"NaN",0.051928,0,0.077859,2.411990,0,0,2.262351,18.312722,15.741568
1969,"NaN",0.056722,0,0.116891,2.368100,0,0,2.843539,20.575331,16.116895
1970,"NaN",0.076278,0,0.171460,2.498661,0,0,3.444319,22.994001,15.983231
1971,"NaN",0.077707,0,0.223996,2.482747,0,0,4.079047,24.215978,15.527452
1972,"NaN",0.076296,0,0.350325,2.606323,0,0,4.826752,25.987239,15.293470
1973,"NaN",0.082359,0,0.409327,2.592439,0,0,5.540328,28.005709,15.311234
1974,"NaN",0.086782,0,0.476992,2.799863,0,0,6.204833,26.355698,15.506558
1975,"NaN",0.092013,0,0.802484,2.819961,0,0,6.688325,25.753825,15.007078
1976,"NaN",0.092226,0,0.939836,2.460765,0,0,7.308685,27.774068,15.801130
1977,"NaN",0.096168,0,1.157438,3.274299,0,0,7.615431,27.311609,15.739463
1978,"NaN",0.101609,0,1.388492,3.188007,0,0.000032,7.909494,28.738122,16.128847
1979,"NaN",0.103514,0,1.555842,3.341769,0,0.000064,8.275624,29.558846,16.707117
1980,"NaN",0.115957,0,1.891140,3.169146,0,0.000112,8.244900,27.787442,17.326658
1981,"NaN",0.112488,0,2.718687,3.127793,0,0.000112,8.114016,25.888423,16.892579
1982,"NaN",0.103233,0,2.970241,3.075256,0,0.000197,7.897274,24.310329,17.156012
1983,"NaN",0.106500,0,3.536501,3.136933,0,0.000320,8.196829,23.487742,17.303050
1984,"NaN",0.110671,0,4.613310,3.181473,0,0.000407,8.619878,22.987741,17.951924
1985,"NaN",0.122770,0,5.665942,3.242887,0,0.000611,9.041122,23.881783,18.449881
1986,"NaN",0.132111,0,6.237384,3.063417,0,0.001422,9.172107,24.683791,17.985314
1987,"NaN",0.129507,0,6.496028,3.363658,0,0.002031,9.654449,24.747401,18.153225
1988,"NaN",0.138287,0,6.987125,3.551262,0,0.003510,9.645125,24.829982,17.915550
1989,"NaN",0.142994,0,7.367191,2.903286,0.000097,0.005391,9.985048,24.869384,17.960035
1990,1.806718,0.195314,0.000266,7.448265,3.032979,0.000122,0.008202,10.486955,25.410079,16.360595
1991,1.890997,0.201404,0.000295,7.655805,3.173153,0.000144,0.010330,10.735447,25.459307,15.420181
1992,1.900456,0.210717,0.000772,7.666520,3.306666,0.000235,0.015985,10.381311,25.534501,14.339580
1993,2.051280,0.231205,0.001863,7.896686,3.391174,0.000302,0.022004,10.590972,25.138552,13.709765
1994,2.032003,0.240764,0.005237,7.875183,3.491336,0.000316,0.028044,10.461452,25.258393,13.396891
1995,2.114192,0.264936,0.008023,8.099169,3.480652,0.000414,0.036946,11.332627,25.808646,13.227552
1996,2.248306,0.263885,0.011874,8.506892,3.464692,0.000434,0.046211,12.310956,26.302545,13.258550
1997,2.345259,0.315746,0.016138,8.575293,3.566766,0.000532,0.070528,11.981076,26.527177,12.862030
