"Year","BLUE","H&C2023","OSCAR"
1912,264.631411,82.269441,148.089537
1913,251.023828,76.839796,137.959749
1914,236.862028,68.314987,135.975547
1915,225.787844,59.015682,138.557934
1916,217.464995,52.051737,129.099977
1917,207.612829,42.530759,130.997636
1918,205.508960,40.215404,126.191384
1919,193.890380,27.749084,130.246883
1920,231.773795,18.913568,117.244446
1921,257.702310,15.946534,123.196467
1922,277.907585,8.494471,144.719426
1923,286.293821,-7.694363,130.691436
1924,290.858176,-24.444266,125.507425
1925,301.455453,-32.667674,125.467158
1926,304.664861,-45.679235,117.129067
1927,308.983948,-55.912640,120.838610
1928,315.843981,-62.769999,119.759562
1929,319.503768,-71.673959,122.610740
1930,285.191617,-83.548763,107.738748
1931,268.321169,-93.905902,112.476080
1932,259.032232,-99.870637,104.236440
1933,248.537511,-108.109691,107.653523
1934,238.327298,-116.743137,88.580388
1935,230.204980,-124.115142,101.954464
1936,221.697208,-132.667321,97.669013
1937,211.678074,-143.471321,90.179614
1938,215.643804,-141.002701,96.500966
1939,206.203655,-152.503448,99.701764
1940,164.207180,-164.980760,107.459258
1941,144.939999,-172.196275,101.554868
1942,134.718428,-175.298218,96.028494
1943,129.788260,-175.319396,82.825783
1944,117.502135,-183.656681,91.043219
1945,105.735785,-192.442770,81.600284
1946,95.613033,-200.231335,82.021058
1947,85.260877,-208.710087,77.790640
1948,75.366501,-218.104107,70.824534
1949,80.648854,-215.961912,73.030298
1950,121.045150,-223.294786,80.915520
1951,117.771476,-232.535284,81.867134
1952,157.627368,-222.834148,98.426875
1953,144.573599,-218.643228,85.245415
1954,143.012588,-220.216366,93.875527
1955,147.984563,-213.264805,97.281875
1956,147.175332,-210.912114,102.230180
1957,151.271025,-198.091265,87.302128
1958,140.891462,-192.272724,87.380135
1959,-25.701714,-176.617697,81.560750
1960,-42.038721,-184.372077,77.028272
1961,-52.556966,-183.291673,53.558227
1962,-65.265403,-192.999588,64.703895
1963,-102.170677,-202.059194,56.455168
1964,-85.471044,-203.575687,46.526278
1965,-106.369584,-224.738402,57.613982
1966,-91.875863,-227.817407,49.153879
1967,-102.277409,-227.917471,40.303047
1968,-75.517348,-248.961032,44.029116
1969,-132.451512,-254.355686,41.994057
1970,-135.813195,-274.755959,42.917641
1971,-162.805443,-286.405280,35.065543
1972,-182.506881,-309.129188,21.662374
1973,-168.365050,-312.798355,10.837489
1974,-174.499099,-317.643738,7.968540
1975,-164.502278,-310.216224,-4.046888
1976,-175.251502,-295.884891,1.821594
1977,-159.156905,-319.210098,-6.413759
1978,-172.100938,-330.882723,-4.449818
1979,-175.829608,-323.246507,-10.022432
1980,-168.208744,-323.807685,-4.470336
1981,-161.929930,-331.346439,-11.855275
1982,-161.514286,-317.077724,-26.846971
1983,-140.455336,-304.258816,-27.013133
1984,-142.955906,-299.193666,-13.552550
1985,-138.379241,-292.219279,-6.733113
1986,-125.935967,-314.542382,-15.006168
1987,-129.818158,-329.309878,-7.636619
1988,-130.073942,-335.770572,-18.711462
1989,-118.412053,-324.815249,-24.028952
1990,-154.426645,-333.014255,-11.646903
1991,-146.929258,-331.176759,-5.701697
1992,-143.559807,-333.345957,-22.599112
1993,-136.696952,-343.618933,-9.939699
1994,-144.604963,-317.332481,-20.634585
1995,-135.815320,-294.595932,-10.687595
1996,-141.582529,-310.295183,6.371293
1997,-143.542952,-308.979038,-6.597545
1998,-103.240015,-313.279438,10.236483
1999,-127.441028,-317.881385,6.317872
2000,-196.968176,-326.991335,-5.811397
2001,-219.545451,-346.459193,5.384541
2002,-213.788281,-349.586967,-6.770193
2003,-190.202783,-334.017202,-4.442344
2004,-172.319715,-335.676737,18.418855
2005,-195.324909,-349.046673,18.853222
2006,-234.830340,-344.203122,2.241159
2007,-161.659637,-345.649119,5.918642
2008,-187.792421,-344.985056,5.525532
2009,-141.220306,-341.389536,-0.715946
2010,-158.466498,-344.802589,24.465810
2011,-126.283131,-329.777624,-20.984351
2012,-148.011457,-338.054197,-8.698409
2013,-164.477363,-336.847458,-11.965855
2014,-162.408559,-337.638992,-35.514126
2015,-168.345081,-331.067315,-40.736535
2016,-170.008134,-316.163409,-27.257339
2017,-166.875488,-294.365467,-24.490689
2018,-166.625053,-263.560277,-30.843112
2019,-169.449668,-245.277540,-22.639343
2020,-99.855835,-231.117352,-18.473961
2021,-124.764806,-231.102293,9.595210
2022,-121.669898,-231.142341,-17.157193
