"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN","NaN","NaN",0,0.020528,"NaN","NaN",0,12.638090,53.803560
1966,"NaN","NaN","NaN",0,0.019365,"NaN","NaN",0,13.314177,51.505220
1967,"NaN","NaN","NaN",0,0.013560,"NaN","NaN",0,14.069648,51.380443
1968,"NaN","NaN","NaN",0,0.012137,"NaN","NaN",0,14.828883,52.147692
1969,"NaN","NaN","NaN",0,0.010300,"NaN","NaN",0,15.811242,51.074827
1970,"NaN","NaN","NaN",0,0.011898,"NaN","NaN",0,16.625342,51.196257
1971,8.544841,0,"NaN",0,0.051767,0,0,0.096096,17.647982,53.172143
1972,8.722068,0,"NaN",0,0.374625,0,0,0.139208,18.694160,52.041453
1973,8.817795,0,"NaN",0,0.430041,0,0,0.146565,20.045901,53.880776
1974,9.103954,0,"NaN",0,0.480533,0,0,0.167179,18.992347,54.879992
1975,9.717602,0,"NaN",0,0.462511,0,0,0.213822,19.629052,56.980298
1976,9.138869,0,"NaN",0,0.754158,0,0,0.210227,19.321201,58.239462
1977,8.860347,0,"NaN",0,0.760821,0,0,0.196073,18.627224,58.737541
1978,8.767709,0,"NaN",0,0.726479,0,0,0.195775,19.043557,55.530440
1979,8.851095,0,"NaN",0,0.424367,0,0,0.235658,17.574077,57.674587
1980,8.960713,0,"NaN",0,0.358409,0,0,0.259846,17.603438,60.693144
1981,9.658937,0,"NaN",0,0.582036,0,0,0.245733,18.589644,70.119636
1982,9.767595,0,"NaN",0,0.348634,0,0,0.217993,18.363613,74.917240
1983,9.697558,0,"NaN",0,0.198771,0,0,0.240478,18.060783,74.078507
1984,10.436885,0,"NaN",1.223567,0.181923,0,0,0.234585,19.122305,77.621943
1985,10.280519,0,"NaN",1.608541,0.196800,0,0,0.215022,18.135993,77.387731
1986,10.120984,0,"NaN",2.578231,0.495360,0,0,0.218326,16.942358,75.933507
1987,10.465199,0,"NaN",1.744114,0.476565,0,0,0.195035,17.306697,74.609990
1988,10.670481,0,"NaN",2.866422,0.900148,0,0,0.190042,18.414460,77.973728
1989,11.042745,0,"NaN",2.932008,0.759529,0,0,0.187332,18.450167,70.371247
1990,10.933675,0,"NaN",2.164299,0.269616,0,0,1.779236,18.064445,70.677115
1991,10.877486,0,"NaN",2.283165,0.515202,0,0,1.754612,17.753586,67.647165
1992,10.823368,0,"NaN",2.271928,0.191691,0,0,1.587175,17.962066,66.523313
1993,10.817205,0,"NaN",1.742727,0.036547,0,0,1.078341,18.350936,65.584883
1994,10.839572,0,"NaN",2.289346,0.264235,0,0,1.061185,18.823172,66.531138
1995,10.889953,0,"NaN",2.624474,0.128024,0,0,1.056720,19.745755,67.907114
1996,10.907544,0.015439,"NaN",2.693192,0.314386,0,0,0.906380,20.031210,67.911276
1997,10.929312,0.037050,"NaN",2.852813,0.491767,0,0,0.740510,20.081024,68.453332
1998,10.988715,0.057896,"NaN",3.030063,0.370299,0,0,0.729982,20.134940,65.576426
1999,10.771941,0.048828,"NaN",2.828244,0.166687,0,0,0.921171,20.186280,67.761011
2000,9.679658,0.117219,"NaN",2.838893,0.250363,0.002115,0,0.876369,20.324877,66.747645
2001,8.986118,0.102949,"NaN",2.303299,0.385379,0.002418,0,1.054095,20.578922,66.395655
2002,8.584331,0.110986,"NaN",2.536810,0.459454,0.002734,0,1.051383,20.918170,62.586206
2003,7.999713,0.097566,"NaN",2.637318,0.179581,0.003017,0.001302,0.787685,21.472693,68.923063
2004,7.916856,0.090386,"NaN",2.740071,0.202953,0.003312,0.002564,1.804803,22.071238,74.816280
2005,6.998408,0.099710,"NaN",2.278888,0.280107,0.003575,0.002524,2.537843,21.902290,68.322023
2006,6.599156,0.094157,"NaN",1.991268,0.599729,0.003850,0.002484,2.723851,22.113654,68.922598
2007,6.349620,0.098953,"NaN",2.211095,0.583453,0.004092,0.002443,2.729640,22.339568,70.059852
2008,7.162800,0.103656,"NaN",2.496469,0.252000,0.004341,0.004201,2.792186,20.946284,77.281647
2009,6.962810,0.100859,"NaN",2.414396,0.285207,0.004578,0.005894,2.338519,20.299989,76.766669
2010,6.146299,0.087946,"NaN",2.504625,0.220527,0.005326,0.006560,2.865584,20.942166,75.047529
2011,5.796318,0.090282,"NaN",2.344526,0.580194,0.015206,0.007007,2.938680,20.921820,72.260140
2012,5.448998,0.091382,"NaN",2.311211,0.189174,0.015973,0.006872,2.951618,21.174809,69.594127
2013,5.163177,0.101900,"NaN",2.465197,0.201046,0.044255,0.006738,2.709253,21.257582,68.668191
2014,4.725158,0.076476,"NaN",2.358761,0.319878,0.191557,0.189960,2.827286,20.633052,68.456451
2015,4.411647,0.065099,"NaN",2.037364,0.126657,0.476958,0.532825,2.782396,22.298714,62.912956
2016,4.295974,0.067517,"NaN",2.462851,0.106584,0.559223,0.718928,2.331838,21.174158,66.998266
2017,4.542565,0.078389,"NaN",2.303694,0.131257,0.717011,1.187745,2.549263,21.069325,65.651869
2018,4.166052,0.086447,"NaN",1.845821,0.183218,0.759616,1.064757,2.769259,20.766862,61.544464
2019,4.214923,0.085335,"NaN",2.077466,0.121055,0.800988,1.083449,2.640903,20.238963,64.749248
2020,4.354280,0.084298,"NaN",1.527948,0.235554,0.916491,1.030812,2.430857,16.393375,62.183902
2021,4.188897,0.083232,"NaN",1.880416,0.320069,1.076150,1.372269,2.796893,17.527715,59.097471
2022,3.942744,0.082535,"NaN",1.518774,0.485786,0.971572,1.520041,2.739760,17.769256,55.316958
