"Year","Coal","Oil","Gas","Cement"
1959,584.319155,204.997827,48.552807,11.728321
1960,585.506666,223.633492,61.662440,13.752289
1961,575.275047,241.734180,79.861557,15.350849
1962,571.257669,269.756397,99.130450,17.285682
1963,592.262646,294.907519,121.250987,18.381790
1964,609.625653,315.645347,147.216366,19.544456
1965,630.163128,336.283676,170.230831,21.768494
1966,651.380570,359.342497,188.621703,24.032570
1967,656.130202,391.357022,206.298177,25.440506
1968,648.863005,416.718007,223.351292,26.243831
1969,657.824088,446.082310,238.858635,26.904636
1970,702.967634,487.246571,221.807454,28.510560
1971,716.630693,518.501663,250.653631,29.731883
1972,738.522617,563.051310,263.609525,30.598216
1973,746.080088,604.877953,278.570099,31.798609
1974,747.556687,647.883106,295.165503,33.098260
1975,769.747470,684.511056,321.908066,34.725565
1976,789.894371,700.583181,353.718783,35.140921
1977,802.329284,725.135808,379.154608,35.725459
1978,797.580143,777.501091,397.610388,35.483309
1979,798.141533,780.605086,422.859032,34.175890
1980,841.158144,799.234049,441.420722,34.526931
1981,761.578009,806.817650,472.699900,34.800814
1982,771.639570,810.071123,500.082537,33.544954
1983,765.612350,809.171472,536.501876,34.444657
1984,760.298638,789.905858,580.217333,34.660833
1985,866.197936,797.416426,637.009731,34.496921
1986,893.967221,803.958627,604.054407,35.353033
1987,900.773446,708.978448,702.306378,35.641717
1988,915.871532,711.427797,749.942309,35.870706
1989,882.013928,715.584996,749.170870,35.793898
1990,754.207496,888.240330,788.193089,34.609276
1991,705.394720,844.451510,754.958731,32.836858
1992,521.600640,585.385175,774.350272,26.717383
1993,507.516108,509.992173,781.669196,21.994949
1994,454.670444,406.799713,732.936509,16.475445
1995,479.041443,386.793110,699.581785,16.646415
1996,477.465807,361.331646,699.775221,12.723154
1997,411.996688,352.956056,669.233156,12.272913
1998,400.631400,345.571412,673.399382,11.922667
1999,407.464095,350.394857,686.577333,13.172502
2000,427.009537,317.516157,681.630532,15.112577
2001,445.475883,323.299981,693.222686,15.862541
2002,424.115647,314.772499,702.703447,17.116161
2003,425.963408,308.710667,735.376150,18.666297
2004,416.375955,309.318253,743.404975,20.915348
2005,417.916057,320.020381,746.183289,22.256030
2006,437.858531,335.528872,766.954531,24.544564
2007,423.047331,326.462807,779.353644,27.644836
2008,451.930201,343.698028,779.724493,23.625365
2009,419.074771,323.009042,732.687539,19.746372
2010,419.276503,333.870292,794.593084,22.722614
2011,430.352018,346.175911,817.719824,25.128527
2012,445.325535,353.791183,807.071869,26.331668
2013,408.194260,357.039664,782.849731,27.281460
2014,397.222049,385.789511,775.338318,26.453326
2015,417.405213,408.672725,739.506139,23.171307
2016,405.876563,403.595242,753.004990,20.432102
2017,389.270024,417.490314,780.663580,20.512221
2018,401.061756,395.444680,828.858907,20.090711
2019,395.100666,402.823905,807.387778,20.306193
2020,367.668733,384.939223,784.290685,20.580721
2021,382.145683,376.577689,854.063898,22.158332
2022,355.406627,385.882661,811.360703,22.479559
