"Year","Coal","Oil","Gas","Cement"
1959,78.592970,12.029080,0.844587,1.228109
1960,80.572658,13.425864,1.097420,1.443270
1961,81.537854,14.947597,1.463922,1.614641
1962,83.577631,17.217866,1.875692,1.822219
1963,88.518157,19.228855,2.343688,1.942102
1964,93.109524,21.031964,2.907927,2.069558
1965,97.853139,22.781228,3.418665,2.310212
1966,102.411466,24.647446,3.835323,2.556188
1967,105.160832,27.364447,4.276179,2.711984
1968,106.130965,29.735890,4.724698,2.803864
1969,109.042715,32.259041,5.120641,2.880877
1970,114.668151,34.674151,4.679292,3.059645
1971,119.238732,37.637578,5.393770,3.114557
1972,123.932536,41.221053,5.721095,3.124030
1973,126.877838,44.876362,6.126766,3.159015
1974,129.096276,48.810787,6.592220,3.193655
1975,134.393561,52.138703,7.268730,3.247972
1976,139.238879,53.876674,8.063918,3.126419
1977,142.872584,56.333298,8.731907,3.015963
1978,144.346484,61.387854,9.306494,2.834760
1979,145.799054,62.209361,9.990033,2.576042
1980,152.957199,63.403877,10.381055,2.447216
1981,144.008262,66.557649,11.559925,2.334533
1982,146.908620,67.283025,12.313201,2.120743
1983,147.989393,68.235721,13.411872,2.042272
1984,149.254345,67.649980,14.730923,1.916479
1985,167.179336,67.142916,15.900399,1.766999
1986,176.275227,60.860419,18.163548,1.659875
1987,181.196046,51.298997,20.987290,1.519350
1988,195.643919,52.525978,22.285777,1.372107
1989,186.250514,52.520000,22.439427,1.210517
1990,174.960006,56.223759,27.623386,1.015078
1991,172.458581,53.052585,26.352719,0.804064
1992,161.639496,39.998369,25.900887,0.699188
1993,144.462770,32.820604,23.612382,0.352883
1994,118.959257,27.376479,22.340280,0.168706
1995,115.983472,28.389159,17.817616,0.097929
1996,104.428416,27.953573,15.872768,0.015839
1997,95.230375,29.516735,14.990659,0.046938
1998,92.466666,29.571161,14.333889,0.010261
1999,82.603939,19.008345,9.787116,0.007472
2000,95.887600,24.185741,14.542795,0.001999
2001,94.084087,23.191344,11.170946,0.158182
2002,95.935797,35.154292,14.308007,0.026942
2003,107.127843,38.996306,16.177587,0.000520
2004,113.472716,40.839484,17.449136,0.345937
2005,114.202996,51.200427,18.730886,0.355198
2006,119.929941,54.973083,28.132249,0.475598
2007,130.464323,54.883477,24.152137,0.596891
2008,125.723720,52.087624,30.456662,0.984189
2009,136.785817,38.987573,30.438830,0.932672
2010,144.713429,51.173814,34.219372,1.025235
2011,142.330363,38.941661,38.638821,1.066332
2012,153.519836,38.757302,34.554256,2.321314
2013,151.774260,48.944745,31.291544,3.030554
2014,169.379696,39.207773,43.879841,3.237937
2015,162.678552,40.163958,52.949090,3.456792
2016,161.584103,41.637050,55.002067,3.524569
2017,167.008441,43.554203,63.068259,3.818995
2018,171.592893,47.361432,68.929391,3.892542
2019,160.088484,47.308862,50.327728,3.801885
2020,165.768524,39.694385,32.541943,4.450168
2021,148.460435,49.533190,37.011425,3.840896
2022,152.702161,61.326807,37.011425,3.840896
