"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN","NaN","NaN",0,0.271611,"NaN","NaN",0.001848,0.639830,0.072641
1966,"NaN","NaN","NaN",0,0.297064,"NaN","NaN",0.002161,0.697671,0.078712
1967,"NaN","NaN","NaN",0,0.310722,"NaN","NaN",0.002443,0.719970,0.081350
1968,"NaN","NaN","NaN",0,0.325210,"NaN","NaN",0.002582,0.864706,0.080052
1969,"NaN","NaN","NaN",0,0.348012,"NaN","NaN",0.002721,0.948844,0.089346
1970,"NaN",0.005915,0.012978,0,0.423688,"NaN","NaN",0.002920,1.084568,0.102041
1971,1.485345,0.007279,0.012563,0,0.459860,"NaN","NaN",0.004598,1.231800,0.102717
1972,1.519700,0.008235,0.015495,0,0.539507,"NaN","NaN",0.006314,1.399458,0.108129
1973,1.525401,0.008628,0.012898,0,0.616248,"NaN","NaN",0.007226,1.695372,0.106267
1974,1.556105,0.009023,0.012048,0,0.699164,"NaN","NaN",0.013905,1.879754,0.112724
1975,1.562568,0.009966,0.011571,0,0.769507,"NaN","NaN",0.015109,1.937394,0.134011
1976,1.533276,0.009933,0.010617,0,0.882622,"NaN","NaN",0.017408,2.086974,0.143015
1977,1.547871,0.012835,0.023147,0,0.995110,"NaN","NaN",0.021715,2.125920,0.181390
1978,1.517691,0.015307,0.041609,0,1.093748,"NaN","NaN",0.028576,2.328360,0.208566
1979,1.574119,0.020410,0.057226,0,1.241013,"NaN","NaN",0.031313,2.478731,0.226543
1980,1.631907,0.020749,0.070058,0,1.372236,"NaN","NaN",0.036605,2.404470,0.247121
1981,1.628602,0.021532,0.064144,0,1.392015,"NaN","NaN",0.032846,2.315833,0.241768
1982,1.618668,0.025035,0.089301,0,1.502373,"NaN","NaN",0.046933,2.358172,0.255571
1983,1.742907,0.034297,0.128298,0,1.612476,"NaN","NaN",0.063466,2.200483,0.287413
1984,1.906460,0.032771,0.158905,0.016783,1.773409,"NaN","NaN",0.073867,2.196249,0.354929
1985,1.941646,0.035247,0.194730,0.034537,1.898831,"NaN",0,0.092662,2.262371,0.419573
1986,1.905226,0.036704,0.250063,0.001471,1.941880,"NaN",0,0.107954,2.445817,0.424773
1987,1.996902,0.040977,0.253171,0.009939,1.975742,"NaN",0,0.120508,2.507883,0.444797
1988,1.945720,0.038381,0.266608,0.006211,2.119377,"NaN",0,0.121311,2.511860,0.454564
1989,1.946091,0.039109,0.288224,0.018694,2.178958,"NaN",0,0.124377,2.574213,0.451049
1990,1.754671,0.044348,0.265686,0.022851,2.200440,0,0,0.113238,2.589171,0.401835
1991,1.721043,0.045963,0.270243,0.014730,2.318325,0,0,0.117722,2.592087,0.460669
1992,1.699956,0.056648,0.264963,0.017968,2.377522,0,0,0.133358,2.603993,0.447048
1993,1.684327,0.057275,0.279888,0.004515,2.502305,0,0,0.156221,2.713957,0.460571
1994,1.781005,0.061921,0.300680,0.000562,2.583635,0,0,0.170610,2.885682,0.472794
1995,1.705272,0.064283,0.313215,0.025732,2.702861,0,0,0.188298,3.095839,0.495827
1996,1.692353,0.077602,0.323606,0.024792,2.828800,0,0.000021,0.207459,3.317346,0.511629
1997,1.759582,0.084798,0.311335,0.032372,2.969707,0,0.000043,0.225450,3.613310,0.514697
1998,1.749866,0.086250,0.309374,0.033352,3.102736,0,0.000053,0.236273,3.752715,0.504145
1999,1.807994,0.096256,0.310235,0.040625,3.119033,0,0.000021,0.280370,3.759576,0.510508
2000,1.708478,0.090273,0.270328,0.061760,3.240422,0,0.000011,0.349362,3.927941,0.544253
2001,1.790557,0.103685,0.253402,0.144914,2.833066,0,0.000369,0.442303,3.958824,0.535637
2002,1.938310,0.118024,0.274613,0.139512,3.006201,0,0.000641,0.522585,3.880455,0.518437
2003,2.149593,0.137208,0.261789,0.133829,3.190768,0,0.000637,0.584903,3.773596,0.537907
2004,2.289759,0.143822,0.291426,0.115585,3.327930,0,0.000633,0.695609,3.900832,0.563965
2005,2.358639,0.156785,0.306681,0.097484,3.478602,0,0.000958,0.724576,3.966035,0.543905
2006,2.509358,0.170605,0.294770,0.135197,3.572974,0,0.002428,0.762112,4.056230,0.536306
2007,2.649373,0.207584,0.389090,0.120634,3.807263,0,0.006747,0.784859,4.259852,0.568338
2008,2.779394,0.227382,0.533132,0.135600,3.738510,0,0.011967,0.923792,4.434379,0.576476
2009,2.632953,0.262888,0.578776,0.125003,3.930902,0,0.012447,0.744070,4.387687,0.465146
2010,2.824702,0.367080,0.610337,0.139253,4.029706,0,0.021748,0.992764,4.699733,0.605511
2011,2.717137,0.374971,0.557100,0.149232,4.253841,0,0.026861,0.989403,4.866611,0.646823
2012,2.762722,0.411017,0.531868,0.151918,4.099829,0.000016,0.049848,1.172755,5.155024,0.640079
2013,2.808137,0.470846,0.621773,0.145460,3.836220,0.000047,0.064519,1.381780,5.295609,0.689928
2014,2.853793,0.541031,0.681947,0.143922,3.642059,0.000157,0.119084,1.463597,5.506538,0.733571
2015,2.883537,0.573221,0.797656,0.137072,3.487599,0.000571,0.209655,1.545715,5.171624,0.737932
2016,2.895668,0.589935,0.725865,0.146713,3.670966,0.000822,0.322744,1.335164,4.897048,0.666539
2017,2.947460,0.608063,0.741637,0.144699,3.553523,0.007969,0.405963,1.354753,4.947179,0.702989
2018,2.965275,0.624957,0.860207,0.143256,3.704801,0.032969,0.461707,1.292069,4.705997,0.687523
2019,2.989222,0.631147,0.952140,0.146870,3.775655,0.063149,0.531276,1.286401,4.685741,0.646245
2020,3.200687,0.675058,0.886476,0.127494,3.747642,0.101622,0.539394,1.131253,4.423509,0.587278
2021,3.013585,0.640379,0.876551,0.132921,3.417763,0.157807,0.680937,1.456072,4.779510,0.712471
2022,3.094745,0.606458,0.871024,0.131125,4.008753,0.282757,0.766168,1.151143,5.006519,0.585582
