"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0.013770,"NaN",0,0.106652,0,"NaN","NaN",0.117490,0.068873
1966,"NaN",0.013882,"NaN",0,0.115026,0,"NaN","NaN",0.130081,0.066989
1967,"NaN",0.011584,"NaN",0,0.119448,0,"NaN","NaN",0.136627,0.061169
1968,"NaN",0.013228,"NaN",0,0.125328,0,"NaN","NaN",0.140385,0.057569
1969,"NaN",0.013555,"NaN",0,0.123870,0,"NaN","NaN",0.145818,0.059034
1970,"NaN",0.013004,"NaN",0,0.134879,0,"NaN",0.002557,0.171396,0.059076
1971,"NaN",0.012830,"NaN",0,0.153226,0,"NaN",0.003249,0.177035,0.052544
1972,"NaN",0.012840,"NaN",0,0.162494,0,"NaN",0.005887,0.190595,0.053842
1973,"NaN",0.012697,"NaN",0,0.160706,0,"NaN",0.006843,0.201466,0.061002
1974,0.016858,0.022067,"NaN",0,0.161688,0,0,0.011533,0.190626,0.062800
1975,0.017695,0.022389,"NaN",0,0.177387,0,0,0.012509,0.184425,0.059100
1976,0.018248,0.021880,"NaN",0,0.164989,0,0,0.033588,0.189729,0.060900
1977,0.020054,0.021095,"NaN",0,0.156699,0,0,0.055226,0.189812,0.058000
1978,0.020289,0.021332,"NaN",0,0.166699,0,0,0.051763,0.182759,0.053500
1979,0.019812,0.020074,"NaN",0,0.196333,0,0,0.034300,0.184103,0.047700
1980,0.021743,0.021035,"NaN",0,0.206140,0,0,0.031314,0.175887,0.049062
1981,0.022012,0.020744,"NaN",0,0.209495,0,0,0.038439,0.167311,0.048881
1982,0.021194,0.021063,"NaN",0,0.194849,0,0,0.069936,0.167189,0.047918
1983,0.021125,0.021251,"NaN",0,0.210258,0,0,0.075930,0.160150,0.053096
1984,0.022464,0.022835,"NaN",0,0.216914,0,0,0.097363,0.165243,0.049382
1985,0.022241,0.021536,"NaN",0,0.209793,0,0,0.124161,0.154808,0.045598
1986,0.022026,0.022280,"NaN",0,0.235234,0,0,0.149821,0.139325,0.052405
1987,0.022965,0.022228,"NaN",0,0.233433,0,0,0.144920,0.161341,0.043740
1988,0.023983,0.022324,"NaN",0,0.244441,0,0,0.158947,0.157741,0.047397
1989,0.024293,0.027335,"NaN",0,0.240143,0,0,0.163378,0.162819,0.051603
1990,0.029623,0.031232,"NaN",0,0.246811,0,0,0.160015,0.182966,0.050142
1991,0.029735,0.032975,"NaN",0,0.243715,0,0,0.174045,0.186129,0.047810
1992,0.029580,0.032408,"NaN",0,0.224535,0,0.000007,0.184180,0.192029,0.052646
1993,0.031945,0.033962,"NaN",0,0.250086,0,0.000010,0.179642,0.190924,0.051863
1994,0.033328,0.032510,"NaN",0,0.275040,0,0.000011,0.168376,0.220735,0.049024
1995,0.034668,0.032018,"NaN",0,0.293112,0,0.000011,0.160670,0.238691,0.049159
1996,0.033444,0.031178,"NaN",0,0.278722,0,0.000089,0.183149,0.243171,0.048448
1997,0.034567,0.032146,"NaN",0,0.247587,0,0.000145,0.197299,0.255400,0.052302
1998,0.033205,0.034808,"NaN",0,0.269528,0,0.000235,0.173921,0.258699,0.047690
1999,0.037040,0.037325,"NaN",0,0.243982,0,0.000415,0.198841,0.262338,0.048857
2000,0.038990,0.039286,"NaN","NaN",0.260114,0,0.001280,0.211510,0.267921,0.046296
2001,0.038271,0.036778,"NaN","NaN",0.229301,0,0.001470,0.223175,0.270879,0.057336
2002,0.041037,0.034757,"NaN","NaN",0.261361,0,0.001634,0.213055,0.278939,0.057307
2003,0.040023,0.033631,"NaN","NaN",0.246633,0,0.001530,0.160647,0.295907,0.082708
2004,0.043943,0.034754,"NaN","NaN",0.282587,0,0.003751,0.146585,0.291712,0.085459
2005,0.044186,0.038736,"NaN","NaN",0.240467,0,0.006333,0.135274,0.307582,0.095139
2006,0.044442,0.041230,"NaN","NaN",0.241471,0,0.006374,0.137356,0.308843,0.093677
2007,0.044773,0.042852,"NaN","NaN",0.240647,0.000035,0.009466,0.151748,0.310288,0.070996
2008,0.041339,0.048780,"NaN","NaN",0.226070,0.000035,0.010708,0.140563,0.313983,0.088101
2009,0.039170,0.055245,"NaN","NaN",0.243476,0.000036,0.014844,0.144500,0.300253,0.067748
2010,0.042705,0.064809,"NaN","NaN",0.247069,0.000038,0.016359,0.157536,0.302606,0.057859
2011,0.042835,0.067571,"NaN","NaN",0.249378,0.000041,0.019437,0.144776,0.309948,0.058571
2012,0.043123,0.069655,"NaN","NaN",0.226012,0.000048,0.020524,0.160728,0.306033,0.072979
2013,0.042339,0.072991,"NaN","NaN",0.225950,0.000066,0.019838,0.169434,0.309682,0.064359
2014,0.042607,0.079953,"NaN","NaN",0.237168,0.000183,0.021563,0.188243,0.315779,0.059436
2015,0.043230,0.085107,"NaN","NaN",0.237810,0.000356,0.022920,0.172868,0.328740,0.060025
2016,0.044487,0.084529,"NaN","NaN",0.249945,0.000546,0.022559,0.172705,0.337696,0.049666
2017,0.043452,0.084347,"NaN","NaN",0.241201,0.000738,0.020034,0.179716,0.356949,0.052331
2018,0.042857,0.083124,"NaN","NaN",0.250065,0.000959,0.019697,0.162082,0.358109,0.056422
2019,0.042437,0.083646,"NaN","NaN",0.242918,0.001214,0.021405,0.172958,0.367005,0.061496
2020,0.039194,0.083654,"NaN","NaN",0.229432,0.001521,0.021795,0.164615,0.302959,0.059066
2021,0.040621,0.084875,"NaN","NaN",0.228292,0.001954,0.024895,0.139475,0.301821,0.066199
2022,0.038041,0.085066,"NaN","NaN",0.246504,0.002613,0.026895,0.130379,0.301415,0.045785
