"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN","NaN","NaN",0,0.259176,"NaN","NaN","NaN",1.865991,7.105365
1966,"NaN","NaN","NaN",0,0.351526,"NaN","NaN","NaN",2.732175,7.867557
1967,"NaN","NaN","NaN",0,0.332235,"NaN","NaN","NaN",4.627471,7.332926
1968,"NaN","NaN","NaN",0,0.316830,"NaN","NaN","NaN",6.690532,6.770282
1969,"NaN","NaN","NaN",0,0.476521,"NaN","NaN","NaN",8.886151,6.919395
1970,"NaN","NaN","NaN",0,0.398587,"NaN","NaN","NaN",10.864880,7.229040
1971,"NaN",0,"NaN",0,0.422110,0,0,"NaN",12.017599,7.155263
1972,"NaN",0,"NaN",0,0.428627,0,0,"NaN",12.289976,7.185254
1973,"NaN",0,"NaN",0,0.394502,0,0,"NaN",14.830082,8.907593
1974,"NaN",0,"NaN",0,0.574421,0,0,"NaN",15.033027,9.015065
1975,"NaN",0,"NaN",0,0.498565,0,0,"NaN",16.749648,9.362730
1976,"NaN",0,"NaN",0,0.522285,0,0,"NaN",18.532255,10.286603
1977,"NaN",0,"NaN",0.019778,0.401661,0,0,"NaN",21.808929,11.091057
1978,"NaN",0,"NaN",0.636047,0.515440,0,0,"NaN",24.658797,11.096763
1979,"NaN",0,"NaN",0.853170,0.647706,0,0,"NaN",27.443575,13.139112
1980,"NaN",0,"NaN",0.930544,0.535563,0,0,"NaN",26.877750,14.477561
1981,"NaN",0,"NaN",0.764101,0.713959,0,0,"NaN",26.224591,16.478512
1982,"NaN",0,"NaN",0.979235,0.463419,0,0,"NaN",25.587782,16.416993
1983,"NaN",0,"NaN",2.286392,0.609732,0,0,"NaN",26.337407,17.238071
1984,"NaN",0,"NaN",2.962213,0.523076,0,0,"NaN",26.053407,20.455051
1985,"NaN",0,"NaN",4.148516,0.822271,0,0,"NaN",27.163630,22.361404
1986,"NaN",0,"NaN",6.917234,0.791825,0,0,0.061287,29.181560,23.363085
1987,"NaN",0,"NaN",9.470445,0.995443,0,0,1.869609,30.245107,23.339408
1988,"NaN",0,"NaN",9.528849,0.492095,0,0,2.382442,35.670853,24.506467
1989,"NaN",0,"NaN",11.105472,0.724208,0,0,2.274666,40.214712,23.537080
1990,0.426586,0,"NaN",12.244756,1.130130,0.000241,0,2.581826,48.134102,22.892819
1991,0.292645,0,"NaN",12.929891,0.834158,0.000239,0,2.966222,58.049035,22.780942
1992,0.230361,0,"NaN",12.917478,0.737586,0.000476,0,3.861370,69.906293,22.075062
1993,0.183362,0,"NaN",13.217162,1.001560,0.000474,0.000237,4.799372,76.368493,24.077366
1994,0.143006,0,"NaN",13.264960,0.552952,0.000471,0.000236,6.355594,83.396392,24.595230
1995,0.157424,0.063291,"NaN",15.083711,0.647227,0.000469,0,7.647736,90.534537,25.360007
1996,0.348225,0.101429,"NaN",16.538290,0.565212,0.000699,0,10.044982,96.305672,29.434031
1997,0.356291,0.019502,"NaN",17.132138,0.651737,0.000695,0.000232,12.126878,105.172787,31.816019
1998,0.371414,0.014411,"NaN",19.809136,0.984970,0.000921,0.000460,11.274152,86.964775,32.634769
