"Year","Cars","Light-duty trucks","Heavy-duty trucks/buses"
2010,7.658682,0.319049,5.583356
2012,8.203396,0.343386,5.999655
2014,8.548366,0.363046,6.312837
2016,9.488320,0.396484,6.931380
2018,10.114492,0.424213,7.407045
2020,8.887574,0.372561,6.506294
2021,10.410637,0.435623,7.612129
2022,9.792048,0.408773,7.148565
