"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,0.177600,0.002100,0.048800,0.172700
1962,0.122800,0.001800,0.048200,0.163800
1963,0.220100,0.002700,0.062600,0.184000
1964,0.253600,0.003200,0.053600,0.144000
1965,0.178400,0.003800,0.047800,0.150300
1966,0.211500,0.003800,0.022600,0.135300
1967,0.193300,0.002595,0.051000,0.163100
1968,0.023500,0.008492,0.049000,0.131300
1969,0.224800,0.010172,0.051600,0.134800
1970,0.241100,0.017437,0.061600,0.210100
1971,0.202600,0.015089,0.065400,0.224300
1972,0.222400,0.019201,0.068400,0.195800
1973,0.180800,0.019201,0.092800,0.195800
1974,0.228000,0.026893,0.119000,0.279200
1975,0.238600,0.018806,0.076800,0.187000
1976,0.346800,0.022411,0.108600,0.199500
1977,0.419500,0.029800,0.132000,0.262800
1978,0.303000,0.027900,0.106600,0.209500
1979,0.378300,0.027200,0.148800,0.206200
1980,0.226200,0.023800,0.148800,0.277600
1981,0.373700,0.018000,0.129000,0.205800
1982,0.424700,0.016000,0.155400,0.228300
1983,0.320900,0.012000,0.154000,0.206400
1984,0.423100,0.012400,0.151000,0.195000
1985,0.401800,0.012900,0.136000,0.223400
1986,0.375000,0.020250,0.140800,0.210000
1987,0.375000,0.004950,0.150400,0.211000
1988,0.439500,0.006250,0.148000,0.600500
1989,0.262000,0.006650,0.186600,0.319000
1990,0.331000,0.006650,0.227400,0.077623
1991,0.243200,0.006650,0.327000,0.236677
1992,0.561449,0.064941,0.229220,0.371474
1993,0.478108,0.033643,0.303122,0.286498
1994,0.566200,0.035325,0.322800,0.441800
1995,0.656200,0.048900,0.330800,0.528300
1996,0.540000,0.055600,0.275400,0.340400
1997,0.643600,0.074400,0.322600,0.414600
1998,0.382000,0.034000,0.330000,0.167000
1999,0.422000,0.028000,0.342000,0.424000
2000,0.399000,0.030000,0.442000,0.401000
2001,0.437000,0.032000,0.379000,0.458000
2002,0.492000,0.045140,0.415800,0.356093
2003,0.740356,0.083632,0.474308,0.478885
2004,1.093963,0.057254,0.578982,0.653157
2005,0.870363,0.057254,0.578982,0.653157
2006,1.174225,0.104502,0.509988,0.438404
2007,1.188020,0.070659,0.538746,0.414383
2008,1.281540,0.147244,0.578000,0.540808
2009,1.212218,0.201072,0.611480,0.105583
2010,1.080261,0.161103,0.619612,0.239751
2011,1.189777,0.102274,0.575810,0.268147
2012,1.025932,0.116747,0.597772,0.233430
2013,1.020714,0.137007,0.583742,0.114193
2014,1.031163,0.160121,0.821230,0.112638
2015,1.154275,0.179590,0.773114,0.136507
2016,0.941370,0.252471,0.868898,0.155773
2017,1.017793,0.287994,1.022970,0.126842
2018,1.331969,0.279952,1.124686,0.116841
2019,1.193294,0.426387,1.066078,0.148768
2020,1.035961,0.324106,1.154936,0.078205
2021,1.043185,0.431234,1.167371,0.066198
2022,1.097940,0.586750,1.942840,0.048950
2023,1.175210,0.658350,1.522640,0.035930
