"YYYYMM","Coal (MtCO2)","Oil (MtCO2)","Gas (MtCO2)","Cement (MtCO2)"
201512,0.822465,0.295919,0.104291,
201601,1.361772,0.319376,0.187197,
201602,0.825382,0.255412,0.117123,
201603,0.759153,0.255155,0.113144,
201604,0.966647,0.230596,0.077833,
201605,0.639962,0.259247,0.042274,
201606,0.680525,0.269609,0.034615,
201607,1.070946,0.312328,0.031730,
201608,1.271563,0.315649,0.032675,
201609,1.343112,0.325494,0.037599,
201610,1.377074,0.290082,0.087929,
201611,1.359732,0.276203,0.111950,
201612,1.107464,0.318347,0.116774,
201701,1.310585,0.350399,0.129603,
201702,1.184652,0.346072,0.118128,
201703,1.240472,0.289562,0.106990,
201704,1.017959,0.207593,0.080954,
201705,1.350837,0.282762,0.052651,
201706,1.157061,0.289893,0.032160,
201707,1.041418,0.264943,0.033558,
201708,1.077482,0.311177,0.035438,
201709,1.173797,0.289477,0.043490,
201710,1.103947,0.278696,0.080761,
201711,1.253148,0.260592,0.092477,
201712,0.965702,0.264375,0.106218,
201801,1.096362,0.248114,0.127292,
201802,1.101994,0.278690,0.140085,
201803,1.348808,0.268599,0.137547,
201804,1.164624,0.248249,0.070590,
201805,1.062858,0.292585,0.039327,
201806,0.934827,0.319856,0.033652,
201807,0.939674,0.323253,0.035893,
201808,1.148852,0.323274,0.047044,
201809,0.979630,0.272098,0.039875,
201810,0.999693,0.258505,0.072183,
201811,1.158875,0.272016,0.089109,
201812,1.126532,0.292525,0.125251,
201901,1.000977,0.274843,0.141776,
201902,0.791619,0.277916,0.101760,
201903,0.776712,0.269195,0.101162,
201904,1.024833,0.257613,0.064036,
201905,0.526607,0.254686,0.049484,
201906,0.402563,0.254559,0.030548,
201907,0.401804,0.281041,0.033039,
201908,0.394024,0.292532,0.036727,
201909,0.641793,0.281041,0.045049,
201910,0.551556,0.263001,0.069069,
201911,0.673763,0.265876,0.083770,
201912,0.589480,0.283544,0.125381,
202001,0.480636,0.262198,0.102932,
202002,0.447223,0.262086,0.094873,
202003,0.477567,0.229775,0.096315,
202004,0.324549,0.212091,0.070645,
202005,0.408698,0.206192,0.049600,
202006,0.361575,0.244538,0.031740,
202007,0.293247,0.297444,0.032785,
202008,0.547162,0.288535,0.035671,
202009,0.476848,0.265192,0.043481,
202010,0.496770,0.247502,0.056665,
202011,0.440826,0.247502,0.077759,
202012,0.521705,0.266569,0.113280,
202101,0.557349,0.228034,0.125729,
202102,0.831807,0.230210,0.135416,
202103,0.484703,0.232223,0.101612,
202104,0.481507,0.214679,0.075148,
202105,0.384848,0.241852,0.049133,
202106,0.441794,0.250001,0.032156,
202107,0.455624,0.277199,0.029110,
202108,0.403351,0.269044,0.038548,
202109,0.529907,0.241772,0.048933,
202110,0.547716,0.241637,0.058520,
202111,0.568177,0.241777,0.083237,
202112,0.771527,0.260557,0.138562,
202201,0.715033,0.243924,0.115129,
202202,0.572774,0.223637,0.095014,
202203,0.814154,0.255476,0.086272,
202204,0.613990,0.246692,0.059651,
202205,0.646033,0.275892,0.040827,
202206,0.635324,0.264319,0.028559,
202207,0.587218,0.261389,0.022003,
202208,0.645134,0.302077,0.024423,
202209,0.653501,0.270093,0.030282,
202210,0.597859,0.243946,0.035969,
202211,0.651878,0.267053,0.057947,
202212,0.743984,0.278543,0.082473,
202301,0.605479,0.239767,0.075794,
202302,0.544783,0.209135,0.067593,
202303,0.515672,0.236967,0.072327,
202304,0.503470,0.242781,0.047589,
202305,0.462750,0.270714,0.032140,
202306,0.527906,0.253952,0.024738,
202307,0.437744,0.262447,0.021807,
202308,0.496633,0.290387,0.026526,
202309,0.414222,0.259657,0.024738,
202310,0.482597,0.251210,0.058070,
202311,0.726690,0.245630,0.071880,
202312,0.610402,0.237181,0.098655,
202401,0.640659,0.237183,0.133080,
202402,0.516700,0.228782,0.084646,
202403,0.527612,0.237239,0.067906,
202404,0.423355,0.270808,0.060256,
202405,0.469251,0.273622,0.032835,
202406,0.423383,0.251268,0.020814,
202407,0.431327,0.273619,0.024838,
202408,0.379193,0.287593,0.026278,
202409,0.485962,0.262447,0.025285,
202410,0.490174,0.248448,0.044191,
202411,0.478894,0.223362,0.067459,
202412,0.517647,0.212183,0.085242,
202501,0.511350,0.217773,0.082014,
202502,0.560569,0.206596,0.085888,
202503,0.521150,,0.060584,
202504,0.507188,,,
202505,,,,
202506,,,,
202507,,,,
202508,,,,
202509,,,,
202510,,,,
202511,,,,
202512,,,,
