"Year","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026"
1990,,,,37.677865,37.680618,36.358281,37.283481,36.456662,36.451658,36.620246,36.635002,36.700832,36.758647,37.069216,37.068977,37.066769,36.907238,37.649839,36.922213,36.919606,36.916964,36.906188,36.906188
1991,,,,35.632891,35.635566,34.338022,34.673306,33.528537,33.472169,33.618295,33.634582,33.695485,33.745049,34.038048,34.037705,34.035526,33.901775,33.823325,34.138629,34.147162,34.144173,34.135429,34.135429
1992,,,,25.696639,25.698004,24.120590,24.418531,24.372876,24.100440,24.152630,24.180881,24.208605,24.225631,24.514857,24.514591,24.512276,24.370462,24.355259,24.422898,24.421038,24.417833,24.413123,24.413123
1993,,,,20.624494,20.624722,19.196398,19.518569,18.835490,18.637323,18.746567,18.770350,18.801082,18.815117,19.066327,19.066028,19.063693,18.910361,19.403677,19.439861,19.438747,19.435266,19.433167,19.433167
1994,,,,21.547699,21.547744,19.957471,20.382530,19.854796,19.509346,19.618537,19.639000,19.664863,19.674441,19.901519,19.900974,19.898631,19.734049,20.036425,20.046154,20.045086,20.040797,20.038917,20.038917
1995,,,,19.456065,19.457723,17.749097,18.165832,18.214765,17.832049,17.957048,17.981457,17.997827,18.001973,18.204821,18.203993,18.201616,18.048830,18.212950,18.066413,18.061319,18.054970,18.053451,18.053451
1996,,,,20.445070,20.446831,18.706221,19.125555,18.965931,18.540680,18.663530,18.688027,18.708206,18.710863,18.926732,18.925430,18.922961,18.759525,19.134482,19.042308,19.043079,19.033944,19.032883,19.032883
1997,,,,19.946649,19.948788,18.175266,18.609116,18.518975,18.096399,18.214543,18.236489,18.253779,18.255121,18.484056,18.482321,18.479897,18.317275,18.645053,18.684563,18.682882,18.673174,18.673227,18.673227
1998,,,,17.834128,17.836444,16.667913,16.948994,16.904946,16.591627,16.654291,16.657459,16.675221,16.700397,16.911509,16.909589,16.907218,16.817247,16.916908,16.942190,16.940746,16.933062,16.933114,16.933114
1999,,,,16.422025,16.424664,15.567763,15.755164,15.654505,15.540206,15.515591,15.508385,15.523159,15.547312,15.729241,15.727069,15.724708,15.653348,15.911694,15.955205,15.937988,15.929464,15.929513,15.929513
2000,,,,16.464870,16.469028,15.278715,15.555631,15.363304,15.081646,15.149620,15.143299,15.149087,15.170145,15.362559,15.362207,15.359841,15.244188,15.485187,15.500382,15.481725,15.470923,15.470973,15.470972
2001,17.083443,,,17.061780,17.068608,15.454858,15.858328,15.721573,15.429933,15.506395,15.497771,15.503478,15.526638,15.708566,15.707868,15.705740,15.576734,15.866332,15.900311,15.882095,15.869869,15.869932,15.869932
2002,,17.290225,,16.732834,16.734725,15.154310,15.432512,15.179314,14.909766,14.992121,15.004255,15.009417,15.032005,15.233766,15.233322,15.230923,15.090487,15.348893,15.383117,15.370402,15.357951,15.358015,15.358015
2003,,,19.106445,18.681860,18.685058,16.938960,17.167741,17.080241,16.736532,16.818683,16.832395,16.836404,16.858226,17.087875,17.087249,17.085347,16.937231,17.234693,17.278976,17.263583,17.250687,17.250749,17.250749
2004,,,,18.792508,18.798558,17.103369,17.442564,17.243082,16.983721,17.070400,17.082085,17.084213,17.101809,17.286130,17.286591,17.283780,17.201013,17.367835,17.342298,17.327457,17.322094,17.322094,17.322094
2005,,,,,18.269866,16.488711,16.847863,16.618093,16.332529,16.435960,16.419488,16.421745,16.433835,17.135833,17.136321,17.131674,16.921620,17.156154,17.109785,17.096809,17.089781,17.089781,17.089649
2006,,,,,,15.971841,16.341126,16.051124,15.784171,15.864833,15.842601,15.843053,15.850516,16.438468,16.439189,16.434836,16.208805,16.502336,16.454333,16.444915,16.438181,16.438180,16.438026
2007,,,,,,,19.093242,19.090929,18.798008,18.895891,18.873364,18.873463,18.882172,20.071648,20.071648,20.066841,19.838563,20.021749,19.966375,19.942080,19.930493,19.930490,19.929866
2008,,,,,,,,17.394672,17.294556,17.382102,17.357712,17.365553,17.373905,17.872079,17.872650,17.870845,17.668117,17.875386,17.890232,17.822380,17.814806,17.814805,17.814172
2009,,,,,,,,,14.095519,14.184984,14.157890,14.157980,14.153589,14.608908,14.609067,14.609893,14.339009,14.488945,14.440645,14.417051,14.404983,14.404987,14.404410
2010,,,,,,,,,,18.218704,17.801494,17.803320,17.819615,19.015137,19.014858,19.015594,18.784961,18.995251,19.002517,18.975448,18.964735,18.964735,18.964174
2011,,,,,,,,,,,18.832989,18.427186,18.434547,19.096969,19.097197,19.097849,18.855125,19.090904,18.984222,18.956355,18.948026,18.948026,18.947400
2012,,,,,,,,,,,,17.079279,17.296274,17.937928,17.938059,17.935885,17.684975,17.846305,17.794827,17.771783,17.761414,17.761414,17.761195
2013,,,,,,,,,,,,,19.640839,19.695554,19.695597,19.698107,19.551953,19.737857,19.697905,19.660420,19.633824,19.633820,19.633581
2014,,,,,,,,,,,,,,18.910214,18.903840,18.903760,18.755949,18.885241,18.860397,18.828277,18.783953,18.783953,18.783482
2015,,,,,,,,,,,,,,15.885367,15.891068,15.891008,15.813404,15.859415,15.846900,15.823998,15.779623,15.779627,15.779316
2016,,,,,,,,,,,,,,,17.493503,17.477485,17.377650,17.567318,17.559353,17.489174,17.432914,17.432910,17.432864
2017,,,,,,,,,,,,,,,,18.654469,18.635872,18.788490,18.762487,18.738383,18.616033,18.616037,18.615427
2018,,,,,,,,,,,,,,,,,17.710953,17.944520,17.935074,17.884835,17.800686,17.800688,17.800596
2019,,,,,,,,,,,,,,,,,,12.380317,12.380190,12.323983,12.288099,12.288094,12.288861
2020,,,,,,,,,,,,,,,,,,,9.343010,9.238881,9.198251,9.198245,9.199319
2021,,,,,,,,,,,,,,,,,,,,10.419918,10.390745,10.390915,10.391934
2022,,,,,,,,,,,,,,,,,,,,,11.757177,11.966227,11.971489
2023,,,,,,,,,,,,,,,,,,,,,,8.744257,8.748131
2024,,,,,,,,,,,,,,,,,,,,,,,8.092588
