"Year","Cars","Light-duty trucks","Heavy-duty trucks/buses"
2010,1.181740,,
2011,1.290349,,
2012,1.329290,,
2013,1.313427,,
2014,1.339819,,
2015,1.342796,,
2016,1.323600,,
2017,1.317815,,
2018,1.340398,,
2019,1.309382,,
2020,1.210067,,
2021,1.136632,,
2022,1.176006,,
