"Year","Forest land","Cropland","Grassland","Wetlands","Settlements","Other land","HWP","Other"
2010,-4.004170,0,0,0,0,0,0,0
2011,-4.341931,0,0,0,0,0,0,0
2012,-4.075749,0,0,0,0,0,0,0
2013,-4.235641,0,0,0,0,0,0,0
2014,-4.051597,0,0,0,0,0,0,0
2015,-3.523806,0,0,0,0,0,0,0
2016,-3.409297,0,0,0,0,0,0,0
2017,-4.561100,0,0,0,0,0,0,0
2018,-4.080974,0,0,0,0,0,0,0
2019,-3.400204,0,0,0,0,0,0,0
2020,-4.167962,0,0,0,0,0,0,0
2021,-4.459286,0,0,0,0,0,0,0
2022,-4.462917,0,0,0,0,0,0,0
