"Year","Living biomass (gains)","Living biomass (losses)","Dead wood (net)","Litter (net)","Mineral Soils (net)","Organic Soils (net)"
2010,-4.879400,0.878142,,,,
2011,-4.879400,0.540627,,,,
2012,-4.879400,0.806615,,,,
2013,-4.879400,0.646839,,,,
2014,-4.879400,0.830749,,,,
2015,-4.879400,1.358157,,,,
2016,-4.879400,1.472582,,,,
2017,-4.879400,0.321617,,,,
2018,-4.879400,0.801394,,,,
2019,-4.879400,1.481669,,,,
2020,-4.879400,0.714469,,,,
2021,-4.879400,0.423357,,,,
2022,-4.879400,0.419728,,,,
