"Year","Living biomass (net)","Dead wood (net)","Litter (net)","Mineral Soils (net)","Organic Soils (net)"
2010,-4.001258,,,,
2011,-4.338773,,,,
2012,-4.072785,,,,
2013,-4.232560,,,,
2014,-4.048650,,,,
2015,-3.521243,,,,
2016,-3.406818,,,,
2017,-4.557783,,,,
2018,-4.078006,,,,
2019,-3.397731,,,,
2020,-4.164930,,,,
2021,-4.456043,,,,
2022,-4.459672,,,,
