"Year","Cars","Light-duty trucks","Heavy-duty trucks/buses"
2011,0.012468,,
2012,0.012849,,
2013,0.012041,,
2014,0.011404,,
2015,0.011111,,
2016,0.010619,,
2017,0.010658,,
2018,0.010348,,
2019,0.010249,,
2020,0.008044,,
2021,0.009547,,
2022,0.011144,,
