"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
2011,19.325674,17.699268,1.626406,0,0,0
2012,17.203029,17.203029,0,0,0,0
2013,18.078061,17.097331,0.980729,0,0,0
2014,17.647525,15.813215,1.834310,0,0,0
2015,17.299765,16.180801,1.118964,0,0,0
2016,16.501051,15.306275,1.194776,0,0,0
2017,17.037877,15.440749,1.597128,0,0,0
2018,16.026792,14.807948,1.218844,0,0,0
2019,15.898961,14.915020,0.983941,0,0,0
2020,15.951848,12.733887,3.217961,0,0,0
2021,15.383083,14.566531,0.816552,0,0,0
2022,15.886465,14.710500,1.175965,0,0,0
