"YYYYMM","Diesel","Natural gas","Flaring"
201810,0,0.160050,0.886059
201811,0,4.130601,0.411910
201812,0.183074,9.772907,0.546334
201901,0,12.902110,1.029631
201902,0,12.039758,1.510617
201903,0,18.580852,1.778720
201904,0,12.184275,0.956245
201905,0,18.127237,1.130821
201906,1.255363,17.344609,0.877146
201907,0.025604,18.456502,0.332928
201908,0.523016,17.203267,0.761923
201909,0.611989,6.392750,0.340692
201910,0.031096,18.417038,0.314656
201911,0.063553,16.306087,0.273603
201912,0,18.913518,0.076433
202001,0.062376,18.284420,0.339946
202002,0,16.437762,0.614510
202003,0,18.565958,0.992935
202004,0,18.138840,0.500073
202005,0,18.955479,0.532521
202006,0,17.026638,0.512092
202007,0,13.537726,0.409207
202008,0,14.292530,0.921539
202009,0,18.239610,0.415366
202010,0,18.732591,0.567722
202011,0,17.918210,0.420784
202012,0.545063,19.103429,0.620466
202101,0,18.280042,0.784663
202102,0,16.436927,0.380875
202103,0,16.284839,0.824423
202104,0,17.739973,0.269595
202105,0,18.154592,0.034899
202106,0.461947,17.315326,0.119256
202107,0,18.657987,0.011719
202108,0,18.678736,0.013491
202109,0,13.179983,0.314673
202110,0,18.853799,0.212586
202111,0,18.067720,0.035122
202112,0.705618,18.041261,0.077681
202201,0,19.460757,0.049639
202202,0,17.522017,0.019373
202203,0,17.644486,0.129545
202204,0,17.982307,0.062381
202205,0,18.306148,0.051657
202206,0.299770,18.017625,0.139968
202207,0,18.560631,1.180359
202208,0,19.490574,0.015230
202209,0,16.410091,0.322554
202210,0,17.791382,0.012179
202211,0,15.887848,0.144638
202212,0.659201,19.793973,0.087224
202301,0,17.826957,0.180616
202302,0,16.376566,1.070296
202303,0,20.757033,0.648729
202304,0,19.788037,0.135644
202305,0,12.541785,0.146803
202306,1.932265,2.513110,0.268402
202307,0,11.271696,0.164214
202308,0,19.405158,0.070890
202309,0,10.517678,0.153363
202310,0,19.226896,0.162989
202311,0,18.352103,0.211526
202312,2.243281,19.867119,0.012348
202401,0,19.440550,0.202667
202402,0,17.394013,0.173188
202403,0,18.176181,0.093407
202404,0,14.299841,0.252796
202405,0,20.590491,0.417000
202406,1.075427,17.550901,0.422082
202407,0,21.152801,0.361374
202408,0,21.282578,0.021621
202409,0,17.999509,0.110339
202410,0,21.475346,0.014020
202411,0,20.482151,0.011359
202412,0.248013,20.945138,0.229997
202501,0,20.860052,0.011541
202502,0,18.815567,0.010536
