"YYYYMM","Natural gas","Oil","Others"
200008,,3771.576000,
200009,,3406.572000,
200010,,4089.168000,
200011,,4489.056000,
200012,,7370.604000,
200101,,7814.088000,
200102,,7227.072000,
200103,,8138.016000,
200104,,7658.820000,
200105,,7926.480000,
200106,,7608.492000,
200107,,7927.020000,
200108,,7657.020000,
200109,,7454.088000,
200110,,7428.060000,
200111,,7212.672000,
200112,,7741.836000,
200201,,6674.256000,
200202,,6091.560000,
200203,,7003.944000,
200204,,6251.436000,
200205,,6572.304000,
200206,,5971.860000,
200207,,5995.188000,
200208,,1716.984000,
200209,,5556.528000,
200210,,4335.804000,
200211,,4559.544000,
200212,,4544.676000,
200301,,4551.876000,
200302,,3946.356000,
200303,,5768.856000,
200304,,5707.728000,
200305,,5647.752000,
200306,,5201.532000,
200307,,5078.700000,
200308,,5011.380000,
200309,,4496.112000,
200310,,4893.120000,
200311,,4731.516000,
200312,,3934.080000,
200401,,4430.628000,
200402,,4031.316000,
200403,,4043.988000,
200404,,2199.348000,
200405,,3066.120000,
200406,,3666.060000,
200407,,3695.364000,
200408,,3470.184000,
200409,,3363.228000,
200410,,3334.068000,
200411,,2975.652000,
200412,,2873.988000,
200501,,2617.164000,
200502,,2055.456000,
200503,,2558.988000,
200504,,2373.768000,
200505,,2283.264000,
200506,,2174.652000,
200507,,2269.728000,
200508,,2051.892000,
200509,,1744.272000,
200510,,1673.676000,
200511,,1544.328000,
200512,,1541.376000,
200601,,1439.784000,
200602,,1127.736000,
200603,,1445.904000,
200604,,1503.972000,
200605,,1448.280000,
200606,,20.952000,
200607,,1165.824000,
200608,,1049.436000,
200609,,1150.560000,
200610,,1431.360000,
200611,,1543.572000,
200612,,1540.080000,
200701,,1452.672000,
200702,,1210.320000,
200703,,1136.916000,
200704,,1013.292000,
200705,,1138.248000,
200706,,1124.028000,
200707,,1189.620000,
200708,,1148.868000,
200709,,1162.584000,
200710,,993.708000,
200711,,964.692000,
200712,,1054.368000,
200801,,1064.952000,
200802,,946.728000,
200803,,956.700000,
200804,,99.864000,
200805,,950.796000,
200806,,900.504000,
200807,,962.208000,
200808,,1016.244000,
200809,,953.136000,
200810,,1001.340000,
200811,,909.216000,
200812,,961.524000,
200901,,978.012000,
200902,,722.412000,
200903,,1001.808000,
200904,,610.200000,
200905,,312.696000,
200906,,287.928000,
200907,,328.176000,
200908,,0,
200909,,0,
200910,,126.828000,
200911,,142.992000,
200912,,155.484000,
201001,,166.608000,
201002,,141.876000,
201003,,158.940000,
201004,,164.232000,
201005,,169.956000,
201006,,186.048000,
201007,,41.688000,
201008,,0,
201009,,239.076000,
201010,,314.928000,
201011,,244.836000,
201012,,130.500000,
201101,,238.392000,
201102,,222.156000,
201103,,343.080000,
201104,,245.124000,
201105,,221.256000,
201106,,5.688000,
201107,,0,
201108,,0,
201109,,119.304000,
201110,,292.356000,
201111,,286.920000,
201112,,289.980000,
201201,,216.432000,
201202,,63.036000,
201203,,0,
201204,,334.512000,
201205,,0,
201206,,0,
201207,,0,
201208,,0,
201209,,210.312000,
201210,,465.336000,
201211,,458.100000,
201212,,94.284000,
201301,,0,
201302,,0,
201303,,269.280000,
201304,,448.812000,
201305,,304.092000,
201306,,306.288000,
201307,,0,
201308,,0,
201309,,0,
201310,,72.180000,
201311,,362.340000,
201312,,347.328000,
201401,,87.084000,
201402,,0,
201403,,0,
201404,,166.644000,
201405,,426.744000,
201406,,24.012000,
201407,,0,
201408,,0,
201409,,0,
201410,,277.020000,
201411,,274.068000,
201412,,0,
201501,,0,
201502,,0,
201503,,205.632000,
201504,,221.508000,
201505,,0,
201506,,278.244000,
201507,,913.464000,
201508,,837.972000,
201509,,703.188000,
201510,,759.852000,
201511,,685.368000,
201512,,724.068000,
201601,,667.224000,
201602,,617.652000,
201603,,658.764000,
201604,,651.888000,
201605,,9.684000,
201606,,506.664000,
201607,,591.876000,
201608,,494.784000,
201609,,385.992000,
201610,,476.676000,
201611,,464.076000,
201612,,485.568000,
201701,,539.856000,
201702,,446.004000,
201703,,444.240000,
201704,,505.116000,
201705,,884.376000,
201706,,765.072000,
201707,,800.928000,
201708,,790.092000,
201709,,732.240000,
201710,,513.612000,
201711,,244.512000,
201712,,228.384000,
201801,,123.984000,
201802,,0,
201803,,0,
201804,,0,
201805,,379.836000,
201806,,599.364000,
201807,,740.520000,
201808,,720.180000,
201809,,490.464000,
201810,,793.980000,
201811,,868.572000,
201812,,893.844000,
201901,,855.252000,
201902,,647.568000,
201903,,857.592000,
201904,,746.028000,
201905,,406.584000,
201906,,355.716000,
201907,,492.480000,
201908,,621.792000,
201909,,621.216000,
201910,,27.072000,
201911,,149.364000,
201912,,691.092000,
202001,,582.084000,
202002,,442.368000,
202003,,473.112000,
202004,,539.784000,
202005,,605.916000,
202006,,515.232000,
202007,,510.804000,
202008,,443.232000,
202009,,431.928000,
202010,,363.492000,
202011,,404.208000,
202012,,423.036000,
202101,,435.564000,
202102,,254.988000,
202103,,345.564000,
202104,,323.928000,
202105,,489.744000,
202106,,380.448000,
202107,,356.544000,
202108,,339.624000,
202109,,84.312000,
202110,,352.080000,
202111,,433.836000,
202112,,378.900000,
202201,,403.920000,
202202,,366.300000,
202203,,376.236000,
202204,,355.068000,
202205,,236.628000,
202206,,0,
202207,,268.236000,
202208,,264.024000,
202209,,270.684000,
202210,,253.044000,
202211,,256.356000,
202212,,170.604000,
202301,,215.532000,
202302,,196.236000,
202303,,242.964000,
202304,,249.876000,
202305,,1.548000,
202306,,80.640000,
202307,,23.832000,
202308,,58.752000,
202309,,56.520000,
202310,,65.880000,
202311,,95.148000,
202312,,119.880000,
202401,,223.416000,
202402,,204.912000,
202403,,219.744000,
202404,,203.436000,
202405,,280.836000,
202406,,372.096000,
202407,,332.784000,
202408,,164.808000,
202409,,265.032000,
202410,,254.448000,
202411,,213.156000,
202412,,212.796000,
202501,,218.448000,
202502,,194.364000,
202503,,198.684000,
202504,,186.120000,
202505,,192.780000,
202506,,172.584000,
