"YYYYMM","Natural gas","Oil","Others"
199006,,0.565668,
199007,0.384358,4.642272,
199008,0.669932,5.680116,
199009,1.074552,8.571204,
199010,1.178946,10.795824,
199011,1.710456,12.007044,
199012,1.589006,11.612304,
199101,1.876659,12.273948,
199102,1.395403,9.655164,
199103,1.551542,9.699912,
199104,1.636889,10.061208,
199105,1.644500,10.279836,
199106,1.336808,8.466156,
199107,1.104507,7.411536,
199108,0.557944,4.183956,
199109,1.443963,9.284076,
199110,1.508928,9.636804,
199111,1.595175,10.647792,
199112,1.692435,11.075580,
199201,0.738139,5.324580,
199202,1.646566,10.895616,
199203,1.764161,11.594520,
199204,1.874963,12.049560,
199205,1.452073,9.382032,
199206,1.637248,11.053656,
199207,1.727799,11.278944,
199208,1.727085,11.298276,
199209,1.699246,11.031804,
199210,2.016332,11.978568,
199211,1.898817,11.421468,
199212,1.847359,11.828052,
199301,1.684420,10.940616,
199302,1.508210,9.840924,
199303,1.684628,10.984932,
199304,1.635852,10.653840,
199305,1.743235,11.525796,
199306,1.734693,11.765376,
199307,1.844537,12.043584,
199308,1.685227,11.224692,
199309,1.623964,10.639584,
199310,1.840406,12.055644,
199311,1.638314,10.972116,
199312,1.585712,10.846296,
199401,1.544975,10.537380,
199402,1.365103,9.072144,
199403,1.382743,9.272736,
199404,1.443435,9.434052,
199405,1.651154,11.228004,
199406,1.845288,13.014828,
199407,1.896166,12.779676,
199408,0.929706,6.638508,
199409,1.860706,13.256640,
199410,2.085212,14.708484,
199411,1.947639,13.684104,
199412,1.932808,13.474440,
199501,1.880361,13.031892,
199502,1.488285,10.635984,
199503,1.511114,10.767060,
199504,1.511555,10.460736,
199505,1.441592,10.138752,
199506,1.408660,9.755568,
199507,1.388232,9.623304,
199508,1.969507,10.282068,
199509,1.890521,9.514404,
199510,2.284119,10.223640,
199511,2.174853,9.659304,
199512,2.016854,10.020060,
199601,2.109740,10.069308,
199602,1.978186,9.695484,
199603,2.199402,10.581408,
199604,2.045942,9.806904,
199605,2.208105,10.264680,
199606,2.099507,9.293328,
199607,2.150176,9.578304,
199608,2.170260,9.191268,
199609,2.121796,8.675784,
199610,2.148110,8.486676,
199611,2.053650,8.267580,
199612,2.141719,8.579952,
199701,2.192266,8.432100,
199702,1.893368,7.364520,
199703,2.144791,8.218440,
199704,2.082771,7.934220,
199705,2.307812,8.380080,
199706,1.479918,6.920424,
199707,2.180274,7.810344,
199708,1.712839,6.571692,
199709,1.988358,6.635340,
199710,2.194286,7.014384,
199711,2.133024,7.325676,
199712,2.034284,7.578900,
199801,1.954872,6.735456,
199802,1.946773,6.266880,
199803,2.114321,6.819624,
199804,2.148985,6.672456,
199805,2.217404,6.837192,
199806,2.148751,6.393492,
199807,2.182784,5.796432,
199808,0.340968,1.225944,
