"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,0.032800,0.003400,0.017400,0.004600
1962,0.042000,0.006800,0.018800,0.007200
1963,0.063200,0.007500,0.019800,0.006900
1964,0.052600,0.007400,0.020600,0.009500
1965,0.056100,0.010200,0.022600,0.005700
1966,0.059700,0.010311,0.023400,0.005100
1967,0.058300,0.011817,0.020200,0.004400
1968,0.040900,0.010006,0.019000,0.003000
1969,0.034400,0.008590,0.029600,0.002500
1970,0.046600,0.011722,0.033800,0.003500
1971,0.058600,0.012511,0.026200,0.003900
1972,0.067300,0.015243,0.028600,0.004300
1973,0.077100,0.018054,0.032200,0.004800
1974,0.080100,0.021986,0.036600,0.006900
1975,0.045200,0.018175,0.024200,0.009300
1976,0.045200,0.017700,0.024200,0.007900
1977,0.062090,0.023500,0.025648,0.013300
1978,0.068300,0.024080,0.031800,0.005500
1979,0.063500,0.027900,0.038600,0.010600
1980,0.076800,0.026800,0.038000,0.018600
1981,0.062300,0.026100,0.039600,0.030300
1982,0.073600,0.029500,0.034800,0.013500
1983,0.064000,0.024500,0.041400,0.006800
1984,0.066700,0.028600,0.037400,0.002400
1985,0.067000,0.028700,0.044200,0.001600
1986,0.055200,0.026500,0.051400,0.001900
1987,0.082700,0.025100,0.059400,0.001800
1988,0.082700,0.025100,0.059400,0.001800
1989,0.063100,0.030800,0.051400,0.001200
1990,0.063100,0.030800,0.051400,0.000533
1991,0.063100,0.030800,0.051400,0.001246
1992,0.085446,0.026721,0.029756,0.002813
1993,0.090946,0.025502,0.054136,0.003924
1994,0.070881,0.024025,0.062630,0.003176
1995,0.088800,0.021000,0.056800,0.002550
1996,0.092500,0.023000,0.051400,0.002500
1997,0.085000,0.026500,0.061600,0.003200
1998,0.071000,0.022900,0.054500,0.003667
1999,0.070550,0.024450,0.056380,0.003817
2000,0.094000,0.032000,0.069698,0.003817
2001,0.071000,0.028000,0.058720,0.000100
2002,0.070440,0.018264,0.063128,0.000752
2003,0.082279,0.019586,0.067740,0.000978
2004,0.097055,0.019539,0.071896,0.000825
2005,0.113338,0.021907,0.077278,0.000604
2006,0.094957,0.023675,0.079872,0.001484
2007,0.106298,0.022225,0.075538,0.001417
2008,0.070060,0.019367,0.065866,0.001366
2009,0.048903,0.017484,0.050912,0.002083
2010,0.076627,0.021046,0.055720,0.000194
2011,0.069567,0.019988,0.061010,0.000150
2012,0.074662,0.021661,0.054572,0.000583
2013,0.079281,0.023402,0.052744,0.000675
2014,0.095599,0.028092,0.056414,0.000585
2015,0.094200,0.028092,0.056414,0.000585
2016,0.056592,0.027941,0.048642,0.000219
2017,0.073216,0.029351,0.041430,0.001100
2018,0.061000,0.037000,0.075924,0.006000
2019,0.055000,0.033000,0.069926,0.001000
2020,0.045000,0.022313,0.067334,0.001000
2021,0.043000,0.022000,0.023192,0.001000
2022,0.039700,0.021200,0.030108,0.001044
2023,0.039700,0.021200,0.030108,0.001044
