"Year","Coal","Oil","Gas","Cement"
1900,0,0,0,0
1901,0,0,0,0
1902,0,0,0,0
1903,0,0,0,0
1904,0,0,0,0
1905,0,0,0,0
1906,0,0,0,0
1907,0,0,0,0
1908,0,0,0,0
1909,0,0,0,0
1910,0,0,0,0
1911,0,0,0,0
1912,0,0,0,0
1913,0,0,0,0
1914,0,0,0,0
1915,0,0,0,0
1916,0,0,0,0
1917,0,0,0,0
1918,0,0,0,0
1919,0,0,0,0
1920,0,0,0,0
1921,0,0,0,0
1922,0,0,0,0
1923,0,0,0,0
1924,0,0,0,0
1925,0,0,0,0
1926,0,0,0,0
1927,0,0,0,0
1928,0,0,0,0
1929,0,0,0,0
1930,0,0,0,0
1931,0,0,0,0
1932,0,0,0,0
1933,0,0,0,0
1934,0,0,0,0
1935,0,0,0,0
1936,0.021984,0,0,0
1937,0.018320,0,0,0
1938,0,0,0,0
1939,0,0,0,0
1940,0.357677,0.067331,0,0
1941,0.335113,0.077113,0,0
1942,0.340555,0.096968,0,0
1943,0.369301,0.102722,0,0
1944,0.352606,0.100420,0,0
1945,0.312956,0.119411,0,0
1946,0.329181,0.180699,0,0
1947,0.333846,0.265870,0,0
1948,0.336178,0.385569,0,0
1949,0.276702,0.466135,0,0
1950,0.230832,0.509296,0,0
1951,0.164880,0.479984,0,0
1952,0.146560,0.630208,0,0
1953,0.116781,0.799219,0,0
1954,0.106256,0.674176,0,0
1955,0.150224,0.762112,0,0
1956,0.109920,0.839056,0,0
1957,0.084272,0.879360,0,0
1958,0.080608,0.996608,0,0.014537
1959,0.073280,1.124848,0,0.039977
1960,0.058447,1.117807,0,0.036233
1961,0.043968,1.011264,0,0.036343
1962,0.043968,1.106528,0,0.047246
1963,0.029395,1.227223,0,0.047379
1964,0.033069,1.219865,0,0.054667
1965,0.018320,1.322704,0,0.054514
1966,0.014656,1.421632,0,0.058149
1967,0.011020,1.373823,0,0.058297
1968,0.010967,1.531695,0,0.050763
1969,0.003664,1.212784,0,0.047246
1970,0.003654,1.341149,0,0.043497
1971,0.003664,1.410640,0,0.057902
1972,0.003655,1.414475,0,0.064702
1973,0.003656,1.681921,0,0.064449
1974,0,1.663456,0,0.075023
1975,0,1.535216,0,0.078256
1976,0,1.630480,0,0.070833
1977,0,1.835664,0,0.066998
1978,0,1.857648,0,0.063194
1979,0.051296,1.872304,0,0.059421
1980,0.065952,1.736736,0,0.059158
1981,0.109920,1.579184,0,0.058896
1982,0.113584,1.421632,0,0.058633
1983,0.164490,1.323232,0,0.054807
1984,0.230832,1.524224,0,0.054690
1985,0.245488,1.322704,0,0.054443
1986,0.274237,1.455284,0,0.050705
1987,0.219840,1.564528,0,0.060693
1988,0.227168,1.553536,0,0.060415
1989,0.234045,1.609060,0,0.053352
1990,0.282147,1.818777,0.000122,0.051561
1991,0.245148,1.731988,0.000106,0.047980
1992,0.242904,1.885970,0.000087,0.045099
1993,0.297981,1.971026,0.000083,0.039052
1994,0.292943,1.943207,0.000119,0.036538
1995,0.296014,2.045391,0.000154,0.036836
1996,0.281272,2.111555,0.000137,0.040817
1997,0.319935,2.178160,0.000148,0.045472
1998,0.284473,2.209482,0.000136,0.053181
1999,0.358060,2.304374,0.000151,0.060394
2000,0.465699,2.242802,0.000141,0.064442
2001,0.502106,2.155008,0.000171,0.057689
2002,0.512880,2.287416,0.000156,0.038268
2003,0.510264,2.298960,0.000167,0.032113
2004,0.525751,2.397559,0.000138,0.049791
2005,0.484469,2.309418,0.000009,0.053949
2006,0.515156,2.440196,0.000015,0.061048
2007,0.596389,2.674191,0.000016,0.063172
2008,0.639214,2.911199,0.000007,0.060828
2009,0.621769,2.897897,0.000006,0.028097
2010,0.626117,2.790491,0.000007,0.009924
2011,0.639488,2.653711,0.000008,0.019647
2012,0.658973,2.656827,0.000009,0
2013,0.661003,2.644402,0.000006,0
2014,0.625169,2.625371,0.000014,0
2015,0.661182,2.705899,0.000015,0
2016,0.660089,2.672809,0.000397,0
2017,0.693221,2.758239,0.000680,0
2018,0.715029,2.783437,0.000820,0
2019,0.684012,2.690648,0.003161,0
2020,0.667573,2.481019,0.003077,0
2021,0.726493,2.587417,0.001376,0
2022,0.769759,2.640613,0.001610,0
2023,0.671270,2.649833,0.001832,0
2024,0.867962,2.747918,0.001832,0
