"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1961,,,,,0.003400,
1962,,,,,0.006800,
1963,,,,,0.007500,
1964,,,,,0.007400,
1965,,,,,0.010200,
1966,,,,,0.010311,
1967,,,,,0.011817,
1968,,,,,0.010006,
1969,,,,,0.008590,
1970,,,,,0.011722,
1971,,,,,0.012511,
1972,,,,,0.015243,
1973,,,,,0.018054,
1974,,,,,0.021986,
1975,,,,,0.018175,
1976,,,,,0.017700,
1977,,,,,0.023500,
1978,,,,,0.024080,
1979,,,,,0.027900,
1980,,,,,0.026800,
1981,,,,,0.026100,
1982,,,,,0.029500,
1983,,,,,0.024500,
1984,,,,,0.028600,
1985,,,,,0.028700,
1986,,,,,0.026500,
1987,,,,,0.025100,
1988,,,,,0.025100,
1989,,,,,0.030800,
1990,0,,,,0.030800,
1991,0,,,,0.030800,
1992,0,,,,0.026721,0.001188
1993,0,,,,0.025502,0.000078
1994,0,,,,0.024025,0.002881
1995,0,,,,0.021000,0.001000
1996,0,,,,0.023000,0.000100
1997,0,,,,0.026500,0.000100
1998,0,,,0,0.022900,0.003167
1999,0,,,0,0.024450,0.003217
2000,0,,,0,0.032000,0
2001,0,,,0,0.028000,0
2002,0,,,0,0.018264,0.000002
2003,0,,,0,0.019586,0
2004,0,,,0,0.019539,0.000015
2005,0,,,0,0.021907,0.000033
2006,0,,,0,0.023675,0.000103
2007,0,,,0,0.022225,0.000022
2008,0,,,0,0.019367,0.000026
2009,0,,,0,0.017484,0.000340
2010,0,,,0,0.021046,0.000071
2011,0,,,0,0.019988,0.000061
2012,0,,,0,0.021661,0.000078
2013,0,,,0,0.023402,0.000004
2014,0,,,0,0.028092,0.000006
2015,0,,,0,0.028092,0.000006
2016,0,,,0,0.027941,0.000005
2017,0,,,0,0.029351,0
2018,0,,,0,0.037000,0
2019,0,,,0,0.033000,0
2020,0,,,0,0.022313,0
2021,0,,,0,0.022000,0
2022,0,,,0,0.021200,0
2023,0,,,0,0.021200,0
