"YYYYMM","Diesel","Natural gas","Flaring"
201706,2.082846,0.000057,0.003476
201707,3.656491,3.490974,3.124639
201708,2.386199,3.321464,0.403543
201709,2.410575,3.853731,0.644913
201710,3.385098,3.712627,0.564749
201711,3.302488,3.814474,0.878818
201712,4.069268,4.249040,1.468525
201801,2.566044,6.481738,0.347239
201802,3.490188,7.008911,0.918272
201803,4.249655,6.012061,0.949456
201804,2.514311,6.233154,0.493394
201805,3.338782,7.808187,0.383154
201806,1.924127,8.694349,0.172994
201807,2.580128,8.920561,0.277516
201808,2.392753,8.742808,0.626549
201809,4.305450,2.543843,0.116023
201810,2.475851,9.412668,0.265426
201811,2.648654,9.186041,0.305327
201812,3.115601,9.653712,0.252817
201901,2.454616,8.578480,0.239000
201902,2.344921,7.588051,0.172657
201903,2.773245,7.523336,0.223449
201904,2.382976,8.824447,0.158542
201905,2.211933,9.528354,0.406521
201906,1.620503,7.493279,0.787516
201907,0.550370,9.264090,0.377142
201908,0.639209,8.160690,0.309107
201909,1.198516,6.516381,0.471164
201910,0.676586,9.319195,0.205949
201911,0.634604,8.931280,0.133531
201912,0.613532,9.265665,0.309668
202001,1.249166,9.417903,0.132338
202002,1.011358,8.670891,0.140847
202003,0.892996,8.989558,0.265966
202004,0.582872,9.206956,0.183057
202005,0.813366,9.375364,0.245201
202006,0.471010,8.852366,0.142586
202007,0.468031,9.177073,0.117904
202008,0.715318,9.203647,0.105580
202009,1.178473,6.360642,0.266658
202010,1.031130,7.214308,0.215238
202011,0.825825,8.718225,0.161022
202012,1.193343,9.057528,0.088891
202101,0.857244,9.064398,0.086583
202102,0.795761,8.032678,0.164494
202103,0.989419,8.848436,0.252565
202104,0.555787,8.818464,0.119594
202105,0.695817,7.783816,0.347674
202106,0.773551,8.454439,0.222636
202107,0.474531,8.576704,0.095810
202108,0.848577,7.589911,0.144606
202109,2.262420,3.051031,0.077229
202110,0.965043,6.236150,0.069853
202111,0.821221,4.026915,0.087749
202112,0.449071,4.249883,0.047115
202201,0.795761,4.284035,0.053829
202202,0.607519,3.737759,0.077666
202203,0.781676,4.379082,0.012164
202204,0.586122,4.053519,0.022568
202205,0.341543,4.235647,0.015588
202206,0.514617,4.003863,0.015344
202207,0.792781,3.777352,0.031470
202208,0.894621,3.340744,0.048789
202209,0.958542,3.354096,0.091503
202210,0.462885,4.301441,0.031488
202211,0.896517,3.540271,0.062790
202212,0.250998,4.598414,0.024530
202301,0.648147,5.999685,0.070210
202302,0.398964,5.548737,0.048608
202303,0.903018,5.505536,0.127102
202304,0.538994,5.911251,0.054260
202305,0.458565,5.874615,0.054543
202306,2.171956,4.740062,0.122341
202307,2.910838,5.325412,0.081284
202308,2.226938,5.363734,0.063049
202309,2.363718,1.287070,0.096484
202310,2.426556,0.444800,0.251523
202311,1.859393,0.375095,0.060227
202312,0.602373,0.409339,0.192265
202401,0.630000,0.414750,0.174374
202402,0.488074,0.384346,0.084258
202403,0.579080,0.305372,0.120393
202404,0.438535,0.393640,0.087187
202405,0.556870,0.301630,0.067435
202406,1.007566,0.313591,0.068195
202407,0.569329,0.365081,0.074068
202408,0.572309,0.213673,0.069612
202409,1.319051,0.001144,0.029537
202410,0.002776,0,0.081836
202411,0,0,0.083635
202412,0,0,0.090849
202501,0,0,0.088868
202502,0,0,0.166221
202503,0,0,0.167996
202504,0,0,0.811828
202505,0,0,0.092985
202506,0.000555,0,0.074775
202507,0,0,0.079995
