"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,112.184382,22.443791,33.220044,39.807803,13.425852,3.286892
1991,110.968452,23.334956,31.610158,39.265903,13.541583,3.215852
1992,111.189101,23.734007,31.492909,38.966137,13.853994,3.142055
1993,110.999469,24.147800,30.587815,39.199594,13.997638,3.066622
1994,114.613781,24.997997,34.197630,38.329184,14.117737,2.971233
1995,115.412853,26.991234,33.869067,36.979656,14.678911,2.893985
1996,118.999972,27.651228,37.228355,36.256701,15.019012,2.844675
1997,121.178638,28.372730,39.245376,35.937076,14.818026,2.805431
1998,116.327845,27.811190,34.906927,35.566345,15.282524,2.760859
1999,95.343519,28.242348,14.063342,35.397841,14.919748,2.720240
2000,103.828068,28.348845,22.440903,35.575143,14.794175,2.669002
2001,91.641211,28.384211,11.161105,34.782333,14.698029,2.615533
2002,89.150130,27.371743,10.675132,34.790257,13.748634,2.564364
2003,89.598908,26.525612,10.786546,34.772370,15.007410,2.506970
2004,89.649384,25.704194,11.294457,34.403423,15.787723,2.459588
2005,88.266954,25.665365,9.539929,34.793336,15.885148,2.383176
2006,87.888909,24.887857,10.140836,35.060294,15.500840,2.299081
2007,86.429452,24.769677,7.406258,36.866936,15.159803,2.226778
2008,82.636892,23.773105,8.096487,34.106945,14.507950,2.152405
2009,80.407666,22.706774,8.429918,33.432688,13.789147,2.049138
2010,78.952479,22.106628,6.557824,34.709919,13.611299,1.966808
2011,77.506865,22.132057,5.522114,34.260191,13.719206,1.873297
2012,76.181207,22.035570,4.820073,33.888753,13.661792,1.775019
2013,75.974013,22.105720,4.720966,33.563832,13.875973,1.707522
2014,74.067520,21.718255,4.649797,33.094329,12.948215,1.656925
2015,72.922334,21.783235,3.184619,33.372983,12.979352,1.602143
2016,71.114603,21.202466,2.799426,33.169651,12.383208,1.559852
2017,71.160932,21.885101,2.546596,32.725544,12.474941,1.528752
2018,68.099898,20.807332,2.172619,30.980391,12.629207,1.510349
2019,66.522613,19.119524,2.380633,30.686367,12.824366,1.511723
2020,65.094125,17.838967,2.798461,30.713917,12.227849,1.514931
2021,64.230389,17.908578,2.242628,30.463427,12.085714,1.530042
2022,62.281369,17.405201,1.893036,29.553537,11.887036,1.542560
2023,61.224816,16.679656,1.844519,29.286461,11.829740,1.584440
