"Year","Coal","Oil","Gas","Cement"
1900,18.429920,0.981952,0,0
1901,22.189013,1.084715,0,0
1902,23.764877,1.179635,0,0
1903,24.841920,0.945312,0,0
1904,27.721824,1.330032,0,0
1905,28.843008,1.088208,0,0
1906,31.609328,1.245760,0,0
1907,33.598880,1.472928,0,0
1908,36.116196,1.516748,0,0
1909,36.903808,1.352016,0,0
1910,38.596576,0.787760,0,0
1911,43.352377,0.857447,0,0
1912,48.562709,0.718091,0,0
1913,53.476080,0.839056,0,0
1914,56.876344,1.139432,0,0
1915,51.578128,1.264080,0,0
1916,57.290304,1.278736,0.029312,0
1917,66.204747,1.234835,0.043970,0
1918,70.440400,1.055232,0.047632,0
1919,78.175104,0.967296,0.051296,0
1920,73.250688,0.959968,0.069616,0
1921,65.834752,0.916000,0.058624,0
1922,70.495408,0.875651,0.058621,0
1923,75.090016,0.769440,0.047632,0
1924,78.537877,0.773068,0.036638,0
1925,81.153936,0.817072,0.040304,0
1926,81.802500,0.762078,0.040302,0
1927,88.668833,0.762081,0.051294,0
1928,89.643424,0.802416,0.047632,1.897096
1929,91.863808,0.853712,0.051296,2.111519
1930,83.370656,0.864704,0.076944,1.853485
1931,75.137779,0.839017,0.139225,1.787984
1932,75.353824,0.692496,0.091600,1.842582
1933,88.273088,0.619216,0.084272,2.365919
1934,98.033869,0.780460,0.084275,2.304220
1935,102.441776,0.963632,0.073280,2.903793
1936,112.613174,1.080846,0.073278,3.081776
1937,121.267530,1.084512,0.095261,2.983660
1938,127.833405,1.080850,0.091597,2.729271
1939,124.151080,0.989252,0.098925,2.507584
1940,150.125072,0.916000,0.102592,2.100616
1941,150.832314,0.791405,0.098926,2.881919
1942,144.816010,0.725454,0.098926,2.151443
1943,147.948590,0.747474,0.080610,1.860799
1944,136.484060,0.703469,0.080606,1.464578
1945,75.306192,0.677840,0.073280,0.577851
1946,51.592784,0.589904,0.065952,0.457920
1947,68.795264,0.556928,0.069616,0.610560
1948,86.583984,0.487312,0.091600,0.919474
1949,96.103056,0.593568,0.102592,1.620891
1950,95.729328,4.470080,0.135568,2.206010
1951,111.000880,9.057408,0.161216,3.238147
1952,113.939872,12.790665,0.179531,3.517888
1953,119.178928,22.174528,0.216176,4.332067
1954,113.008752,24.120112,0.274800,5.276981
1955,108.890416,27.578928,0.344416,5.222466
1956,121.380992,32.536320,0.468992,6.436317
1957,136.041674,44.106374,0.637524,7.501016
1958,126.488608,46.598752,0.926992,7.406671
1959,125.851072,57.363584,1.172480,8.533299
1960,139.145539,80.943815,1.601143,11.139081
1961,160.866337,108.045430,2.044538,12.175009
1962,154.219686,122.170278,2.660097,14.228222
1963,155.342608,151.447776,3.671328,14.802439
1964,160.210431,178.834353,4.004711,16.299598
1965,165.748368,201.454048,3.609040,16.158027
1966,170.454431,226.711978,3.700672,18.912980
1967,181.502211,283.261723,3.909459,21.238597
1968,200.137369,334.630942,4.228228,23.564544
1969,221.022234,402.704320,4.719206,25.399869
1970,229.266381,504.490096,7.676043,28.267462
1971,206.387566,555.853021,8.093702,29.268825
1972,200.215616,620.241920,7.983856,32.528096
1973,214.385162,651.025791,10.581674,38.189040
1974,229.190528,635.278976,14.161360,35.609402
1975,213.421571,606.028154,17.154920,33.081896
1976,208.382672,644.761408,20.683280,35.636524
1977,204.520014,668.695698,24.684271,37.527327
1978,174.739115,651.504189,34.503748,44.214636
1979,190.938368,679.159040,40.890240,46.043605
1980,224.299088,630.658672,47.932448,45.567838
1981,247.357616,590.551194,48.592160,43.794572
1982,242.630080,566.787824,49.746128,41.457641
1983,229.795088,559.573408,53.347840,41.611972
1984,260.175961,568.097320,71.696872,40.462159
1985,271.788192,529.480976,76.980640,36.914604
1986,257.465616,540.355728,81.252864,34.973721
1987,250.394096,536.237392,82.707472,32.839158
1988,278.511632,584.909968,86.206592,35.069283
1989,277.104656,615.156288,92.724848,36.292172
1990,318.767316,671.547750,116.917057,38.701103
1991,318.634546,673.907374,125.063897,40.346745
1992,313.007230,687.491245,126.490969,41.665791
1993,318.422040,672.880761,129.388592,41.224494
1994,326.204624,712.947172,135.690282,42.297116
1995,336.139504,710.222624,140.649002,42.142027
1996,344.945383,707.764600,146.434308,42.559540
1997,350.478484,692.896493,151.069259,39.926083
1998,328.119276,677.016396,154.610167,35.362599
1999,346.120425,686.568458,163.856085,35.010125
2000,372.970651,677.303420,168.727914,35.085743
2001,382.016250,655.581054,167.864720,34.374185
2002,399.141626,666.480379,171.772720,32.417253
2003,412.503620,656.529141,177.167525,31.935273
2004,420.466827,645.379927,176.079537,31.276190
2005,430.873925,642.359508,174.702492,32.279646
2006,427.990462,605.587608,191.339211,31.990874
2007,445.458646,608.164043,207.774204,30.658350
2008,426.743191,563.407067,203.313087,28.552561
2009,411.899860,516.482589,201.069931,25.308482
2010,446.506720,522.306827,212.061806,24.321271
2011,430.969782,552.860823,246.731258,24.982896
2012,450.458208,564.639169,255.914229,25.624795
2013,481.655192,541.958932,255.327531,26.805206
2014,473.225046,497.145133,257.328686,26.557375
2015,466.242874,476.885715,245.234334,25.936140
2016,457.144922,460.517801,250.763126,25.969471
2017,459.108017,448.259028,244.803202,26.428778
2018,442.510983,431.786932,233.268229,26.182944
2019,432.808577,415.811633,223.405131,25.328006
2020,399.496647,387.123562,221.932303,24.490267
2021,427.989119,390.515266,211.002445,24.395606
2022,417.192870,384.784426,199.729500,23.156504
2023,393.897660,377.727431,188.445121,20.709954
