"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,0.348100,0.345500,0.480400,0.023800
1962,0.317100,0.358800,0.381200,0.018300
1963,0.315700,0.342600,0.410400,0.015700
1964,0.306000,0.361800,0.435000,0.022000
1965,0.309500,0.388800,0.494200,0.027800
1966,0.338800,0.710433,0.700000,0.036800
1967,0.222400,0.633458,0.586000,0.031300
1968,0.196600,0.797237,0.692000,0.033200
1969,0.182000,0.738353,0.874000,0.027000
1970,0.159000,0.606506,1.050000,0.025000
1971,0.159900,0.618259,1.066000,0.022600
1972,0.109300,0.510770,1.088000,0.012900
1973,0.057200,0.298459,1.018000,0.010300
1974,0.055100,0.235191,1.484000,0.015200
1975,0.054900,0.221196,1.413800,0.019100
1976,0.057074,0.256065,1.304800,0.019000
1977,0.063300,0.277165,1.328200,0.024800
1978,0.067600,0.215500,1.255000,0.030400
1979,0.060400,0.173300,1.509200,0.036800
1980,0.057100,0.121800,1.526200,0.021200
1981,0.048000,0.137700,1.571800,0.031800
1982,0.040200,0.129700,1.710000,0.030000
1983,0.037600,0.136800,1.754600,0.044800
1984,0.028200,0.124100,1.501000,0.042700
1985,0.021900,0.119100,1.840200,0.038200
1986,0.018800,0.088400,1.801600,0.036300
1987,0.013900,0.070400,1.317400,0.028200
1988,0.011600,0.061500,1.036600,0.016500
1989,0.017600,0.054100,1.275200,0.013400
1990,0.029800,0.052900,2.024800,0.030127
1991,0.021100,0.042800,2.396600,0.034065
1992,0.011878,0.046105,2.459506,0.032748
1993,0.009000,0.030947,1.933152,0.007931
1994,0.009100,0.013000,1.953000,0.007000
1995,0.010400,0.011100,1.927000,0.004800
1996,0.026400,0.031400,1.713200,0.008700
1997,0.012900,0.025500,2.297800,0.005300
1998,0.007000,0.028400,2.426000,0.002000
1999,0.006000,0.024000,3.198000,0.002500
2000,0.007000,0.025500,3.230000,0.003800
2001,0.010000,0.029000,2.920000,0.003000
2002,0.022000,0.037400,1.780000,0.003700
2003,0.014000,0.047800,1.752000,0.007700
2004,0.018000,0.034300,3.410000,0.008700
2005,0.020000,0.037500,2.909330,0.023700
2006,0.017000,0.032100,2.912000,0.030394
2007,0.029000,0.039900,2.796000,0.019001
2008,0.043000,0.037000,3.248000,0.048001
2009,0.043000,0.043000,2.384000,0.037001
2010,0.060000,0.030448,3.286316,0.066330
2011,0.059013,0.030594,2.247344,0.101207
2012,0.058503,0.024127,1.963186,0.113600
2013,0.059448,0.026476,2.453742,0.264869
2014,0.066000,0.027339,2.833610,0.520803
2015,0.060620,0.070342,3.028000,0.692279
2016,0.087363,0.125374,3.417414,0.650532
2017,0.129959,0.149962,3.927666,0.971330
2018,0.146014,0.148204,4.344686,1.136685
2019,0.147153,0.133943,3.502730,1.130637
2020,0.172709,0.126453,3.980614,1.383953
2021,0.207824,0.169210,4.635010,1.458608
2022,0.173010,0.151148,4.677580,1.324974
2023,0.136439,0.133651,3.635200,1.595810
