"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1961,,,,27.869016,0.608700,0.348100
1962,,,,27.574004,0.673100,0.317100
1963,,,,30.136000,0.951500,0.315700
1964,,,,32.681016,0.999300,0.306000
1965,,,,33.291012,0.968000,0.309500
1966,,,,35.633004,1.214200,0.338800
1967,,,,38.407004,1.980700,0.222400
1968,,,,40.754008,2.536800,0.196600
1969,,,,41.957000,2.066000,0.182000
1970,,,,42.827008,3.010000,0.159000
1971,,,,42.195004,2.128200,0.159900
1972,,,,43.363000,2.496500,0.109300
1973,,,,44.658008,3.679700,0.057200
1974,,,,40.570008,3.636100,0.055100
1975,,,,36.812016,2.611900,0.054900
1976,,,,39.371008,3.273500,0.057074
1977,,,,38.198004,3.585400,0.063300
1978,,,,41.129004,3.952400,0.067600
1979,,,,39.631004,5.116300,0.060400
1980,,,,36.955012,5.573100,0.057100
1981,,,,32.519008,3.971600,0.048000
1982,,,,32.537004,4.954000,0.040200
1983,,,,29.669996,4.719500,0.037600
1984,,,,28.666996,4.551900,0.028200
1985,,,,28.472004,5.244100,0.021900
1986,,,,29.105004,5.564100,0.018800
1987,,,,30.159004,7.435200,0.013900
1988,,,,30.138004,8.462900,0.011600
1989,,,,30.542004,9.564700,0.017600
1990,2.205000,5.998900,0.010055,29.781008,9.037800,0.029800
1991,2.078000,5.803500,0.006988,28.264008,9.399700,0.021100
1992,1.920000,5.450832,0.003946,27.277000,9.301066,0.011878
1993,1.875000,5.319144,0.001670,26.260000,10.625644,0.009000
1994,1.792000,4.951900,0.003192,25.906000,10.716700,0.009100
1995,1.684000,4.964300,0.003578,24.493000,11.764600,0.010400
1996,1.608000,4.965200,0.009191,23.844000,12.280600,0.026400
1997,1.570000,4.666300,0.004554,21.709000,12.590300,0.012900
1998,1.432000,3.256000,0.002646,18.625000,7.539000,0.007000
1999,1.356000,3.205000,0.002325,17.952000,9.434000,0.006000
2000,1.306000,3.257000,0.002675,17.094000,9.951000,0.007000
2001,1.183000,2.679000,0.004067,15.485000,8.980000,0.010000
2002,1.144000,2.445000,0.009229,14.402000,8.584000,0.022000
2003,1.127000,2.248000,0.006061,13.929000,8.849000,0.014000
2004,1.197000,1.953000,0.008351,13.603000,9.123000,0.018000
2005,1.122000,1.689000,0.009681,12.825000,8.395000,0.020000
2006,1.234000,1.558000,0.008938,12.554000,8.505000,0.017000
2007,1.212000,1.372000,0.016145,11.632000,7.354000,0.029000
2008,1.184000,1.178000,0.024859,10.884000,6.522000,0.043000
2009,0.995000,0.846000,0.026410,9.291000,5.568000,0.043000
2010,1.033000,0.998020,0.034958,9.415000,6.414836,0.060000
2011,1.237000,1.035203,0.036481,9.434000,6.843947,0.059013
2012,1.102000,0.988403,0.035462,9.320000,6.561856,0.058503
2013,1.166000,0.921013,0.037775,10.100000,7.497170,0.059448
2014,1.216000,0.762680,0.046660,9.569000,6.248000,0.066000
2015,1.280000,0.695900,0.044365,9.231000,5.997000,0.060620
2016,1.261000,0.624721,0.065967,9.293000,6.314879,0.087363
2017,1.276000,0.620920,0.098239,9.457000,6.332585,0.129959
2018,1.367000,0.570962,0.115110,9.202000,5.980367,0.146014
2019,1.446000,0.514218,0.120694,9.032000,5.708281,0.147153
2020,1.268000,0.437367,0.140652,8.203000,4.939662,0.172709
2021,1.484000,0.478656,0.170017,9.091000,4.836982,0.207824
2022,1.389000,0.417529,0.146620,8.600000,4.903630,0.173010
2023,1.239000,0.387198,0.114144,7.962000,3.340159,0.136439
