"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1961,,,,1.747700,0.000130,0.345500
1962,,,,2.122000,0.000176,0.358800
1963,,,,2.449000,0.000352,0.342600
1964,,,,2.923000,0.003000,0.361800
1965,,,,3.047000,0.010200,0.388800
1966,,,,3.880000,0.024590,0.710433
1967,,,,4.484000,0.063454,0.633458
1968,,,,5.525000,0.021680,0.797237
1969,,,,6.795000,0.079059,0.738353
1970,,,,7.979000,0.498859,0.606506
1971,,,,8.239000,0.117164,0.618259
1972,,,,8.918000,0.258011,0.510770
1973,,,,9.989000,1.517592,0.298459
1974,,,,8.617000,0.811692,0.235191
1975,,,,7.364000,0.281616,0.221196
1976,,,,8.601000,0.163132,0.256065
1977,,,,9.005000,0.082600,0.277165
1978,,,,9.524000,0.093200,0.215500
1979,,,,10.439000,0.139200,0.173300
1980,,,,9.980000,0.204200,0.121800
1981,,,,8.782000,0.076300,0.137700
1982,,,,8.327000,0.077800,0.129700
1983,,,,8.896000,0.085000,0.136800
1984,,,,8.632000,0.164800,0.124100
1985,,,,8.664000,0.366400,0.119100
1986,,,,8.360000,0.749100,0.088400
1987,,,,9.233000,2.074900,0.070400
1988,,,,9.254000,2.290700,0.061500
1989,,,,8.660000,3.512300,0.054100
1990,0.823386,1.414927,0.019015,8.325000,3.219000,0.052900
1991,0.795146,1.354472,0.015932,8.200000,3.282400,0.042800
1992,0.739238,1.241761,0.015404,8.046000,3.286697,0.046105
1993,0.781299,1.465226,0.010097,7.617000,4.599991,0.030947
1994,0.722321,1.502861,0.004652,7.252000,4.893200,0.013000
1995,0.694477,1.715010,0.001578,6.801000,5.394500,0.011100
1996,0.723429,1.972881,0.006079,6.758000,6.616800,0.031400
1997,0.673299,2.086952,0.008544,7.123000,6.858500,0.025500
1998,0.578777,1.568502,0.011115,5.689000,4.902000,0.028400
1999,0.605925,1.765806,0.008198,5.364000,5.925000,0.024000
2000,0.602684,1.760343,0.009888,5.477000,6.083000,0.025500
2001,0.592183,1.775438,0.008951,4.972000,6.187000,0.029000
2002,0.697519,1.988628,0.014153,4.833000,6.242000,0.037400
2003,0.691753,1.716305,0.019032,5.124000,5.314000,0.047800
2004,0.775080,2.025440,0.014851,5.228000,6.327000,0.034300
2005,1.006781,2.134514,0.017347,5.320000,5.882000,0.037500
2006,1.096427,2.321688,0.013969,5.454000,6.212000,0.032100
2007,1.312040,2.176460,0.019580,5.253000,5.357000,0.039900
2008,1.633549,1.954414,0.020841,4.549000,4.432000,0.037000
2009,1.703391,1.643780,0.025226,3.941000,3.685000,0.043000
2010,1.722122,1.823159,0.018561,4.350000,3.870000,0.030448
2011,1.556117,2.059801,0.017954,4.279000,4.630856,0.030594
2012,1.588160,1.870781,0.019018,4.316000,4.465475,0.024127
2013,1.787312,1.965883,0.022831,4.669000,4.629769,0.026476
2014,1.859981,1.911549,0.027387,4.737800,4.440000,0.027339
2015,1.958977,1.745200,0.060843,4.619700,3.872266,0.070342
2016,2.075948,1.721969,0.090502,4.959000,3.789764,0.125374
2017,2.268746,1.758610,0.110726,5.216000,4.088319,0.149962
2018,2.295470,1.742019,0.114628,5.140000,4.038027,0.148204
2019,2.177401,1.359877,0.107354,5.166000,3.658172,0.133943
2020,2.084199,1.066312,0.102670,4.657000,3.155181,0.126453
2021,2.227003,1.179815,0.137967,4.908000,3.581314,0.169210
2022,2.248027,1.071756,0.130612,4.763000,3.901222,0.151148
2023,1.860544,0.761433,0.119049,4.091000,3.041648,0.133651
