"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,183.169061,17.119051,19.032019,139.272584,7.097553,0.647855
1991,166.041362,12.436380,16.833537,129.495828,6.634540,0.641076
1992,153.970992,12.885258,14.499511,119.819052,6.095473,0.671697
1993,144.286851,10.931963,12.290406,114.458212,5.865089,0.741180
1994,124.600125,9.393006,9.988537,98.990921,5.413712,0.813949
1995,112.719518,8.784346,7.955505,89.659503,5.455223,0.864942
1996,97.842129,7.754379,9.322834,74.632736,5.198117,0.934063
1997,96.271608,7.085237,10.251421,73.000857,5.070374,0.863720
1998,87.466953,6.285912,8.252281,66.976141,5.017512,0.935107
1999,79.851972,5.802150,8.838827,59.390701,4.865450,0.954845
2000,77.745638,5.272948,10.084838,56.584244,4.870852,0.932756
2001,83.685422,5.528335,9.826668,62.371239,4.968994,0.990185
2002,85.082521,5.289606,12.011380,61.669222,5.118648,0.993666
2003,74.809601,5.193688,12.803731,50.774862,5.052862,0.984459
2004,83.442358,5.184654,10.954355,61.146949,5.174183,0.982217
2005,84.474439,5.101015,12.634427,60.573520,5.158313,1.007164
2006,85.131719,6.352426,12.757296,59.785841,5.207048,1.029108
2007,84.553876,5.772325,16.599447,55.741584,5.206902,1.233618
2008,100.757826,5.839741,15.042567,73.537405,5.240475,1.097637
2009,90.803465,5.275529,10.693143,68.651628,5.091548,1.091617
2010,92.956058,5.538021,14.323577,67.329260,5.106404,0.658796
2011,111.524272,5.819233,17.397860,82.570840,5.124597,0.611741
2012,106.358167,5.901313,16.352681,78.279034,5.172689,0.652450
2013,116.929752,5.955185,13.157068,92.050333,5.206671,0.560495
2014,115.920912,5.494462,11.273802,93.523473,5.020261,0.608915
2015,108.115217,4.863116,8.588730,89.417461,4.741220,0.504690
2016,118.290909,5.017487,10.286112,97.824055,4.735930,0.427325
2017,113.428550,5.036443,7.939822,95.321215,4.666060,0.465010
2018,124.669200,5.209936,7.553212,106.666532,4.670095,0.569425
2019,131.251232,5.478347,11.252215,109.316312,4.618612,0.585746
2020,124.972493,4.911777,12.092658,102.156735,4.594433,1.216891
2021,142.426691,5.142361,12.966672,119.236995,4.502271,0.578392
2022,102.061555,4.218387,4.886109,88.426598,3.883356,0.647105
2023,107.386057,4.302916,7.045538,91.626140,3.802798,0.608665
2024,105.392644,4.115813,6.129744,90.738239,3.689056,0.719793
